strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,4,0,1596.12798691
B0_FULL_SERIAL,0,0,4,1,1599.55203533
B0_FULL_SERIAL,0,0,4,2,1603.00803185
B0_FULL_SERIAL,0,0,4,3,1606.52804375
B0_FULL_SERIAL,1,0,4,0,1621.82402611
B0_FULL_SERIAL,1,0,4,1,1625.28002262
B0_FULL_SERIAL,1,0,4,2,1628.76796722
B0_FULL_SERIAL,1,0,4,3,1632.28797913
B0_FULL_SERIAL,2,0,4,0,1629.15205956
B0_FULL_SERIAL,2,0,4,1,1632.70401955
B0_FULL_SERIAL,2,0,4,2,1636.22403145
B0_FULL_SERIAL,2,0,4,3,1640.09594917
B0_FULL_SERIAL,3,0,4,0,1623.00801277
B0_FULL_SERIAL,3,0,4,1,1626.52802467
B0_FULL_SERIAL,3,0,4,2,1630.01596928
B0_FULL_SERIAL,3,0,4,3,1633.53598118
B0_FULL_SERIAL,4,0,4,0,1631.64794445
B0_FULL_SERIAL,4,0,4,1,1635.32805443
B0_FULL_SERIAL,4,0,4,2,1638.84794712
B0_FULL_SERIAL,4,0,4,3,1642.36795902
B0_FULL_SERIAL,5,0,4,0,1623.48794937
B0_FULL_SERIAL,5,0,4,1,1627.00796127
B0_FULL_SERIAL,5,0,4,2,1630.49602509
B0_FULL_SERIAL,5,0,4,3,1634.01603699
B0_FULL_SERIAL,6,0,4,0,1631.80804253
B0_FULL_SERIAL,6,0,4,1,1635.32805443
B0_FULL_SERIAL,6,0,4,2,1638.84794712
B0_FULL_SERIAL,6,0,4,3,1642.36795902
B0_FULL_SERIAL,7,0,4,0,1624.60803986
B0_FULL_SERIAL,7,0,4,1,1628.12805176
B0_FULL_SERIAL,7,0,4,2,1631.61599636
B0_FULL_SERIAL,7,0,4,3,1635.13600826
B0_FULL_SERIAL,8,0,4,0,1641.40796661
B0_FULL_SERIAL,8,0,4,1,1644.89603043
B0_FULL_SERIAL,8,0,4,2,1648.41604233
B0_FULL_SERIAL,8,0,4,3,1651.93605423
B0_FULL_SERIAL,9,0,4,0,1625.21600723
B0_FULL_SERIAL,9,0,4,1,1628.70395184
B0_FULL_SERIAL,9,0,4,2,1632.22396374
B0_FULL_SERIAL,9,0,4,3,1635.74397564
B0_FULL_SERIAL,10,0,4,0,1628.895998
B0_FULL_SERIAL,10,0,4,1,1632.4160099
B0_FULL_SERIAL,10,0,4,2,1635.9360218
B0_FULL_SERIAL,10,0,4,3,1639.42396641
B0_FULL_SERIAL,11,0,4,0,1641.9839859
B0_FULL_SERIAL,11,0,4,1,1645.53594589
B0_FULL_SERIAL,11,0,4,2,1649.05595779
B0_FULL_SERIAL,11,0,4,3,1652.5759697
B0_FULL_SERIAL,12,0,4,0,1612.15996742
B0_FULL_SERIAL,12,0,4,1,1615.64803123
B0_FULL_SERIAL,12,0,4,2,1619.23205853
B0_FULL_SERIAL,12,0,4,3,1622.75195122
B0_FULL_SERIAL,13,0,4,0,1645.08795738
B0_FULL_SERIAL,13,0,4,1,1648.60796928
B0_FULL_SERIAL,13,0,4,2,1652.41599083
B0_FULL_SERIAL,13,0,4,3,1655.93600273
B0_FULL_SERIAL,14,0,4,0,1639.71197605
B0_FULL_SERIAL,14,0,4,1,1643.58401299
B0_FULL_SERIAL,14,0,4,2,1647.10402489
B0_FULL_SERIAL,14,0,4,3,1650.59196949
B0_FULL_SERIAL,15,0,4,0,1637.82405853
B0_FULL_SERIAL,15,0,4,1,1641.34395123
B0_FULL_SERIAL,15,0,4,2,1644.83201504
B0_FULL_SERIAL,15,0,4,3,1648.35202694
B0_FULL_SERIAL,16,0,4,0,1641.53599739
B0_FULL_SERIAL,16,0,4,1,1644.96004581
B0_FULL_SERIAL,16,0,4,2,1648.48005772
B0_FULL_SERIAL,16,0,4,3,1651.96800232
B0_FULL_SERIAL,17,0,4,0,1643.26405525
B0_FULL_SERIAL,17,0,4,1,1646.78394794
B0_FULL_SERIAL,17,0,4,2,1650.30395985
B0_FULL_SERIAL,17,0,4,3,1653.85603905
B0_FULL_SERIAL,18,0,4,0,1735.55195332
B0_FULL_SERIAL,18,0,4,1,1739.45605755
B0_FULL_SERIAL,18,0,4,2,1743.39199066
B0_FULL_SERIAL,18,0,4,3,1747.29597569
B0_FULL_SERIAL,19,0,4,0,1721.34399414
B0_FULL_SERIAL,19,0,4,1,1725.24797916
B0_FULL_SERIAL,19,0,4,2,1729.15196419
B0_FULL_SERIAL,19,0,4,3,1733.05594921
B0_FULL_SERIAL,20,0,4,0,1815.07194042
B0_FULL_SERIAL,20,0,4,1,1818.97604465
B0_FULL_SERIAL,20,0,4,2,1822.91197777
B0_FULL_SERIAL,20,0,4,3,1826.81596279
B0_FULL_SERIAL,21,0,4,0,1716.35198593
B0_FULL_SERIAL,21,0,4,1,1720.22402287
B0_FULL_SERIAL,21,0,4,2,1724.12800789
B0_FULL_SERIAL,21,0,4,3,1728.03199291
B0_FULL_SERIAL,22,0,4,0,1699.64802265
B0_FULL_SERIAL,22,0,4,1,1703.55200768
B0_FULL_SERIAL,22,0,4,2,1707.4559927
B0_FULL_SERIAL,22,0,4,3,1711.35997772
B0_FULL_SERIAL,23,0,4,0,1709.15198326
B0_FULL_SERIAL,23,0,4,1,1713.08803558
B0_FULL_SERIAL,23,0,4,2,1716.99202061
B0_FULL_SERIAL,23,0,4,3,1720.86405754
B0_FULL_SERIAL,24,0,4,0,1717.5359726
B0_FULL_SERIAL,24,0,4,1,1721.5679884
B0_FULL_SERIAL,24,0,4,2,1725.47197342
B0_FULL_SERIAL,24,0,4,3,1729.37595844
B0_FULL_SERIAL,25,0,4,0,1718.0160284
B0_FULL_SERIAL,25,0,4,1,1721.92001343
B0_FULL_SERIAL,25,0,4,2,1725.85594654
B0_FULL_SERIAL,25,0,4,3,1729.76005077
B0_FULL_SERIAL,26,0,4,0,1719.07198429
B0_FULL_SERIAL,26,0,4,1,1723.13594818
B0_FULL_SERIAL,26,0,4,2,1727.04005241
B0_FULL_SERIAL,26,0,4,3,1730.97598553
B0_FULL_SERIAL,27,0,4,0,1692.70396233
B0_FULL_SERIAL,27,0,4,1,1696.60794735
B0_FULL_SERIAL,27,0,4,2,1700.51205158
B0_FULL_SERIAL,27,0,4,3,1704.41603661
B0_FULL_SERIAL,28,0,4,0,1708.92798901
B0_FULL_SERIAL,28,0,4,1,1712.86404133
B0_FULL_SERIAL,28,0,4,2,1716.76802635
B0_FULL_SERIAL,28,0,4,3,1720.67201138
B0_FULL_SERIAL,29,0,4,0,1721.02403641
B0_FULL_SERIAL,29,0,4,1,1724.92802143
B0_FULL_SERIAL,29,0,4,2,1728.86395454
B0_FULL_SERIAL,29,0,4,3,1732.73599148
B0_FULL_SERIAL,30,0,4,0,1718.75202656
B0_FULL_SERIAL,30,0,4,1,1722.59199619
B0_FULL_SERIAL,30,0,4,2,1726.49598122
B0_FULL_SERIAL,30,0,4,3,1730.43203354
B0_FULL_SERIAL,31,0,4,0,1727.48804092
B0_FULL_SERIAL,31,0,4,1,1731.39202595
B0_FULL_SERIAL,31,0,4,2,1735.29601097
B0_FULL_SERIAL,31,0,4,3,1739.23194408
B0_FULL_SERIAL,32,0,4,0,1700.83200932
B0_FULL_SERIAL,32,0,4,1,1704.76794243
B0_FULL_SERIAL,32,0,4,2,1708.67204666
B0_FULL_SERIAL,32,0,4,3,1712.57603168
B0_FULL_SERIAL,33,0,4,0,1735.58402061
B0_FULL_SERIAL,33,0,4,1,1739.45605755
B0_FULL_SERIAL,33,0,4,2,1743.39199066
B0_FULL_SERIAL,33,0,4,3,1747.32804298
B0_FULL_SERIAL,34,0,4,0,1736.60802841
B0_FULL_SERIAL,34,0,4,1,1740.51201344
B0_FULL_SERIAL,34,0,4,2,1744.54402924
B0_FULL_SERIAL,34,0,4,3,1748.47996235
B0_FULL_SERIAL,35,0,4,0,1718.55998039
B0_FULL_SERIAL,35,0,4,1,1722.46396542
B0_FULL_SERIAL,35,0,4,2,1726.43196583
B0_FULL_SERIAL,35,0,4,3,1730.36801815
B0_FULL_SERIAL,36,0,4,0,1716.12799168
B0_FULL_SERIAL,36,0,4,1,1720.0319767
B0_FULL_SERIAL,36,0,4,2,1723.96802902
B0_FULL_SERIAL,36,0,4,3,1727.87201405
B0_FULL_SERIAL,37,0,4,0,1696.48003578
B0_FULL_SERIAL,37,0,4,1,1700.41596889
B0_FULL_SERIAL,37,0,4,2,1704.35202122
B0_FULL_SERIAL,37,0,4,3,1708.25600624
B0_FULL_SERIAL,38,0,4,0,1710.49594879
B0_FULL_SERIAL,38,0,4,1,1714.40005302
B0_FULL_SERIAL,38,0,4,2,1718.33598614
B0_FULL_SERIAL,38,0,4,3,1722.23997116
B0_FULL_SERIAL,39,0,4,0,1720.28803825
B0_FULL_SERIAL,39,0,4,1,1724.19202328
B0_FULL_SERIAL,39,0,4,2,1728.0960083
B0_FULL_SERIAL,39,0,4,3,1731.99999332
B0_FULL_SERIAL,40,0,4,0,1720.60799599
B0_FULL_SERIAL,40,0,4,1,1724.60794449
B0_FULL_SERIAL,40,0,4,2,1728.51204872
B0_FULL_SERIAL,40,0,4,3,1732.44798183
B0_FULL_SERIAL,41,0,4,0,1720.09599209
B0_FULL_SERIAL,41,0,4,1,1723.96802902
B0_FULL_SERIAL,41,0,4,2,1727.93602943
B0_FULL_SERIAL,41,0,4,3,1731.84001446
B0_FULL_SERIAL,42,0,4,0,1749.40800667
B0_FULL_SERIAL,42,0,4,1,1753.69596481
B0_FULL_SERIAL,42,0,4,2,1757.63201714
B0_FULL_SERIAL,42,0,4,3,1761.56795025
B0_FULL_SERIAL,43,0,4,0,1733.56795311
B0_FULL_SERIAL,43,0,4,1,1737.82396317
B0_FULL_SERIAL,43,0,4,2,1741.72794819
B0_FULL_SERIAL,43,0,4,3,1745.63205242
B0_FULL_SERIAL,44,0,4,0,1707.26394653
B0_FULL_SERIAL,44,0,4,1,1711.16805077
B0_FULL_SERIAL,44,0,4,2,1715.07203579
B0_FULL_SERIAL,44,0,4,3,1719.0079689
B0_FULL_SERIAL,45,0,4,0,1720.70395947
B0_FULL_SERIAL,45,0,4,1,1724.60794449
B0_FULL_SERIAL,45,0,4,2,1728.54399681
B0_FULL_SERIAL,45,0,4,3,1732.51199722
B0_FULL_SERIAL,46,0,4,0,1716.12799168
B0_FULL_SERIAL,46,0,4,1,1720.0319767
B0_FULL_SERIAL,46,0,4,2,1723.93596172
B0_FULL_SERIAL,46,0,4,3,1727.87201405
B0_FULL_SERIAL,47,0,4,0,1694.27204132
B0_FULL_SERIAL,47,0,4,1,1698.17602634
B0_FULL_SERIAL,47,0,4,2,1702.08001137
B0_FULL_SERIAL,47,0,4,3,1706.01594448
B0_FULL_SERIAL,48,0,4,0,1712.86404133
B0_FULL_SERIAL,48,0,4,1,1716.76802635
B0_FULL_SERIAL,48,0,4,2,1720.67201138
B0_FULL_SERIAL,48,0,4,3,1724.5759964
B0_FULL_SERIAL,49,0,4,0,1718.20795536
B0_FULL_SERIAL,49,0,4,1,1722.14400768
B0_FULL_SERIAL,49,0,4,2,1726.04799271
B0_FULL_SERIAL,49,0,4,3,1729.95197773
B1_SLICE_SERIAL,0,0,4,0,527.552008629
B1_SLICE_SERIAL,0,0,4,1,3460.95991135
B1_SLICE_SERIAL,0,0,4,2,6392.41600037
B1_SLICE_SERIAL,0,0,4,3,9333.47225189
B1_SLICE_SERIAL,1,0,4,0,498.335987329
B1_SLICE_SERIAL,1,0,4,1,3432.60788918
B1_SLICE_SERIAL,1,0,4,2,6361.50407791
B1_SLICE_SERIAL,1,0,4,3,9296.25606537
B1_SLICE_SERIAL,2,0,4,0,497.247993946
B1_SLICE_SERIAL,2,0,4,1,3432.99198151
B1_SLICE_SERIAL,2,0,4,2,6363.5840416
B1_SLICE_SERIAL,2,0,4,3,9300.44841766
B1_SLICE_SERIAL,3,0,4,0,492.287993431
B1_SLICE_SERIAL,3,0,4,1,3427.64806747
B1_SLICE_SERIAL,3,0,4,2,6358.75177383
B1_SLICE_SERIAL,3,0,4,3,9287.58430481
B1_SLICE_SERIAL,4,0,4,0,518.71997118
B1_SLICE_SERIAL,4,0,4,1,3455.55210114
B1_SLICE_SERIAL,4,0,4,2,6384.22393799
B1_SLICE_SERIAL,4,0,4,3,9323.00758362
B1_SLICE_SERIAL,5,0,4,0,507.871985435
B1_SLICE_SERIAL,5,0,4,1,3444.70405579
B1_SLICE_SERIAL,5,0,4,2,6377.02417374
B1_SLICE_SERIAL,5,0,4,3,9312.38365173
B1_SLICE_SERIAL,6,0,4,0,499.487996101
B1_SLICE_SERIAL,6,0,4,1,3439.16797638
B1_SLICE_SERIAL,6,0,4,2,6370.0799942
B1_SLICE_SERIAL,6,0,4,3,9309.21554565
B1_SLICE_SERIAL,7,0,4,0,482.17600584
B1_SLICE_SERIAL,7,0,4,1,3416.8639183
B1_SLICE_SERIAL,7,0,4,2,6349.12014008
B1_SLICE_SERIAL,7,0,4,3,9274.55997467
B1_SLICE_SERIAL,8,0,4,0,484.640002251
B1_SLICE_SERIAL,8,0,4,1,3421.98395729
B1_SLICE_SERIAL,8,0,4,2,6353.88803482
B1_SLICE_SERIAL,8,0,4,3,9291.87202454
B1_SLICE_SERIAL,9,0,4,0,487.071990967
B1_SLICE_SERIAL,9,0,4,1,3419.26407814
B1_SLICE_SERIAL,9,0,4,2,6351.71222687
B1_SLICE_SERIAL,9,0,4,3,9289.15214539
B1_SLICE_SERIAL,10,0,4,0,484.223991632
B1_SLICE_SERIAL,10,0,4,1,3424.63994026
B1_SLICE_SERIAL,10,0,4,2,6359.10415649
B1_SLICE_SERIAL,10,0,4,3,9293.82419586
B1_SLICE_SERIAL,11,0,4,0,484.095990658
B1_SLICE_SERIAL,11,0,4,1,3422.17588425
B1_SLICE_SERIAL,11,0,4,2,6352.73599625
B1_SLICE_SERIAL,11,0,4,3,9284.15966034
B1_SLICE_SERIAL,12,0,4,0,495.743989944
B1_SLICE_SERIAL,12,0,4,1,3434.46397781
B1_SLICE_SERIAL,12,0,4,2,6364.48001862
B1_SLICE_SERIAL,12,0,4,3,9298.56014252
B1_SLICE_SERIAL,13,0,4,0,481.599986553
B1_SLICE_SERIAL,13,0,4,1,3426.75209045
B1_SLICE_SERIAL,13,0,4,2,6359.13610458
B1_SLICE_SERIAL,13,0,4,3,9287.77599335
B1_SLICE_SERIAL,14,0,4,0,505.984008312
B1_SLICE_SERIAL,14,0,4,1,3444.38409805
B1_SLICE_SERIAL,14,0,4,2,6372.25580215
B1_SLICE_SERIAL,14,0,4,3,9304.44812775
B1_SLICE_SERIAL,15,0,4,0,485.184013844
B1_SLICE_SERIAL,15,0,4,1,3416.19205475
B1_SLICE_SERIAL,15,0,4,2,6353.21617126
B1_SLICE_SERIAL,15,0,4,3,9287.58430481
B1_SLICE_SERIAL,16,0,4,0,519.743978977
B1_SLICE_SERIAL,16,0,4,1,3457.95202255
B1_SLICE_SERIAL,16,0,4,2,6388.70382309
B1_SLICE_SERIAL,16,0,4,3,9328.67240906
B1_SLICE_SERIAL,17,0,4,0,479.743987322
B1_SLICE_SERIAL,17,0,4,1,3408.28800201
B1_SLICE_SERIAL,17,0,4,2,6338.49620819
B1_SLICE_SERIAL,17,0,4,3,9281.08787537
B1_SLICE_SERIAL,18,0,4,0,478.303998709
B1_SLICE_SERIAL,18,0,4,1,3416.3839817
B1_SLICE_SERIAL,18,0,4,2,6348.9279747
B1_SLICE_SERIAL,18,0,4,3,9286.23962402
B1_SLICE_SERIAL,19,0,4,0,479.903995991
B1_SLICE_SERIAL,19,0,4,1,3411.3919735
B1_SLICE_SERIAL,19,0,4,2,6338.56010437
B1_SLICE_SERIAL,19,0,4,3,9272.35221863
B1_SLICE_SERIAL,20,0,4,0,478.816002607
B1_SLICE_SERIAL,20,0,4,1,3411.77606583
B1_SLICE_SERIAL,20,0,4,2,6339.58387375
B1_SLICE_SERIAL,20,0,4,3,9273.95153046
B1_SLICE_SERIAL,21,0,4,0,488.032013178
B1_SLICE_SERIAL,21,0,4,1,3423.23207855
B1_SLICE_SERIAL,21,0,4,2,6356.89592361
B1_SLICE_SERIAL,21,0,4,3,9295.35961151
B1_SLICE_SERIAL,22,0,4,0,482.8799963
B1_SLICE_SERIAL,22,0,4,1,3426.07998848
B1_SLICE_SERIAL,22,0,4,2,6356.12821579
B1_SLICE_SERIAL,22,0,4,3,9289.02435303
B1_SLICE_SERIAL,23,0,4,0,483.936011791
B1_SLICE_SERIAL,23,0,4,1,3432.80005455
B1_SLICE_SERIAL,23,0,4,2,6371.10376358
B1_SLICE_SERIAL,23,0,4,3,9304.5759201
B1_SLICE_SERIAL,24,0,4,0,485.024005175
B1_SLICE_SERIAL,24,0,4,1,3428.92789841
B1_SLICE_SERIAL,24,0,4,2,6366.81604385
B1_SLICE_SERIAL,24,0,4,3,9299.36027527
B1_SLICE_SERIAL,25,0,4,0,504.224002361
B1_SLICE_SERIAL,25,0,4,1,3444.86403465
B1_SLICE_SERIAL,25,0,4,2,6380.28812408
B1_SLICE_SERIAL,25,0,4,3,9315.55175781
B1_SLICE_SERIAL,26,0,4,0,486.784011126
B1_SLICE_SERIAL,26,0,4,1,3429.40807343
B1_SLICE_SERIAL,26,0,4,2,6358.94393921
B1_SLICE_SERIAL,26,0,4,3,9293.82419586
B1_SLICE_SERIAL,27,0,4,0,477.503985167
B1_SLICE_SERIAL,27,0,4,1,3414.3679142
B1_SLICE_SERIAL,27,0,4,2,6348.09589386
B1_SLICE_SERIAL,27,0,4,3,9284.09576416
B1_SLICE_SERIAL,28,0,4,0,488.319993019
B1_SLICE_SERIAL,28,0,4,1,3426.0160923
B1_SLICE_SERIAL,28,0,4,2,6366.27197266
B1_SLICE_SERIAL,28,0,4,3,9304.63981628
B1_SLICE_SERIAL,29,0,4,0,482.08001256
B1_SLICE_SERIAL,29,0,4,1,3418.01595688
B1_SLICE_SERIAL,29,0,4,2,6355.71193695
B1_SLICE_SERIAL,29,0,4,3,9293.1842804
B1_SLICE_SERIAL,30,0,4,0,516.063988209
B1_SLICE_SERIAL,30,0,4,1,3460.76798439
B1_SLICE_SERIAL,30,0,4,2,6388.31996918
B1_SLICE_SERIAL,30,0,4,3,9319.99969482
B1_SLICE_SERIAL,31,0,4,0,480.991989374
B1_SLICE_SERIAL,31,0,4,1,3418.04790497
B1_SLICE_SERIAL,31,0,4,2,6349.18403625
B1_SLICE_SERIAL,31,0,4,3,9285.63213348
B1_SLICE_SERIAL,32,0,4,0,492.960005999
