strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,4,0,1608.38401318
B0_FULL_SERIAL,0,1,4,1,1611.90402508
B0_FULL_SERIAL,0,1,4,2,1615.42403698
B0_FULL_SERIAL,0,1,4,3,1618.94404888
B0_FULL_SERIAL,1,1,4,0,1648.83196354
B0_FULL_SERIAL,1,1,4,1,1652.35197544
B0_FULL_SERIAL,1,1,4,2,1655.87198734
B0_FULL_SERIAL,1,1,4,3,1659.39199924
B0_FULL_SERIAL,2,1,4,0,1635.29598713
B0_FULL_SERIAL,2,1,4,1,1638.88001442
B0_FULL_SERIAL,2,1,4,2,1642.68803596
B0_FULL_SERIAL,2,1,4,3,1646.20804787
B0_FULL_SERIAL,3,1,4,0,1636.25597954
B0_FULL_SERIAL,3,1,4,1,1639.74404335
B0_FULL_SERIAL,3,1,4,2,1643.23198795
B0_FULL_SERIAL,3,1,4,3,1646.75199986
B0_FULL_SERIAL,4,1,4,0,1634.71996784
B0_FULL_SERIAL,4,1,4,1,1638.23997974
B0_FULL_SERIAL,4,1,4,2,1641.72804356
B0_FULL_SERIAL,4,1,4,3,1645.24805546
B0_FULL_SERIAL,5,1,4,0,1636.4159584
B0_FULL_SERIAL,5,1,4,1,1639.93597031
B0_FULL_SERIAL,5,1,4,2,1643.45598221
B0_FULL_SERIAL,5,1,4,3,1646.97599411
B0_FULL_SERIAL,6,1,4,0,1621.08802795
B0_FULL_SERIAL,6,1,4,1,1624.60803986
B0_FULL_SERIAL,6,1,4,2,1628.47995758
B0_FULL_SERIAL,6,1,4,3,1631.99996948
B0_FULL_SERIAL,7,1,4,0,1669.79205608
B0_FULL_SERIAL,7,1,4,1,1673.31194878
B0_FULL_SERIAL,7,1,4,2,1676.83196068
B0_FULL_SERIAL,7,1,4,3,1680.35197258
B0_FULL_SERIAL,8,1,4,0,1636.16001606
B0_FULL_SERIAL,8,1,4,1,1639.90402222
B0_FULL_SERIAL,8,1,4,2,1643.42403412
