strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,4,0,266.079992056
B0_FULL_SERIAL,0,3,4,1,270.240008831
B0_FULL_SERIAL,0,3,4,2,274.143993855
B0_FULL_SERIAL,0,3,4,3,278.079986572
B0_FULL_SERIAL,1,3,4,0,1319.93603706
B0_FULL_SERIAL,1,3,4,1,1323.87197018
B0_FULL_SERIAL,1,3,4,2,1327.7759552
B0_FULL_SERIAL,1,3,4,3,1331.71200752
B0_FULL_SERIAL,2,3,4,0,407.359987497
B0_FULL_SERIAL,2,3,4,1,411.296010017
B0_FULL_SERIAL,2,3,4,2,415.264010429
B0_FULL_SERIAL,2,3,4,3,419.200003147
B0_FULL_SERIAL,3,3,4,0,311.040014029
B0_FULL_SERIAL,3,3,4,1,314.976006746
B0_FULL_SERIAL,3,3,4,2,318.87999177
B0_FULL_SERIAL,3,3,4,3,322.784006596
B0_FULL_SERIAL,4,3,4,0,436.320006847
B0_FULL_SERIAL,4,3,4,1,440.223991871
B0_FULL_SERIAL,4,3,4,2,444.160014391
B0_FULL_SERIAL,4,3,4,3,448.063999414
B0_FULL_SERIAL,5,3,4,0,302.303999662
B0_FULL_SERIAL,5,3,4,1,306.208014488
B0_FULL_SERIAL,5,3,4,2,310.1760149
B0_FULL_SERIAL,5,3,4,3,314.079999924
B0_FULL_SERIAL,6,3,4,0,285.5040133
B0_FULL_SERIAL,6,3,4,1,289.440006018
B0_FULL_SERIAL,6,3,4,2,293.375998735
B0_FULL_SERIAL,6,3,4,3,297.311991453
B0_FULL_SERIAL,7,3,4,0,297.88801074
B0_FULL_SERIAL,7,3,4,1,301.791995764
B0_FULL_SERIAL,7,3,4,2,305.727988482
B0_FULL_SERIAL,7,3,4,3,309.599995613
B0_FULL_SERIAL,8,3,4,0,296.191990376
B0_FULL_SERIAL,8,3,4,1,300.287991762
B0_FULL_SERIAL,8,3,4,2,304.192006588
B0_FULL_SERIAL,8,3,4,3,308.127999306
B0_FULL_SERIAL,9,3,4,0,300.832003355
B0_FULL_SERIAL,9,3,4,1,304.928004742
B0_FULL_SERIAL,9,3,4,2,308.928012848
B0_FULL_SERIAL,9,3,4,3,312.831997871
B0_FULL_SERIAL,10,3,4,0,316.832005978
B0_FULL_SERIAL,10,3,4,1,320.767998695
B0_FULL_SERIAL,10,3,4,2,324.672013521
B0_FULL_SERIAL,10,3,4,3,328.575998545
B0_FULL_SERIAL,11,3,4,0,348.991990089
B0_FULL_SERIAL,11,3,4,1,352.991998196
B0_FULL_SERIAL,11,3,4,2,356.896013021
B0_FULL_SERIAL,11,3,4,3,360.832005739
B0_FULL_SERIAL,12,3,4,0,295.616000891
B0_FULL_SERIAL,12,3,4,1,299.551993608
B0_FULL_SERIAL,12,3,4,2,303.42400074
B0_FULL_SERIAL,12,3,4,3,307.359993458
B0_FULL_SERIAL,13,3,4,0,283.840000629
B0_FULL_SERIAL,13,3,4,1,287.743985653
B0_FULL_SERIAL,13,3,4,2,291.680008173
B0_FULL_SERIAL,13,3,4,3,295.551985502
B0_FULL_SERIAL,14,3,4,0,299.616008997
B0_FULL_SERIAL,14,3,4,1,303.552001715
B0_FULL_SERIAL,14,3,4,2,307.487994432
B0_FULL_SERIAL,14,3,4,3,311.392009258
B0_FULL_SERIAL,15,3,4,0,303.615987301
B0_FULL_SERIAL,15,3,4,1,307.552009821
B0_FULL_SERIAL,15,3,4,2,311.455994844
B0_FULL_SERIAL,15,3,4,3,315.391987562
B0_FULL_SERIAL,16,3,4,0,935.392022133
B0_FULL_SERIAL,16,3,4,1,939.328014851
B0_FULL_SERIAL,16,3,4,2,943.19999218
B0_FULL_SERIAL,16,3,4,3,947.135984898
B0_FULL_SERIAL,17,3,4,0,994.112014771
B0_FULL_SERIAL,17,3,4,1,998.015999794
B0_FULL_SERIAL,17,3,4,2,1001.91998482
B0_FULL_SERIAL,17,3,4,3,1005.85603714
B0_FULL_SERIAL,18,3,4,0,1157.40799904
B0_FULL_SERIAL,18,3,4,1,1161.40794754
B0_FULL_SERIAL,18,3,4,2,1165.34399986
B0_FULL_SERIAL,18,3,4,3,1169.31200027
B0_FULL_SERIAL,19,3,4,0,1143.48804951
B0_FULL_SERIAL,19,3,4,1,1147.39203453
B0_FULL_SERIAL,19,3,4,2,1151.36003494
B0_FULL_SERIAL,19,3,4,3,1155.26401997
B0_FULL_SERIAL,20,3,4,0,746.847987175
B0_FULL_SERIAL,20,3,4,1,750.847995281
B0_FULL_SERIAL,20,3,4,2,754.751980305
B0_FULL_SERIAL,20,3,4,3,758.592009544
B0_FULL_SERIAL,21,3,4,0,435.263991356
B0_FULL_SERIAL,21,3,4,1,439.200013876
B0_FULL_SERIAL,21,3,4,2,443.103998899
B0_FULL_SERIAL,21,3,4,3,447.039991617
B0_FULL_SERIAL,22,3,4,0,298.976004124
B0_FULL_SERIAL,22,3,4,1,302.879989147
B0_FULL_SERIAL,22,3,4,2,306.816011667
B0_FULL_SERIAL,22,3,4,3,310.752004385
B0_FULL_SERIAL,23,3,4,0,317.472010851
B0_FULL_SERIAL,23,3,4,1,321.408003569
B0_FULL_SERIAL,23,3,4,2,325.311988592
B0_FULL_SERIAL,23,3,4,3,329.248011112
B0_FULL_SERIAL,24,3,4,0,412.735998631
B0_FULL_SERIAL,24,3,4,1,416.640013456
B0_FULL_SERIAL,24,3,4,2,420.576006174
B0_FULL_SERIAL,24,3,4,3,424.479991198
B0_FULL_SERIAL,25,3,4,0,431.551992893
B0_FULL_SERIAL,25,3,4,1,435.487985611
B0_FULL_SERIAL,25,3,4,2,439.392000437
B0_FULL_SERIAL,25,3,4,3,443.29598546
B0_FULL_SERIAL,26,3,4,0,434.431999922
B0_FULL_SERIAL,26,3,4,1,438.400000334
B0_FULL_SERIAL,26,3,4,2,442.303985357
B0_FULL_SERIAL,26,3,4,3,446.208000183
B0_FULL_SERIAL,27,3,4,0,582.560002804
B0_FULL_SERIAL,27,3,4,1,586.495995522
B0_FULL_SERIAL,27,3,4,2,590.431988239
B0_FULL_SERIAL,27,3,4,3,594.304025173
B0_FULL_SERIAL,28,3,4,0,499.615997076
B0_FULL_SERIAL,28,3,4,1,503.61597538
B0_FULL_SERIAL,28,3,4,2,507.552027702
B0_FULL_SERIAL,28,3,4,3,511.456012726
B0_FULL_SERIAL,29,3,4,0,375.743985176
B0_FULL_SERIAL,29,3,4,1,379.711985588
B0_FULL_SERIAL,29,3,4,2,383.616000414
B0_FULL_SERIAL,29,3,4,3,387.551993132
B0_FULL_SERIAL,30,3,4,0,447.807997465
B0_FULL_SERIAL,30,3,4,1,451.808005571
B0_FULL_SERIAL,30,3,4,2,455.680012703
B0_FULL_SERIAL,30,3,4,3,459.52001214
B0_FULL_SERIAL,31,3,4,0,288.67200017
B0_FULL_SERIAL,31,3,4,1,292.607992887
B0_FULL_SERIAL,31,3,4,2,296.512007713
B0_FULL_SERIAL,31,3,4,3,300.415992737
B0_FULL_SERIAL,32,3,4,0,286.624014378
B0_FULL_SERIAL,32,3,4,1,290.719985962
B0_FULL_SERIAL,32,3,4,2,294.752001762
B0_FULL_SERIAL,32,3,4,3,298.624008894
B0_FULL_SERIAL,33,3,4,0,400.959998369
B0_FULL_SERIAL,33,3,4,1,405.055999756
