strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,4,0,262.400001287
B0_FULL_SERIAL,0,0,4,1,266.335994005
B0_FULL_SERIAL,0,0,4,2,270.271986723
B0_FULL_SERIAL,0,0,4,3,274.176001549
B0_FULL_SERIAL,1,0,4,0,286.175996065
B0_FULL_SERIAL,1,0,4,1,289.727985859
B0_FULL_SERIAL,1,0,4,2,293.343991041
B0_FULL_SERIAL,1,0,4,3,296.992003918
B0_FULL_SERIAL,2,0,4,0,306.463986635
B0_FULL_SERIAL,2,0,4,1,310.144007206
B0_FULL_SERIAL,2,0,4,2,313.728004694
B0_FULL_SERIAL,2,0,4,3,317.344009876
B0_FULL_SERIAL,3,0,4,0,296.032011509
B0_FULL_SERIAL,3,0,4,1,299.647986889
B0_FULL_SERIAL,3,0,4,2,303.263992071
B0_FULL_SERIAL,3,0,4,3,306.847989559
B0_FULL_SERIAL,4,0,4,0,291.680008173
B0_FULL_SERIAL,4,0,4,1,295.296013355
B0_FULL_SERIAL,4,0,4,2,298.911988735
B0_FULL_SERIAL,4,0,4,3,302.560001612
B0_FULL_SERIAL,5,0,4,0,288.22401166
B0_FULL_SERIAL,5,0,4,1,291.808009148
B0_FULL_SERIAL,5,0,4,2,295.42401433
B0_FULL_SERIAL,5,0,4,3,299.03998971
B0_FULL_SERIAL,6,0,4,0,283.423990011
B0_FULL_SERIAL,6,0,4,1,287.039995193
B0_FULL_SERIAL,6,0,4,2,291.0400033
B0_FULL_SERIAL,6,0,4,3,294.687986374
B0_FULL_SERIAL,7,0,4,0,289.472013712
B0_FULL_SERIAL,7,0,4,1,293.119996786
B0_FULL_SERIAL,7,0,4,2,296.768009663
B0_FULL_SERIAL,7,0,4,3,300.384014845
B0_FULL_SERIAL,8,0,4,0,273.759990931
B0_FULL_SERIAL,8,0,4,1,277.440011501
B0_FULL_SERIAL,8,0,4,2,281.055986881
B0_FULL_SERIAL,8,0,4,3,284.703999758
B0_FULL_SERIAL,9,0,4,0,273.728013039
B0_FULL_SERIAL,9,0,4,1,277.824014425
B0_FULL_SERIAL,9,0,4,2,281.439989805
B0_FULL_SERIAL,9,0,4,3,285.088002682
B0_FULL_SERIAL,10,0,4,0,303.743988276
B0_FULL_SERIAL,10,0,4,1,307.296007872
B0_FULL_SERIAL,10,0,4,2,310.943990946
B0_FULL_SERIAL,10,0,4,3,314.687997103
B0_FULL_SERIAL,11,0,4,0,257.856011391
B0_FULL_SERIAL,11,0,4,1,261.503994465
B0_FULL_SERIAL,11,0,4,2,265.152007341
B0_FULL_SERIAL,11,0,4,3,268.768012524
B0_FULL_SERIAL,12,0,4,0,284.992009401
B0_FULL_SERIAL,12,0,4,1,288.576006889
B0_FULL_SERIAL,12,0,4,2,292.192012072
B0_FULL_SERIAL,12,0,4,3,295.839995146
B0_FULL_SERIAL,13,0,4,0,276.863992214
B0_FULL_SERIAL,13,0,4,1,280.479997396
B0_FULL_SERIAL,13,0,4,2,284.096002579
B0_FULL_SERIAL,13,0,4,3,287.680000067
B0_FULL_SERIAL,14,0,4,0,302.560001612
B0_FULL_SERIAL,14,0,4,1,306.208014488
B0_FULL_SERIAL,14,0,4,2,309.855997562
B0_FULL_SERIAL,14,0,4,3,313.472002745
B0_FULL_SERIAL,15,0,4,0,287.999987602
B0_FULL_SERIAL,15,0,4,1,291.648000479
B0_FULL_SERIAL,15,0,4,2,295.264005661
B0_FULL_SERIAL,15,0,4,3,298.943996429
B0_FULL_SERIAL,16,0,4,0,272.448003292
B0_FULL_SERIAL,16,0,4,1,276.03200078
B0_FULL_SERIAL,16,0,4,2,279.711991549
B0_FULL_SERIAL,16,0,4,3,283.455997705
B0_FULL_SERIAL,17,0,4,0,270.94399929
B0_FULL_SERIAL,17,0,4,1,274.560004473
B0_FULL_SERIAL,17,0,4,2,278.463989496
B0_FULL_SERIAL,17,0,4,3,282.112002373
B0_FULL_SERIAL,18,0,4,0,275.647997856
B0_FULL_SERIAL,18,0,4,1,279.296010733
B0_FULL_SERIAL,18,0,4,2,282.943993807
B0_FULL_SERIAL,18,0,4,3,286.559998989
