strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,4,0,273.952007294
B0_FULL_SERIAL,0,2,4,1,277.888000011
B0_FULL_SERIAL,0,2,4,2,281.823992729
B0_FULL_SERIAL,0,2,4,3,285.728007555
B0_FULL_SERIAL,1,2,4,0,1629.76002693
B0_FULL_SERIAL,1,2,4,1,1633.69596004
B0_FULL_SERIAL,1,2,4,2,1637.63201237
B0_FULL_SERIAL,1,2,4,3,1641.56794548
B0_FULL_SERIAL,2,2,4,0,562.911987305
B0_FULL_SERIAL,2,2,4,1,566.496014595
B0_FULL_SERIAL,2,2,4,2,570.111989975
B0_FULL_SERIAL,2,2,4,3,573.72802496
B0_FULL_SERIAL,3,2,4,0,449.85601306
B0_FULL_SERIAL,3,2,4,1,453.503996134
B0_FULL_SERIAL,3,2,4,2,457.120001316
B0_FULL_SERIAL,3,2,4,3,460.736006498
B0_FULL_SERIAL,4,2,4,0,385.728001595
B0_FULL_SERIAL,4,2,4,1,389.344006777
B0_FULL_SERIAL,4,2,4,2,392.928004265
B0_FULL_SERIAL,4,2,4,3,396.544009447
B0_FULL_SERIAL,5,2,4,0,445.152014494
B0_FULL_SERIAL,5,2,4,1,448.864012957
B0_FULL_SERIAL,5,2,4,2,452.448010445
B0_FULL_SERIAL,5,2,4,3,456.032007933
B0_FULL_SERIAL,6,2,4,0,582.144021988
B0_FULL_SERIAL,6,2,4,1,585.759997368
B0_FULL_SERIAL,6,2,4,2,589.536011219
B0_FULL_SERIAL,6,2,4,3,593.151986599
B0_FULL_SERIAL,7,2,4,0,464.383989573
B0_FULL_SERIAL,7,2,4,1,467.999994755
B0_FULL_SERIAL,7,2,4,2,471.583992243
B0_FULL_SERIAL,7,2,4,3,475.167989731
B0_FULL_SERIAL,8,2,4,0,603.743970394
B0_FULL_SERIAL,8,2,4,1,607.327997684
B0_FULL_SERIAL,8,2,4,2,611.168026924
B0_FULL_SERIAL,8,2,4,3,614.784002304
B0_FULL_SERIAL,9,2,4,0,602.015972137
B0_FULL_SERIAL,9,2,4,1,605.632007122
B0_FULL_SERIAL,9,2,4,2,609.247982502
B0_FULL_SERIAL,9,2,4,3,612.864017487
B0_FULL_SERIAL,10,2,4,0,442.528009415
B0_FULL_SERIAL,10,2,4,1,446.144014597
B0_FULL_SERIAL,10,2,4,2,449.791997671
B0_FULL_SERIAL,10,2,4,3,453.440010548
B0_FULL_SERIAL,11,2,4,0,398.272007704
B0_FULL_SERIAL,11,2,4,1,401.888012886
B0_FULL_SERIAL,11,2,4,2,405.472010374
B0_FULL_SERIAL,11,2,4,3,409.119993448
B0_FULL_SERIAL,12,2,4,0,452.960014343
B0_FULL_SERIAL,12,2,4,1,456.672012806
B0_FULL_SERIAL,12,2,4,2,460.287988186
B0_FULL_SERIAL,12,2,4,3,463.871985674
B0_FULL_SERIAL,13,2,4,0,433.023989201
B0_FULL_SERIAL,13,2,4,1,436.639994383
B0_FULL_SERIAL,13,2,4,2,440.255999565
B0_FULL_SERIAL,13,2,4,3,443.872004747
B0_FULL_SERIAL,14,2,4,0,492.511987686
B0_FULL_SERIAL,14,2,4,1,496.127992868
B0_FULL_SERIAL,14,2,4,2,499.743998051
B0_FULL_SERIAL,14,2,4,3,503.359973431
B0_FULL_SERIAL,15,2,4,0,1364.22395706
B0_FULL_SERIAL,15,2,4,1,1367.80798435
B0_FULL_SERIAL,15,2,4,2,1371.42395973
B0_FULL_SERIAL,15,2,4,3,1375.04005432
B0_FULL_SERIAL,16,2,4,0,582.239985466
B0_FULL_SERIAL,16,2,4,1,585.856020451
B0_FULL_SERIAL,16,2,4,2,589.72799778
B0_FULL_SERIAL,16,2,4,3,593.34397316
B0_FULL_SERIAL,17,2,4,0,468.288004398
B0_FULL_SERIAL,17,2,4,1,472.128003836
B0_FULL_SERIAL,17,2,4,2,476.000010967
B0_FULL_SERIAL,17,2,4,3,479.615986347
B0_FULL_SERIAL,18,2,4,0,458.911985159
B0_FULL_SERIAL,18,2,4,1,462.527990341
B0_FULL_SERIAL,18,2,4,2,466.143995523
B0_FULL_SERIAL,18,2,4,3,469.951987267
B0_FULL_SERIAL,19,2,4,0,376.096010208
B0_FULL_SERIAL,19,2,4,1,379.680007696
B0_FULL_SERIAL,19,2,4,2,383.264005184
B0_FULL_SERIAL,19,2,4,3,386.880010366
B0_FULL_SERIAL,20,2,4,0,1579.36000824
B0_FULL_SERIAL,20,2,4,1,1582.94403553
B0_FULL_SERIAL,20,2,4,2,1586.52794361
B0_FULL_SERIAL,20,2,4,3,1590.1440382
B0_FULL_SERIAL,21,2,4,0,614.624023438
B0_FULL_SERIAL,21,2,4,1,618.239998817
B0_FULL_SERIAL,21,2,4,2,621.855974197
B0_FULL_SERIAL,21,2,4,3,625.504016876
B0_FULL_SERIAL,22,2,4,0,586.655974388
B0_FULL_SERIAL,22,2,4,1,590.272009373
B0_FULL_SERIAL,22,2,4,2,594.079971313
B0_FULL_SERIAL,22,2,4,3,597.696006298
B0_FULL_SERIAL,23,2,4,0,449.631989002
B0_FULL_SERIAL,23,2,4,1,453.21598649
B0_FULL_SERIAL,23,2,4,2,456.831991673
B0_FULL_SERIAL,23,2,4,3,460.447996855
B0_FULL_SERIAL,24,2,4,0,595.296025276
B0_FULL_SERIAL,24,2,4,1,598.847985268
B0_FULL_SERIAL,24,2,4,2,602.464020252
B0_FULL_SERIAL,24,2,4,3,606.079995632
B0_FULL_SERIAL,25,2,4,0,595.808029175
B0_FULL_SERIAL,25,2,4,1,599.456012249
B0_FULL_SERIAL,25,2,4,2,603.071987629
B0_FULL_SERIAL,25,2,4,3,606.688022614
B0_FULL_SERIAL,26,2,4,0,590.687990189
B0_FULL_SERIAL,26,2,4,1,594.335973263
B0_FULL_SERIAL,26,2,4,2,597.920000553
B0_FULL_SERIAL,26,2,4,3,601.66400671
B0_FULL_SERIAL,27,2,4,0,416.927993298
B0_FULL_SERIAL,27,2,4,1,420.511990786
B0_FULL_SERIAL,27,2,4,2,424.127995968
B0_FULL_SERIAL,27,2,4,3,427.74400115
B0_FULL_SERIAL,28,2,4,0,280.288010836
B0_FULL_SERIAL,28,2,4,1,284.03198719
B0_FULL_SERIAL,28,2,4,2,287.616014481
B0_FULL_SERIAL,28,2,4,3,291.200011969
B0_FULL_SERIAL,29,2,4,0,436.895996332
B0_FULL_SERIAL,29,2,4,1,440.512001514
B0_FULL_SERIAL,29,2,4,2,444.095999002
B0_FULL_SERIAL,29,2,4,3,447.712004185
B0_FULL_SERIAL,30,2,4,0,384.640008211
B0_FULL_SERIAL,30,2,4,1,388.256013393
B0_FULL_SERIAL,30,2,4,2,391.840010881
B0_FULL_SERIAL,30,2,4,3,395.455986261
B0_FULL_SERIAL,31,2,4,0,436.127990484
B0_FULL_SERIAL,31,2,4,1,439.711987972
B0_FULL_SERIAL,31,2,4,2,443.29598546
B0_FULL_SERIAL,31,2,4,3,446.911990643
B0_FULL_SERIAL,32,2,4,0,442.239999771
B0_FULL_SERIAL,32,2,4,1,445.823997259
B0_FULL_SERIAL,32,2,4,2,449.440002441
B0_FULL_SERIAL,32,2,4,3,453.087985516
B0_FULL_SERIAL,33,2,4,0,548.991978168
B0_FULL_SERIAL,33,2,4,1,552.608013153
B0_FULL_SERIAL,33,2,4,2,556.35201931
B0_FULL_SERIAL,33,2,4,3,559.96799469
B0_FULL_SERIAL,34,2,4,0,444.799989462
B0_FULL_SERIAL,34,2,4,1,448.448002338
B0_FULL_SERIAL,34,2,4,2,452.064007521
B0_FULL_SERIAL,34,2,4,3,455.808013678
B0_FULL_SERIAL,35,2,4,0,461.120009422
