strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,16,0,256.352007389
B0_FULL_SERIAL,0,1,16,1,259.968012571
B0_FULL_SERIAL,0,1,16,2,263.552010059
B0_FULL_SERIAL,0,1,16,3,267.423987389
B0_FULL_SERIAL,0,1,16,4,271.008014679
B0_FULL_SERIAL,0,1,16,5,274.623990059
B0_FULL_SERIAL,0,1,16,6,278.207987547
B0_FULL_SERIAL,0,1,16,7,281.792014837
B0_FULL_SERIAL,0,1,16,8,285.407990217
B0_FULL_SERIAL,0,1,16,9,289.056003094
B0_FULL_SERIAL,0,1,16,10,292.991995811
B0_FULL_SERIAL,0,1,16,11,296.896010637
B0_FULL_SERIAL,0,1,16,12,300.767987967
B0_FULL_SERIAL,0,1,16,13,304.479986429
B0_FULL_SERIAL,0,1,16,14,308.319985867
B0_FULL_SERIAL,0,1,16,15,311.935991049
B0_FULL_SERIAL,1,1,16,0,1899.93596077
B0_FULL_SERIAL,1,1,16,1,1903.58400345
B0_FULL_SERIAL,1,1,16,2,1907.16803074
B0_FULL_SERIAL,1,1,16,3,1910.81595421
B0_FULL_SERIAL,1,1,16,4,1914.33596611
B0_FULL_SERIAL,1,1,16,5,1918.04802418
B0_FULL_SERIAL,1,1,16,6,1921.9520092
B0_FULL_SERIAL,1,1,16,7,1925.60005188
B0_FULL_SERIAL,1,1,16,8,1929.63194847
B0_FULL_SERIAL,1,1,16,9,1933.24804306
B0_FULL_SERIAL,1,1,16,10,1936.86401844
B0_FULL_SERIAL,1,1,16,11,1940.47999382
B0_FULL_SERIAL,1,1,16,12,1944.0959692
B0_FULL_SERIAL,1,1,16,13,1947.74401188
B0_FULL_SERIAL,1,1,16,14,1951.39205456
B0_FULL_SERIAL,1,1,16,15,1955.29603958
B0_FULL_SERIAL,2,1,16,0,2739.55202103
B0_FULL_SERIAL,2,1,16,1,2743.10398102
B0_FULL_SERIAL,2,1,16,2,2746.7520237
B0_FULL_SERIAL,2,1,16,3,2750.40006638
B0_FULL_SERIAL,2,1,16,4,2753.95202637
B0_FULL_SERIAL,2,1,16,5,2757.56788254
B0_FULL_SERIAL,2,1,16,6,2761.21592522
B0_FULL_SERIAL,2,1,16,7,2764.76788521
B0_FULL_SERIAL,2,1,16,8,2768.3839798
B0_FULL_SERIAL,2,1,16,9,2772.00007439
B0_FULL_SERIAL,2,1,16,10,2775.64811707
B0_FULL_SERIAL,2,1,16,11,2779.61611748
B0_FULL_SERIAL,2,1,16,12,2783.23197365
B0_FULL_SERIAL,2,1,16,13,2786.88001633
B0_FULL_SERIAL,2,1,16,14,2790.46392441
B0_FULL_SERIAL,2,1,16,15,2794.11196709
B0_FULL_SERIAL,3,1,16,0,930.975973606
B0_FULL_SERIAL,3,1,16,1,934.592008591
B0_FULL_SERIAL,3,1,16,2,938.336014748
B0_FULL_SERIAL,3,1,16,3,941.951990128
B0_FULL_SERIAL,3,1,16,4,945.568025112
B0_FULL_SERIAL,3,1,16,5,949.184000492
B0_FULL_SERIAL,3,1,16,6,952.768027782
B0_FULL_SERIAL,3,1,16,7,956.319987774
B0_FULL_SERIAL,3,1,16,8,959.87200737
B0_FULL_SERIAL,3,1,16,9,963.424026966
B0_FULL_SERIAL,3,1,16,10,966.975986958
B0_FULL_SERIAL,3,1,16,11,970.624029636
B0_FULL_SERIAL,3,1,16,12,974.240005016
B0_FULL_SERIAL,3,1,16,13,977.855980396
B0_FULL_SERIAL,3,1,16,14,981.504023075
B0_FULL_SERIAL,3,1,16,15,985.119998455
B0_FULL_SERIAL,4,1,16,0,877.120018005
B0_FULL_SERIAL,4,1,16,1,880.703985691
B0_FULL_SERIAL,4,1,16,2,884.607970715
B0_FULL_SERIAL,4,1,16,3,888.191998005
B0_FULL_SERIAL,4,1,16,4,891.839981079
B0_FULL_SERIAL,4,1,16,5,895.456016064
B0_FULL_SERIAL,4,1,16,6,899.071991444
B0_FULL_SERIAL,4,1,16,7,902.688026428
B0_FULL_SERIAL,4,1,16,8,906.304001808
B0_FULL_SERIAL,4,1,16,9,909.919977188
B0_FULL_SERIAL,4,1,16,10,913.568019867
B0_FULL_SERIAL,4,1,16,11,917.151987553
B0_FULL_SERIAL,4,1,16,12,920.799970627
B0_FULL_SERIAL,4,1,16,13,924.351990223
B0_FULL_SERIAL,4,1,16,14,927.936017513
B0_FULL_SERIAL,4,1,16,15,931.519985199
B0_FULL_SERIAL,5,1,16,0,949.151992798
B0_FULL_SERIAL,5,1,16,1,952.6720047
B0_FULL_SERIAL,5,1,16,2,956.28798008
B0_FULL_SERIAL,5,1,16,3,959.839999676
B0_FULL_SERIAL,5,1,16,4,963.392019272
B0_FULL_SERIAL,5,1,16,5,966.943979263
B0_FULL_SERIAL,5,1,16,6,970.528006554
B0_FULL_SERIAL,5,1,16,7,974.111974239
B0_FULL_SERIAL,5,1,16,8,977.663993835
B0_FULL_SERIAL,5,1,16,9,981.31197691
B0_FULL_SERIAL,5,1,16,10,984.863996506
B0_FULL_SERIAL,5,1,16,11,988.51197958
B0_FULL_SERIAL,5,1,16,12,992.128014565
B0_FULL_SERIAL,5,1,16,13,995.743989944
B0_FULL_SERIAL,5,1,16,14,999.360024929
B0_FULL_SERIAL,5,1,16,15,1002.9759407
B0_FULL_SERIAL,6,1,16,0,990.848004818
B0_FULL_SERIAL,6,1,16,1,994.431972504
B0_FULL_SERIAL,6,1,16,2,997.9839921
B0_FULL_SERIAL,6,1,16,3,1001.5360117
B0_FULL_SERIAL,6,1,16,4,1005.08797169
B0_FULL_SERIAL,6,1,16,5,1008.64005089
B0_FULL_SERIAL,6,1,16,6,1012.22395897
B0_FULL_SERIAL,6,1,16,7,1015.84005356
B0_FULL_SERIAL,6,1,16,8,1019.48797703
B0_FULL_SERIAL,6,1,16,9,1023.10395241
B0_FULL_SERIAL,6,1,16,10,1026.75199509
B0_FULL_SERIAL,6,1,16,11,1030.36797047
B0_FULL_SERIAL,6,1,16,12,1033.98394585
B0_FULL_SERIAL,6,1,16,13,1037.63198853
B0_FULL_SERIAL,6,1,16,14,1041.21601582
B0_FULL_SERIAL,6,1,16,15,1044.8319912
B0_FULL_SERIAL,7,1,16,0,975.42399168
B0_FULL_SERIAL,7,1,16,1,978.911995888
B0_FULL_SERIAL,7,1,16,2,982.464015484
B0_FULL_SERIAL,7,1,16,3,986.271977425
B0_FULL_SERIAL,7,1,16,4,989.791989326
B0_FULL_SERIAL,7,1,16,5,993.312001228
