case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_quiet_1M,put_signal,0,4,1,0,1048576,515.936,618.720,683.616,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,2,0,1048576,76.064,87.584,100.288,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,3,0,1048576,55.904,66.880,79.648,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,4,0,1048576,65.408,76.416,88.960,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,5,0,1048576,53.312,64.320,78.144,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,6,0,1048576,63.232,74.016,86.720,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,7,0,1048576,64.320,75.296,87.968,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,8,0,1048576,53.248,64.224,77.152,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,9,0,1048576,51.808,62.848,75.488,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,10,0,1048576,64.032,74.848,87.360,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,11,0,1048576,71.232,100.320,112.800,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,12,0,1048576,70.752,81.760,94.336,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,13,0,1048576,62.688,73.792,86.720,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,14,0,1048576,54.016,64.800,77.248,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,15,0,1048576,64.128,75.136,87.680,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,16,0,1048576,52.352,63.392,75.936,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,17,0,1048576,81.504,92.512,105.408,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,18,0,1048576,59.008,69.792,82.400,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,19,0,1048576,53.312,64.320,76.864,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,20,0,1048576,61.216,72.224,84.832,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,21,0,1048576,55.264,66.464,79.296,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,22,0,1048576,56.000,66.816,79.456,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,23,0,1048576,68.128,79.136,91.808,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,24,0,1048576,51.776,62.816,75.328,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,25,0,1048576,70.144,81.472,93.952,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,26,0,1048576,66.112,76.928,89.504,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,27,0,1048576,62.592,73.632,86.208,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,28,0,1048576,67.104,78.112,90.688,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,29,0,1048576,72.480,83.488,96.384,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,30,0,1048576,65.696,76.480,88.992,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,31,0,1048576,66.048,76.832,89.472,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,32,0,1048576,64.928,75.968,88.512,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,33,0,1048576,52.544,63.584,76.128,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,34,0,1048576,63.552,74.528,87.296,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,35,0,1048576,59.232,70.272,82.816,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,36,0,1048576,65.056,76.064,88.704,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,37,0,1048576,64.640,75.680,88.544,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,38,0,1048576,66.272,77.088,89.696,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,39,0,1048576,52.000,62.816,75.360,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,40,0,1048576,67.744,78.784,91.296,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,41,0,1048576,68.032,79.040,91.616,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,42,0,1048576,74.336,85.120,97.600,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,43,0,1048576,66.400,77.440,90.080,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,44,0,1048576,67.264,78.272,90.880,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,45,0,1048576,58.944,69.952,82.528,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,46,0,1048576,62.688,73.632,86.240,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,47,0,1048576,77.504,88.256,100.800,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,48,0,1048576,55.424,66.432,79.328,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,49,0,1048576,51.584,62.624,75.232,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,50,0,1048576,64.448,75.232,87.872,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,51,0,1048576,52.352,63.200,75.744,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,52,0,1048576,62.720,73.696,86.304,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,53,0,1048576,64.384,75.360,87.936,0,PASS
A2_put_signal_quiet_1M,put_signal,0,4,54,0,1048576,54.816,65.632,78.208,0,PASS
