case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_quiet_1M,put_signal,2,4,1,0,1048576,519.424,621.280,689.216,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,2,0,1048576,66.784,78.208,90.816,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,3,0,1048576,73.664,84.384,97.056,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,4,0,1048576,74.624,85.344,98.176,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,5,0,1048576,72.576,83.296,96.864,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,6,0,1048576,79.136,89.888,102.656,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,7,0,1048576,72.416,83.136,95.840,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,8,0,1048576,71.488,82.208,94.816,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,9,0,1048576,72.416,83.104,95.680,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,10,0,1048576,73.696,84.384,97.024,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,11,0,1048576,72.320,91.104,104.384,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,12,0,1048576,68.352,79.136,91.584,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,13,0,1048576,73.152,83.840,96.480,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,14,0,1048576,73.184,83.904,96.576,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,15,0,1048576,72.672,83.392,96.000,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,16,0,1048576,73.088,83.808,96.576,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,17,0,1048576,82.816,93.536,106.304,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,18,0,1048576,72.448,83.168,95.648,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,19,0,1048576,70.112,80.832,93.472,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,20,0,1048576,76.384,87.072,99.744,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,21,0,1048576,73.408,84.096,96.800,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,22,0,1048576,74.464,85.152,97.984,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,23,0,1048576,74.752,85.504,98.176,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,24,0,1048576,73.184,83.904,96.672,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,25,0,1048576,67.488,78.176,90.816,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,26,0,1048576,74.368,85.184,97.792,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,27,0,1048576,74.048,84.960,97.696,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,28,0,1048576,74.688,85.600,98.016,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,29,0,1048576,73.216,83.936,96.608,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,30,0,1048576,73.600,84.320,96.960,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,31,0,1048576,75.648,86.368,99.200,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,32,0,1048576,74.240,84.896,97.632,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,33,0,1048576,68.480,79.360,92.096,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,34,0,1048576,69.248,79.968,92.800,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,35,0,1048576,73.408,84.160,97.120,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,36,0,1048576,74.240,84.960,97.856,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,37,0,1048576,73.952,84.640,97.440,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,38,0,1048576,74.624,85.280,98.016,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,39,0,1048576,71.232,81.952,94.656,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,40,0,1048576,74.400,85.088,97.952,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,41,0,1048576,74.176,84.896,97.664,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,42,0,1048576,78.816,89.536,102.112,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,43,0,1048576,74.016,84.704,97.504,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,44,0,1048576,74.336,85.088,97.760,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,45,0,1048576,70.176,81.120,93.952,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,46,0,1048576,68.224,78.944,91.840,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,47,0,1048576,77.792,88.480,101.184,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,48,0,1048576,72.736,83.456,96.320,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,49,0,1048576,67.872,78.592,91.584,0,PASS
A2_put_signal_quiet_1M,put_signal,2,4,50,0,1048576,69.056,79.904,92.640,0,PASS
