run_id,stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,exit_code,case_dir,timestamp_utc
stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,4,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q4w0_rep5,2026-09-03T02:16:19Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep1,2026-09-03T02:16:32Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep2,2026-09-03T02:16:45Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep3,2026-09-03T02:16:58Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,8,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep4,2026-09-03T02:17:11Z
stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,8,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q8w0_rep5,2026-09-03T02:17:25Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1,A,DEFAULT,S4,balanced,512,4096,4096,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep1,2026-09-03T02:17:38Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2,A,DEFAULT,S4,balanced,512,4096,4096,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep2,2026-09-03T02:17:51Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3,A,DEFAULT,S4,balanced,512,4096,4096,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep3,2026-09-03T02:18:05Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4,A,DEFAULT,S4,balanced,512,4096,4096,16,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep4,2026-09-03T02:18:18Z
stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5,A,DEFAULT,S4,balanced,512,4096,4096,16,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S4_m512k4096n4096_q16w0_rep5,2026-09-03T02:18:31Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep1,2026-09-03T02:18:53Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep2,2026-09-03T02:19:14Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep3,2026-09-03T02:19:35Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep4,2026-09-03T02:19:56Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,1,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q1w0_rep5,2026-09-03T02:20:18Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep1,2026-09-03T02:20:39Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep2,2026-09-03T02:21:00Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep3,2026-09-03T02:21:21Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep4,2026-09-03T02:21:43Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,2,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q2w0_rep5,2026-09-03T02:22:04Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep1,2026-09-03T02:22:25Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep2,2026-09-03T02:22:47Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep3,2026-09-03T02:23:08Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep4,2026-09-03T02:23:30Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,4,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q4w0_rep5,2026-09-03T02:23:51Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep1,2026-09-03T02:24:12Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep2,2026-09-03T02:24:33Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep3,2026-09-03T02:24:54Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep4,2026-09-03T02:25:16Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,8,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q8w0_rep5,2026-09-03T02:25:38Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep1,2026-09-03T02:25:59Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep2,2026-09-03T02:26:21Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep3,2026-09-03T02:26:42Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep4,2026-09-03T02:27:03Z
stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5,A,DEFAULT,S6,balanced,1024,4096,4096,16,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S6_m1024k4096n4096_q16w0_rep5,2026-09-03T02:27:25Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep1,2026-09-03T02:27:39Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep2,2026-09-03T02:27:54Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep3,2026-09-03T02:28:08Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep4,2026-09-03T02:28:22Z
stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,1,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q1w0_rep5,2026-09-03T02:28:37Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep1,2026-09-03T02:28:51Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep2,2026-09-03T02:29:06Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep3,2026-09-03T02:29:20Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep4,2026-09-03T02:29:34Z
stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,2,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q2w0_rep5,2026-09-03T02:29:49Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep1,2026-09-03T02:30:03Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep2,2026-09-03T02:30:17Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep3,2026-09-03T02:30:32Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep4,2026-09-03T02:30:46Z
stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,4,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q4w0_rep5,2026-09-03T02:31:00Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep1,2026-09-03T02:31:15Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep2,2026-09-03T02:31:29Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep3,2026-09-03T02:31:44Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep4,2026-09-03T02:31:58Z
stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,8,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q8w0_rep5,2026-09-03T02:32:13Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep1,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep1,2026-09-03T02:32:27Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep2,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep2,2026-09-03T02:32:41Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep3,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep3,2026-09-03T02:32:56Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep4,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep4,2026-09-03T02:33:10Z
stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep5,A,DEFAULT,S3,balanced_compute,256,8192,8192,16,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S3_m256k8192n8192_q16w0_rep5,2026-09-03T02:33:24Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep1,2026-09-03T02:34:33Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep2,2026-09-03T02:35:42Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep3,2026-09-03T02:36:51Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep4,2026-09-03T02:38:00Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep5,A,DEFAULT,S7,compute_heavy,1024,4096,16384,1,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q1w0_rep5,2026-09-03T02:39:09Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep1,2026-09-03T02:40:18Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep2,2026-09-03T02:41:27Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep3,2026-09-03T02:42:36Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep4,2026-09-03T02:43:46Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep5,A,DEFAULT,S7,compute_heavy,1024,4096,16384,2,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q2w0_rep5,2026-09-03T02:44:56Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,2026-09-03T02:46:06Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep2,2026-09-03T02:47:14Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep3,2026-09-03T02:48:25Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep4,2026-09-03T02:49:34Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep5,A,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q4w0_rep5,2026-09-03T02:50:43Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep1,2026-09-03T02:51:54Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep2,2026-09-03T02:53:03Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep3,2026-09-03T02:54:13Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep4,2026-09-03T02:55:23Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep5,A,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q8w0_rep5,2026-09-03T02:56:33Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep1,A,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep1,2026-09-03T02:57:42Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep2,A,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep2,2026-09-03T02:58:52Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep3,A,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep3,2026-09-03T03:00:02Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep4,A,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep4,2026-09-03T03:01:12Z
stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep5,A,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,5,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S7_m1024k4096n16384_q16w0_rep5,2026-09-03T03:02:23Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep1,A,DEFAULT,S8,compute_heavy,2048,4096,8192,1,0,1,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep1,2026-09-03T03:03:34Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep2,A,DEFAULT,S8,compute_heavy,2048,4096,8192,1,0,2,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep2,2026-09-03T03:04:45Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep3,A,DEFAULT,S8,compute_heavy,2048,4096,8192,1,0,3,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep3,2026-09-03T03:05:57Z
stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep4,A,DEFAULT,S8,compute_heavy,2048,4096,8192,1,0,4,0,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q1w0_rep4,2026-09-03T03:07:07Z
