strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,8,0,439.776003361
B0_FULL_SERIAL,0,3,8,1,443.29598546
B0_FULL_SERIAL,0,3,8,2,446.783989668
B0_FULL_SERIAL,0,3,8,3,450.30400157
B0_FULL_SERIAL,0,3,8,4,453.824013472
B0_FULL_SERIAL,0,3,8,5,457.376003265
B0_FULL_SERIAL,0,3,8,6,460.895985365
B0_FULL_SERIAL,0,3,8,7,464.415997267
B0_FULL_SERIAL,1,3,8,0,512.960016727
B0_FULL_SERIAL,1,3,8,1,516.480028629
B0_FULL_SERIAL,1,3,8,2,519.999980927
B0_FULL_SERIAL,1,3,8,3,523.711979389
B0_FULL_SERIAL,1,3,8,4,527.231991291
B0_FULL_SERIAL,1,3,8,5,530.752003193
B0_FULL_SERIAL,1,3,8,6,534.272015095
B0_FULL_SERIAL,1,3,8,7,537.792026997
B0_FULL_SERIAL,2,3,8,0,521.311998367
B0_FULL_SERIAL,2,3,8,1,524.991989136
B0_FULL_SERIAL,2,3,8,2,528.512001038
B0_FULL_SERIAL,2,3,8,3,532.064020634
B0_FULL_SERIAL,2,3,8,4,535.615980625
B0_FULL_SERIAL,2,3,8,5,539.488017559
B0_FULL_SERIAL,2,3,8,6,543.039977551
B0_FULL_SERIAL,2,3,8,7,546.559989452
B0_FULL_SERIAL,3,3,8,0,1757.76004791
B0_FULL_SERIAL,3,3,8,1,1761.91997528
B0_FULL_SERIAL,3,3,8,2,1765.43998718
B0_FULL_SERIAL,3,3,8,3,1769.02401447
B0_FULL_SERIAL,3,3,8,4,1772.57597446
B0_FULL_SERIAL,3,3,8,5,1776.16000175
B0_FULL_SERIAL,3,3,8,6,1779.68001366
B0_FULL_SERIAL,3,3,8,7,1783.23197365
B0_FULL_SERIAL,4,3,8,0,480.832010508
B0_FULL_SERIAL,4,3,8,1,484.384000301
B0_FULL_SERIAL,4,3,8,2,487.904012203
B0_FULL_SERIAL,4,3,8,3,491.423994303
B0_FULL_SERIAL,4,3,8,4,494.944006205
B0_FULL_SERIAL,4,3,8,5,498.432010412
B0_FULL_SERIAL,4,3,8,6,501.951992512
B0_FULL_SERIAL,4,3,8,7,505.760014057
B0_FULL_SERIAL,5,3,8,0,535.040020943
B0_FULL_SERIAL,5,3,8,1,538.97601366
B0_FULL_SERIAL,5,3,8,2,542.912006378
B0_FULL_SERIAL,5,3,8,3,546.847999096
B0_FULL_SERIAL,5,3,8,4,550.783991814
B0_FULL_SERIAL,5,3,8,5,554.687976837
B0_FULL_SERIAL,5,3,8,6,558.62402916
B0_FULL_SERIAL,5,3,8,7,562.528014183
B0_FULL_SERIAL,6,3,8,0,537.952005863
B0_FULL_SERIAL,6,3,8,1,542.240023613
B0_FULL_SERIAL,6,3,8,2,546.144008636
B0_FULL_SERIAL,6,3,8,3,550.080001354
B0_FULL_SERIAL,6,3,8,4,554.015994072
B0_FULL_SERIAL,6,3,8,5,557.95198679
B0_FULL_SERIAL,6,3,8,6,561.887979507
B0_FULL_SERIAL,6,3,8,7,565.792024136
B0_FULL_SERIAL,7,3,8,0,580.767989159
B0_FULL_SERIAL,7,3,8,1,584.703981876
B0_FULL_SERIAL,7,3,8,2,588.671982288
B0_FULL_SERIAL,7,3,8,3,592.703998089
