strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,8,0,435.29599905
B0_FULL_SERIAL,0,2,8,1,438.816010952
B0_FULL_SERIAL,0,2,8,2,442.368000746
B0_FULL_SERIAL,0,2,8,3,445.888012648
B0_FULL_SERIAL,0,2,8,4,449.407994747
B0_FULL_SERIAL,0,2,8,5,452.960014343
B0_FULL_SERIAL,0,2,8,6,456.479996443
B0_FULL_SERIAL,0,2,8,7,460.031986237
B0_FULL_SERIAL,1,2,8,0,4736.83214188
B0_FULL_SERIAL,1,2,8,1,4740.35215378
B0_FULL_SERIAL,1,2,8,2,4743.93606186
B0_FULL_SERIAL,1,2,8,3,4747.45607376
B0_FULL_SERIAL,1,2,8,4,4750.97608566
B0_FULL_SERIAL,1,2,8,5,4754.52804565
B0_FULL_SERIAL,1,2,8,6,4758.04805756
B0_FULL_SERIAL,1,2,8,7,4761.56806946
B0_FULL_SERIAL,2,2,8,0,1619.64797974
B0_FULL_SERIAL,2,2,8,1,1623.16799164
B0_FULL_SERIAL,2,2,8,2,1626.88004971
B0_FULL_SERIAL,2,2,8,3,1630.36799431
B0_FULL_SERIAL,2,2,8,4,1633.88800621
B0_FULL_SERIAL,2,2,8,5,1637.40801811
B0_FULL_SERIAL,2,2,8,6,1640.92803001
B0_FULL_SERIAL,2,2,8,7,1644.47999001
B0_FULL_SERIAL,3,2,8,0,3686.07997894
B0_FULL_SERIAL,3,2,8,1,3689.59999084
B0_FULL_SERIAL,3,2,8,2,3693.12000275
B0_FULL_SERIAL,3,2,8,3,3696.64001465
B0_FULL_SERIAL,3,2,8,4,3700.19197464
B0_FULL_SERIAL,3,2,8,5,3703.71198654
B0_FULL_SERIAL,3,2,8,6,3707.23199844
B0_FULL_SERIAL,3,2,8,7,3710.78395844
B0_FULL_SERIAL,4,2,8,0,2704.89597321
B0_FULL_SERIAL,4,2,8,1,2708.41598511
B0_FULL_SERIAL,4,2,8,2,2711.93599701
B0_FULL_SERIAL,4,2,8,3,2715.487957
B0_FULL_SERIAL,4,2,8,4,2719.0079689
B0_FULL_SERIAL,4,2,8,5,2722.65601158
B0_FULL_SERIAL,4,2,8,6,2726.17602348
B0_FULL_SERIAL,4,2,8,7,2730.0798893
B0_FULL_SERIAL,5,2,8,0,2391.29590988
B0_FULL_SERIAL,5,2,8,1,2395.67995071
B0_FULL_SERIAL,5,2,8,2,2399.61600304
B0_FULL_SERIAL,5,2,8,3,2403.58400345
B0_FULL_SERIAL,5,2,8,4,2407.52005577
B0_FULL_SERIAL,5,2,8,5,2411.48805618
B0_FULL_SERIAL,5,2,8,6,2415.391922
B0_FULL_SERIAL,5,2,8,7,2419.32797432
