run_id,timestamp_utc,status,rank_count,local_rows,M,N,K,q,warmup,iterations,backend,gpu_model,transport_hint,raw_rank_csv,raw_global_csv,summary_csv,rank_log_pattern,window
stage1_A_DEFAULT_S8_m2048k4096n8192_q16w0_rep2,2026-09-03T03:28:16Z,PASS,4,2048,8192,8192,4096,16,20,50,NCCL,NVIDIA A800-SXM4-80GB,DEFAULT,raw_rank{rank}.csv,raw_global_samples.csv,summary.csv,rank{rank}.log,0
