run_id,stage,candidate,shape_id,category,local_rows,K,N,q,window,repetition,exit_code,case_dir,timestamp_utc
stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep3,B,RS_ch1,S4,balanced,512,4096,4096,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S4_m512k4096n4096_q8w0_rep3,2026-09-02T11:11:09Z
stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep1,B,RS_ch1,S4,balanced,512,4096,4096,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep1,2026-09-02T11:11:23Z
stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep2,B,RS_ch1,S4,balanced,512,4096,4096,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep2,2026-09-02T11:11:38Z
stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep3,B,RS_ch1,S4,balanced,512,4096,4096,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S4_m512k4096n4096_q16w0_rep3,2026-09-02T11:11:53Z
stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep1,B,RS_ch4,S4,balanced,512,4096,4096,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep1,2026-09-02T11:12:08Z
stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep2,B,RS_ch4,S4,balanced,512,4096,4096,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep2,2026-09-02T11:12:22Z
stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep3,B,RS_ch4,S4,balanced,512,4096,4096,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q4w0_rep3,2026-09-02T11:12:36Z
stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep1,B,RS_ch4,S4,balanced,512,4096,4096,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep1,2026-09-02T11:12:51Z
stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep2,B,RS_ch4,S4,balanced,512,4096,4096,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep2,2026-09-02T11:13:06Z
stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep3,B,RS_ch4,S4,balanced,512,4096,4096,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q8w0_rep3,2026-09-02T11:13:20Z
stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep1,B,RS_ch4,S4,balanced,512,4096,4096,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep1,2026-09-02T11:13:35Z
stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep2,B,RS_ch4,S4,balanced,512,4096,4096,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep2,2026-09-02T11:13:49Z
stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep3,B,RS_ch4,S4,balanced,512,4096,4096,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S4_m512k4096n4096_q16w0_rep3,2026-09-02T11:14:04Z
stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep1,B,RS_ch8,S4,balanced,512,4096,4096,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep1,2026-09-02T11:14:18Z
stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep2,B,RS_ch8,S4,balanced,512,4096,4096,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep2,2026-09-02T11:14:33Z
stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep3,B,RS_ch8,S4,balanced,512,4096,4096,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q4w0_rep3,2026-09-02T11:14:48Z
stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep1,B,RS_ch8,S4,balanced,512,4096,4096,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep1,2026-09-02T11:15:04Z
stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep2,B,RS_ch8,S4,balanced,512,4096,4096,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep2,2026-09-02T11:15:18Z
stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep3,B,RS_ch8,S4,balanced,512,4096,4096,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q8w0_rep3,2026-09-02T11:15:33Z
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep1,B,RS_ch8,S4,balanced,512,4096,4096,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep1,2026-09-02T11:15:47Z
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep2,B,RS_ch8,S4,balanced,512,4096,4096,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep2,2026-09-02T11:16:01Z
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3,B,RS_ch8,S4,balanced,512,4096,4096,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3,2026-09-02T11:16:16Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,B,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,2026-09-02T11:17:40Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep2,B,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep2,2026-09-02T11:19:12Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep3,B,DEFAULT,S7,compute_heavy,1024,4096,16384,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep3,2026-09-02T11:20:38Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q8w0_rep1,B,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q8w0_rep1,2026-09-02T11:22:10Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q8w0_rep2,B,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q8w0_rep2,2026-09-02T11:23:38Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q8w0_rep3,B,DEFAULT,S7,compute_heavy,1024,4096,16384,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q8w0_rep3,2026-09-02T11:25:03Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q16w0_rep1,B,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q16w0_rep1,2026-09-02T11:26:35Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q16w0_rep2,B,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q16w0_rep2,2026-09-02T11:28:09Z
stage1_B_DEFAULT_S7_m1024k4096n16384_q16w0_rep3,B,DEFAULT,S7,compute_heavy,1024,4096,16384,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q16w0_rep3,2026-09-02T11:29:44Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q4w0_rep1,B,RS_ch1,S7,compute_heavy,1024,4096,16384,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q4w0_rep1,2026-09-02T11:31:15Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q4w0_rep2,B,RS_ch1,S7,compute_heavy,1024,4096,16384,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q4w0_rep2,2026-09-02T11:32:43Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q4w0_rep3,B,RS_ch1,S7,compute_heavy,1024,4096,16384,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q4w0_rep3,2026-09-02T11:34:09Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q8w0_rep1,B,RS_ch1,S7,compute_heavy,1024,4096,16384,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q8w0_rep1,2026-09-02T11:35:35Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q8w0_rep2,B,RS_ch1,S7,compute_heavy,1024,4096,16384,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q8w0_rep2,2026-09-02T11:37:02Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q8w0_rep3,B,RS_ch1,S7,compute_heavy,1024,4096,16384,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q8w0_rep3,2026-09-02T11:38:30Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q16w0_rep1,B,RS_ch1,S7,compute_heavy,1024,4096,16384,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q16w0_rep1,2026-09-02T11:39:56Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q16w0_rep2,B,RS_ch1,S7,compute_heavy,1024,4096,16384,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q16w0_rep2,2026-09-02T11:41:33Z
stage1_B_RS_ch1_S7_m1024k4096n16384_q16w0_rep3,B,RS_ch1,S7,compute_heavy,1024,4096,16384,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch1_S7_m1024k4096n16384_q16w0_rep3,2026-09-02T11:43:03Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q4w0_rep1,B,RS_ch4,S7,compute_heavy,1024,4096,16384,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q4w0_rep1,2026-09-02T11:44:29Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q4w0_rep2,B,RS_ch4,S7,compute_heavy,1024,4096,16384,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q4w0_rep2,2026-09-02T11:45:59Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q4w0_rep3,B,RS_ch4,S7,compute_heavy,1024,4096,16384,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q4w0_rep3,2026-09-02T11:47:27Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q8w0_rep1,B,RS_ch4,S7,compute_heavy,1024,4096,16384,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q8w0_rep1,2026-09-02T11:48:54Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q8w0_rep2,B,RS_ch4,S7,compute_heavy,1024,4096,16384,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q8w0_rep2,2026-09-02T11:50:28Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q8w0_rep3,B,RS_ch4,S7,compute_heavy,1024,4096,16384,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q8w0_rep3,2026-09-02T11:51:57Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q16w0_rep1,B,RS_ch4,S7,compute_heavy,1024,4096,16384,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q16w0_rep1,2026-09-02T11:53:33Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q16w0_rep2,B,RS_ch4,S7,compute_heavy,1024,4096,16384,16,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q16w0_rep2,2026-09-02T11:55:05Z
stage1_B_RS_ch4_S7_m1024k4096n16384_q16w0_rep3,B,RS_ch4,S7,compute_heavy,1024,4096,16384,16,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch4_S7_m1024k4096n16384_q16w0_rep3,2026-09-02T11:56:33Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q4w0_rep1,B,RS_ch8,S7,compute_heavy,1024,4096,16384,4,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q4w0_rep1,2026-09-02T11:58:06Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q4w0_rep2,B,RS_ch8,S7,compute_heavy,1024,4096,16384,4,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q4w0_rep2,2026-09-02T11:59:38Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q4w0_rep3,B,RS_ch8,S7,compute_heavy,1024,4096,16384,4,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q4w0_rep3,2026-09-02T12:01:10Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q8w0_rep1,B,RS_ch8,S7,compute_heavy,1024,4096,16384,8,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q8w0_rep1,2026-09-02T12:02:45Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q8w0_rep2,B,RS_ch8,S7,compute_heavy,1024,4096,16384,8,0,2,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q8w0_rep2,2026-09-02T12:04:11Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q8w0_rep3,B,RS_ch8,S7,compute_heavy,1024,4096,16384,8,0,3,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q8w0_rep3,2026-09-02T12:05:37Z
stage1_B_RS_ch8_S7_m1024k4096n16384_q16w0_rep1,B,RS_ch8,S7,compute_heavy,1024,4096,16384,16,0,1,0,/root/seconde-paper/work-20260902/runpkg-rtx4090-20260902/ag-gemm-bench/results/stage1_20260902T085049Z/stage1_B_RS_ch8_S7_m1024k4096n16384_q16w0_rep1,2026-09-02T12:07:07Z
