strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,16,0,1608.09600353
B0_FULL_SERIAL,0,0,16,1,1611.61601543
B0_FULL_SERIAL,0,0,16,2,1615.32795429
B0_FULL_SERIAL,0,0,16,3,1618.84796619
B0_FULL_SERIAL,0,0,16,4,1622.3679781
B0_FULL_SERIAL,0,0,16,5,1625.85604191
B0_FULL_SERIAL,0,0,16,6,1629.37605381
B0_FULL_SERIAL,0,0,16,7,1632.8959465
B0_FULL_SERIAL,0,0,16,8,1636.4159584
B0_FULL_SERIAL,0,0,16,9,1639.90402222
B0_FULL_SERIAL,0,0,16,10,1643.42403412
B0_FULL_SERIAL,0,0,16,11,1646.94404602
B0_FULL_SERIAL,0,0,16,12,1650.49600601
B0_FULL_SERIAL,0,0,16,13,1653.98395061
B0_FULL_SERIAL,0,0,16,14,1657.50396252
B0_FULL_SERIAL,0,0,16,15,1661.02397442
B0_FULL_SERIAL,1,0,16,0,1606.78398609
B0_FULL_SERIAL,1,0,16,1,1610.30399799
B0_FULL_SERIAL,1,0,16,2,1613.8240099
B0_FULL_SERIAL,1,0,16,3,1617.3440218
B0_FULL_SERIAL,1,0,16,4,1620.8640337
B0_FULL_SERIAL,1,0,16,5,1624.3519783
B0_FULL_SERIAL,1,0,16,6,1627.8719902
B0_FULL_SERIAL,1,0,16,7,1631.71195984
B0_FULL_SERIAL,1,0,16,8,1635.23197174
B0_FULL_SERIAL,1,0,16,9,1638.75198364
B0_FULL_SERIAL,1,0,16,10,1642.27199554
B0_FULL_SERIAL,1,0,16,11,1645.79200745
B0_FULL_SERIAL,1,0,16,12,1649.27995205
B0_FULL_SERIAL,1,0,16,13,1652.79996395
B0_FULL_SERIAL,1,0,16,14,1656.28802776
B0_FULL_SERIAL,1,0,16,15,1659.80803967
B0_FULL_SERIAL,2,0,16,0,1710.9760046
B0_FULL_SERIAL,2,0,16,1,1714.4960165
B0_FULL_SERIAL,2,0,16,2,1718.11199188
B0_FULL_SERIAL,2,0,16,3,1721.60005569
B0_FULL_SERIAL,2,0,16,4,1725.31199455
B0_FULL_SERIAL,2,0,16,5,1728.83200645
B0_FULL_SERIAL,2,0,16,6,1732.35201836
B0_FULL_SERIAL,2,0,16,7,1735.87203026
B0_FULL_SERIAL,2,0,16,8,1739.39204216
B0_FULL_SERIAL,2,0,16,9,1742.91205406
B0_FULL_SERIAL,2,0,16,10,1746.43194675
B0_FULL_SERIAL,2,0,16,11,1749.95195866
B0_FULL_SERIAL,2,0,16,12,1753.47197056
B0_FULL_SERIAL,2,0,16,13,1757.21597672
B0_FULL_SERIAL,2,0,16,14,1760.73598862
B0_FULL_SERIAL,2,0,16,15,1764.25600052
B0_FULL_SERIAL,3,0,16,0,1604.51197624
B0_FULL_SERIAL,3,0,16,1,1608.00004005
B0_FULL_SERIAL,3,0,16,2,1611.48798466
B0_FULL_SERIAL,3,0,16,3,1614.94398117
B0_FULL_SERIAL,3,0,16,4,1618.46399307
B0_FULL_SERIAL,3,0,16,5,1621.95205688
B0_FULL_SERIAL,3,0,16,6,1625.47194958
B0_FULL_SERIAL,3,0,16,7,1628.96001339
B0_FULL_SERIAL,3,0,16,8,1632.44795799
B0_FULL_SERIAL,3,0,16,9,1635.96796989
B0_FULL_SERIAL,3,0,16,10,1639.45603371
B0_FULL_SERIAL,3,0,16,11,1643.32795143
B0_FULL_SERIAL,3,0,16,12,1646.84796333
B0_FULL_SERIAL,3,0,16,13,1650.33602715
B0_FULL_SERIAL,3,0,16,14,1653.85603905
B0_FULL_SERIAL,3,0,16,15,1657.37605095
B0_FULL_SERIAL,4,0,16,0,1604.92801666
B0_FULL_SERIAL,4,0,16,1,1608.44802856
B0_FULL_SERIAL,4,0,16,2,1611.96804047
B0_FULL_SERIAL,4,0,16,3,1615.48805237
B0_FULL_SERIAL,4,0,16,4,1619.00794506
B0_FULL_SERIAL,4,0,16,5,1622.49600887
B0_FULL_SERIAL,4,0,16,6,1626.01602077
B0_FULL_SERIAL,4,0,16,7,1629.50396538
B0_FULL_SERIAL,4,0,16,8,1633.02397728
B0_FULL_SERIAL,4,0,16,9,1636.51204109
B0_FULL_SERIAL,4,0,16,10,1640.03205299
B0_FULL_SERIAL,4,0,16,11,1643.55194569
B0_FULL_SERIAL,4,0,16,12,1647.07195759
B0_FULL_SERIAL,4,0,16,13,1650.59196949
B0_FULL_SERIAL,4,0,16,14,1654.39999104
B0_FULL_SERIAL,4,0,16,15,1657.88805485
B0_FULL_SERIAL,5,0,16,0,1609.34400558
B0_FULL_SERIAL,5,0,16,1,1612.86401749
B0_FULL_SERIAL,5,0,16,2,1616.38402939
B0_FULL_SERIAL,5,0,16,3,1619.90404129
B0_FULL_SERIAL,5,0,16,4,1623.42405319
B0_FULL_SERIAL,5,0,16,5,1626.94394588
B0_FULL_SERIAL,5,0,16,6,1630.81598282
B0_FULL_SERIAL,5,0,16,7,1634.33599472
B0_FULL_SERIAL,5,0,16,8,1637.82405853
B0_FULL_SERIAL,5,0,16,9,1641.34395123
B0_FULL_SERIAL,5,0,16,10,1644.86396313
B0_FULL_SERIAL,5,0,16,11,1648.38397503
B0_FULL_SERIAL,5,0,16,12,1651.90398693
B0_FULL_SERIAL,5,0,16,13,1655.42399883
B0_FULL_SERIAL,5,0,16,14,1658.91194344
B0_FULL_SERIAL,5,0,16,15,1662.43195534
B0_FULL_SERIAL,6,0,16,0,1594.59197521
B0_FULL_SERIAL,6,0,16,1,1598.11198711
B0_FULL_SERIAL,6,0,16,2,1601.63199902
B0_FULL_SERIAL,6,0,16,3,1605.11994362
B0_FULL_SERIAL,6,0,16,4,1608.63995552
B0_FULL_SERIAL,6,0,16,5,1612.15996742
B0_FULL_SERIAL,6,0,16,6,1615.67997932
B0_FULL_SERIAL,6,0,16,7,1619.19999123
B0_FULL_SERIAL,6,0,16,8,1622.68805504
B0_FULL_SERIAL,6,0,16,9,1626.20794773
B0_FULL_SERIAL,6,0,16,10,1629.72795963
B0_FULL_SERIAL,6,0,16,11,1633.21602345
B0_FULL_SERIAL,6,0,16,12,1636.70396805
B0_FULL_SERIAL,6,0,16,13,1640.19203186
B0_FULL_SERIAL,6,0,16,14,1643.71204376
B0_FULL_SERIAL,6,0,16,15,1647.23205566
B0_FULL_SERIAL,7,0,16,0,1613.75999451
B0_FULL_SERIAL,7,0,16,1,1617.28000641
B0_FULL_SERIAL,7,0,16,2,1620.76795101
B0_FULL_SERIAL,7,0,16,3,1624.28796291
B0_FULL_SERIAL,7,0,16,4,1628.12805176
B0_FULL_SERIAL,7,0,16,5,1631.64794445
B0_FULL_SERIAL,7,0,16,6,1635.20002365
B0_FULL_SERIAL,7,0,16,7,1638.72003555
B0_FULL_SERIAL,7,0,16,8,1642.24004745
B0_FULL_SERIAL,7,0,16,9,1645.72799206
B0_FULL_SERIAL,7,0,16,10,1649.27995205
B0_FULL_SERIAL,7,0,16,11,1652.76801586
B0_FULL_SERIAL,7,0,16,12,1656.28802776
B0_FULL_SERIAL,7,0,16,13,1659.77597237
B0_FULL_SERIAL,7,0,16,14,1663.29598427
B0_FULL_SERIAL,7,0,16,15,1666.81599617
B0_FULL_SERIAL,8,0,16,0,1607.93602467
B0_FULL_SERIAL,8,0,16,1,1611.45603657
B0_FULL_SERIAL,8,0,16,2,1615.20004272
B0_FULL_SERIAL,8,0,16,3,1618.78395081
B0_FULL_SERIAL,8,0,16,4,1622.30396271
