strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,16,0,1593.18399429
B0_FULL_SERIAL,0,1,16,1,1596.67205811
B0_FULL_SERIAL,0,1,16,2,1600.2240181
B0_FULL_SERIAL,0,1,16,3,1603.74403
B0_FULL_SERIAL,0,1,16,4,1607.2640419
B0_FULL_SERIAL,0,1,16,5,1610.81600189
B0_FULL_SERIAL,0,1,16,6,1614.33601379
B0_FULL_SERIAL,0,1,16,7,1617.8560257
B0_FULL_SERIAL,0,1,16,8,1621.3760376
B0_FULL_SERIAL,0,1,16,9,1624.8960495
B0_FULL_SERIAL,0,1,16,10,1628.41594219
B0_FULL_SERIAL,0,1,16,11,1631.93595409
B0_FULL_SERIAL,0,1,16,12,1635.455966
B0_FULL_SERIAL,0,1,16,13,1639.32800293
B0_FULL_SERIAL,0,1,16,14,1642.84801483
B0_FULL_SERIAL,0,1,16,15,1646.36802673
B0_FULL_SERIAL,1,1,16,0,1810.84799767
B0_FULL_SERIAL,1,1,16,1,1814.39995766
B0_FULL_SERIAL,1,1,16,2,1817.91996956
B0_FULL_SERIAL,1,1,16,3,1821.43998146
B0_FULL_SERIAL,1,1,16,4,1824.95999336
B0_FULL_SERIAL,1,1,16,5,1828.44805717
B0_FULL_SERIAL,1,1,16,6,1831.96794987
B0_FULL_SERIAL,1,1,16,7,1835.48796177
B0_FULL_SERIAL,1,1,16,8,1839.00797367
B0_FULL_SERIAL,1,1,16,9,1842.43202209
B0_FULL_SERIAL,1,1,16,10,1845.88801861
B0_FULL_SERIAL,1,1,16,11,1849.34401512
B0_FULL_SERIAL,1,1,16,12,1852.80001163
B0_FULL_SERIAL,1,1,16,13,1856.32002354
B0_FULL_SERIAL,1,1,16,14,1859.84003544
B0_FULL_SERIAL,1,1,16,15,1863.32798004
B0_FULL_SERIAL,2,1,16,0,1736.83202267
B0_FULL_SERIAL,2,1,16,1,1740.7040596
B0_FULL_SERIAL,2,1,16,2,1744.22395229
B0_FULL_SERIAL,2,1,16,3,1747.7439642
B0_FULL_SERIAL,2,1,16,4,1751.2639761
B0_FULL_SERIAL,2,1,16,5,1754.783988
B0_FULL_SERIAL,2,1,16,6,1758.3039999
B0_FULL_SERIAL,2,1,16,7,1761.8240118
B0_FULL_SERIAL,2,1,16,8,1765.3440237
B0_FULL_SERIAL,2,1,16,9,1768.86403561
B0_FULL_SERIAL,2,1,16,10,1772.60804176
B0_FULL_SERIAL,2,1,16,11,1776.12805367
B0_FULL_SERIAL,2,1,16,12,1779.80804443
B0_FULL_SERIAL,2,1,16,13,1783.29598904
B0_FULL_SERIAL,2,1,16,14,1786.81600094
B0_FULL_SERIAL,2,1,16,15,1790.30394554
B0_FULL_SERIAL,3,1,16,0,1675.7119894
B0_FULL_SERIAL,3,1,16,1,1679.2320013
B0_FULL_SERIAL,3,1,16,2,1682.7839613
B0_FULL_SERIAL,3,1,16,3,1686.72001362
B0_FULL_SERIAL,3,1,16,4,1690.24002552
B0_FULL_SERIAL,3,1,16,5,1693.79198551
B0_FULL_SERIAL,3,1,16,6,1697.31199741
B0_FULL_SERIAL,3,1,16,7,1700.83200932
B0_FULL_SERIAL,3,1,16,8,1704.35202122
B0_FULL_SERIAL,3,1,16,9,1707.87203312
B0_FULL_SERIAL,3,1,16,10,1711.35997772
B0_FULL_SERIAL,3,1,16,11,1714.87998962
