case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A3_credit_slot4_1M,put_signal,0,4,1,0,1048576,172.064,203.072,430.240,0,PASS
A3_credit_slot4_1M,put_signal,0,4,2,1,1048576,58.048,69.888,99.488,0,PASS
A3_credit_slot4_1M,put_signal,0,4,3,2,1048576,48.448,60.256,89.952,0,PASS
A3_credit_slot4_1M,put_signal,0,4,4,3,1048576,46.592,58.176,87.552,0,PASS
A3_credit_slot4_1M,put_signal,0,4,5,0,1048576,89.856,101.216,130.944,0,PASS
A3_credit_slot4_1M,put_signal,0,4,6,1,1048576,45.792,57.344,86.368,0,PASS
A3_credit_slot4_1M,put_signal,0,4,7,2,1048576,77.248,88.800,117.600,0,PASS
A3_credit_slot4_1M,put_signal,0,4,8,3,1048576,57.696,69.504,99.392,0,PASS
A3_credit_slot4_1M,put_signal,0,4,9,0,1048576,44.832,56.416,85.728,0,PASS
A3_credit_slot4_1M,put_signal,0,4,10,1,1048576,47.712,59.328,88.480,0,PASS
A3_credit_slot4_1M,put_signal,0,4,11,2,1048576,48.096,59.712,88.608,0,PASS
A3_credit_slot4_1M,put_signal,0,4,12,3,1048576,62.560,73.920,103.168,0,PASS
A3_credit_slot4_1M,put_signal,0,4,13,0,1048576,45.312,56.928,85.984,0,PASS
A3_credit_slot4_1M,put_signal,0,4,14,1,1048576,47.488,59.072,88.192,0,PASS
A3_credit_slot4_1M,put_signal,0,4,15,2,1048576,69.280,80.864,109.952,0,PASS
A3_credit_slot4_1M,put_signal,0,4,16,3,1048576,48.288,59.936,89.664,0,PASS
A3_credit_slot4_1M,put_signal,0,4,17,0,1048576,69.344,80.640,109.568,0,PASS
A3_credit_slot4_1M,put_signal,0,4,18,1,1048576,46.784,58.400,87.328,0,PASS
A3_credit_slot4_1M,put_signal,0,4,19,2,1048576,47.680,59.264,88.896,0,PASS
A3_credit_slot4_1M,put_signal,0,4,20,3,1048576,49.216,60.800,90.272,0,PASS
A3_credit_slot4_1M,put_signal,0,4,21,0,1048576,47.936,59.552,88.672,0,PASS
A3_credit_slot4_1M,put_signal,0,4,22,1,1048576,54.912,66.528,96.000,0,PASS
