strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,8,0,840.767979622
B0_FULL_SERIAL,0,3,8,1,844.319999218
B0_FULL_SERIAL,0,3,8,2,847.872018814
B0_FULL_SERIAL,0,3,8,3,851.391971111
B0_FULL_SERIAL,0,3,8,4,854.879975319
B0_FULL_SERIAL,0,3,8,5,858.431994915
B0_FULL_SERIAL,0,3,8,6,861.952006817
B0_FULL_SERIAL,0,3,8,7,865.472018719
B0_FULL_SERIAL,1,3,8,0,4698.8158226
B0_FULL_SERIAL,1,3,8,1,4702.3358345
B0_FULL_SERIAL,1,3,8,2,4705.88779449
B0_FULL_SERIAL,1,3,8,3,4709.4078064
B0_FULL_SERIAL,1,3,8,4,4712.95976639
B0_FULL_SERIAL,1,3,8,5,4716.4478302
B0_FULL_SERIAL,1,3,8,6,4719.99979019
B0_FULL_SERIAL,1,3,8,7,4723.51980209
B0_FULL_SERIAL,2,3,8,0,2501.88803673
B0_FULL_SERIAL,2,3,8,1,2505.53607941
B0_FULL_SERIAL,2,3,8,2,2509.27996635
B0_FULL_SERIAL,2,3,8,3,2512.79997826
B0_FULL_SERIAL,2,3,8,4,2516.31999016
B0_FULL_SERIAL,2,3,8,5,2519.87195015
B0_FULL_SERIAL,2,3,8,6,2523.42391014
B0_FULL_SERIAL,2,3,8,7,2526.97610855
B0_FULL_SERIAL,3,3,8,0,2851.64809227
B0_FULL_SERIAL,3,3,8,1,2855.32808304
B0_FULL_SERIAL,3,3,8,2,2858.88004303
B0_FULL_SERIAL,3,3,8,3,2862.43200302
B0_FULL_SERIAL,3,3,8,4,2865.98396301
B0_FULL_SERIAL,3,3,8,5,2869.535923
B0_FULL_SERIAL,3,3,8,6,2873.087883
B0_FULL_SERIAL,3,3,8,7,2876.64008141
B0_FULL_SERIAL,4,3,8,0,3135.32805443
B0_FULL_SERIAL,4,3,8,1,3138.88001442
B0_FULL_SERIAL,4,3,8,2,3142.43197441
B0_FULL_SERIAL,4,3,8,3,3145.95198631
B0_FULL_SERIAL,4,3,8,4,3149.63197708
B0_FULL_SERIAL,4,3,8,5,3153.21588516
B0_FULL_SERIAL,4,3,8,6,3156.89611435
B0_FULL_SERIAL,4,3,8,7,3160.41588783
B0_FULL_SERIAL,5,3,8,0,2246.94395065
B0_FULL_SERIAL,5,3,8,1,2250.91195107
B0_FULL_SERIAL,5,3,8,2,2254.91189957
B0_FULL_SERIAL,5,3,8,3,2258.91208649
