strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,8,0,844.832003117
B0_FULL_SERIAL,0,2,8,1,848.352015018
B0_FULL_SERIAL,0,2,8,2,851.87202692
B0_FULL_SERIAL,0,2,8,3,855.4880023
B0_FULL_SERIAL,0,2,8,4,859.040021896
B0_FULL_SERIAL,0,2,8,5,862.559974194
B0_FULL_SERIAL,0,2,8,6,866.11199379
B0_FULL_SERIAL,0,2,8,7,869.664013386
B0_FULL_SERIAL,1,2,8,0,2537.50395775
B0_FULL_SERIAL,1,2,8,1,2541.21589661
B0_FULL_SERIAL,1,2,8,2,2544.76809502
B0_FULL_SERIAL,1,2,8,3,2548.28810692
B0_FULL_SERIAL,1,2,8,4,2551.80811882
B0_FULL_SERIAL,1,2,8,5,2555.3278923
B0_FULL_SERIAL,1,2,8,6,2558.88009071
B0_FULL_SERIAL,1,2,8,7,2562.40010262
B0_FULL_SERIAL,2,2,8,0,907.55200386
B0_FULL_SERIAL,2,2,8,1,911.104023457
B0_FULL_SERIAL,2,2,8,2,914.623975754
B0_FULL_SERIAL,2,2,8,3,918.111979961
B0_FULL_SERIAL,2,2,8,4,921.663999557
B0_FULL_SERIAL,2,2,8,5,925.184011459
B0_FULL_SERIAL,2,2,8,6,928.704023361
B0_FULL_SERIAL,2,2,8,7,932.223975658
B0_FULL_SERIAL,3,2,8,0,894.208014011
B0_FULL_SERIAL,3,2,8,1,897.759974003
B0_FULL_SERIAL,3,2,8,2,901.279985905
B0_FULL_SERIAL,3,2,8,3,904.799997807
B0_FULL_SERIAL,3,2,8,4,908.352017403
B0_FULL_SERIAL,3,2,8,5,911.872029305
B0_FULL_SERIAL,3,2,8,6,915.391981602
B0_FULL_SERIAL,3,2,8,7,918.911993504
B0_FULL_SERIAL,4,2,8,0,1267.80796051
B0_FULL_SERIAL,4,2,8,1,1271.36003971
B0_FULL_SERIAL,4,2,8,2,1274.84798431
B0_FULL_SERIAL,4,2,8,3,1278.36799622
B0_FULL_SERIAL,4,2,8,4,1281.91995621
B0_FULL_SERIAL,4,2,8,5,1285.43996811
B0_FULL_SERIAL,4,2,8,6,1289.11995888
B0_FULL_SERIAL,4,2,8,7,1292.67203808
B0_FULL_SERIAL,5,2,8,0,907.231986523
B0_FULL_SERIAL,5,2,8,1,911.16797924
B0_FULL_SERIAL,5,2,8,2,915.072023869
B0_FULL_SERIAL,5,2,8,3,919.008016586
B0_FULL_SERIAL,5,2,8,4,922.944009304
B0_FULL_SERIAL,5,2,8,5,926.847994328
B0_FULL_SERIAL,5,2,8,6,930.783987045
B0_FULL_SERIAL,5,2,8,7,934.719979763
B0_FULL_SERIAL,6,2,8,0,934.207975864
B0_FULL_SERIAL,6,2,8,1,938.112020493
B0_FULL_SERIAL,6,2,8,2,942.04801321
B0_FULL_SERIAL,6,2,8,3,946.016013622
B0_FULL_SERIAL,6,2,8,4,949.984014034
B0_FULL_SERIAL,6,2,8,5,953.920006752
B0_FULL_SERIAL,6,2,8,6,957.85599947
B0_FULL_SERIAL,6,2,8,7,961.727976799
B0_FULL_SERIAL,7,2,8,0,4730.11207581
B0_FULL_SERIAL,7,2,8,1,4734.0798378
B0_FULL_SERIAL,7,2,8,2,4738.01612854
B0_FULL_SERIAL,7,2,8,3,4741.91999435
B0_FULL_SERIAL,7,2,8,4,4745.85580826
B0_FULL_SERIAL,7,2,8,5,4749.76015091
B0_FULL_SERIAL,7,2,8,6,4753.69596481
B0_FULL_SERIAL,7,2,8,7,4757.63177872
B0_FULL_SERIAL,8,2,8,0,4448.09579849
B0_FULL_SERIAL,8,2,8,1,4452.03208923
B0_FULL_SERIAL,8,2,8,2,4455.99985123
B0_FULL_SERIAL,8,2,8,3,4459.93614197
B0_FULL_SERIAL,8,2,8,4,4463.90390396
B0_FULL_SERIAL,8,2,8,5,4467.90409088
B0_FULL_SERIAL,8,2,8,6,4471.90380096
B0_FULL_SERIAL,8,2,8,7,4475.87203979
B0_FULL_SERIAL,9,2,8,0,1535.2319479
B0_FULL_SERIAL,9,2,8,1,1539.296031
B0_FULL_SERIAL,9,2,8,2,1543.3280468
B0_FULL_SERIAL,9,2,8,3,1547.29604721
B0_FULL_SERIAL,9,2,8,4,1551.23198032
B0_FULL_SERIAL,9,2,8,5,1555.13596535
B0_FULL_SERIAL,9,2,8,6,1559.07201767
B0_FULL_SERIAL,9,2,8,7,1563.00795078
B0_FULL_SERIAL,10,2,8,0,901.727974415
B0_FULL_SERIAL,10,2,8,1,905.664026737
B0_FULL_SERIAL,10,2,8,2,909.600019455
B0_FULL_SERIAL,10,2,8,3,913.536012173
B0_FULL_SERIAL,10,2,8,4,917.47200489
B0_FULL_SERIAL,10,2,8,5,921.440005302
B0_FULL_SERIAL,10,2,8,6,925.408005714
B0_FULL_SERIAL,10,2,8,7,929.343998432
B0_FULL_SERIAL,11,2,8,0,927.872002125
B0_FULL_SERIAL,11,2,8,1,931.840002537
B0_FULL_SERIAL,11,2,8,2,935.775995255
B0_FULL_SERIAL,11,2,8,3,939.711987972
B0_FULL_SERIAL,11,2,8,4,943.615972996
B0_FULL_SERIAL,11,2,8,5,947.552025318
B0_FULL_SERIAL,11,2,8,6,951.488018036
B0_FULL_SERIAL,11,2,8,7,955.424010754
B0_FULL_SERIAL,12,2,8,0,897.087991238
B0_FULL_SERIAL,12,2,8,1,900.991976261
B0_FULL_SERIAL,12,2,8,2,905.120015144
B0_FULL_SERIAL,12,2,8,3,909.056007862
B0_FULL_SERIAL,12,2,8,4,912.99200058
B0_FULL_SERIAL,12,2,8,5,916.895985603
B0_FULL_SERIAL,12,2,8,6,920.831978321
B0_FULL_SERIAL,12,2,8,7,924.767971039
B0_FULL_SERIAL,13,2,8,0,938.91197443
B0_FULL_SERIAL,13,2,8,1,943.104028702
B0_FULL_SERIAL,13,2,8,2,946.976006031
B0_FULL_SERIAL,13,2,8,3,950.911998749
B0_FULL_SERIAL,13,2,8,4,954.847991467
B0_FULL_SERIAL,13,2,8,5,958.783984184
B0_FULL_SERIAL,13,2,8,6,962.719976902
B0_FULL_SERIAL,13,2,8,7,966.687977314
B0_FULL_SERIAL,14,2,8,0,941.471993923
B0_FULL_SERIAL,14,2,8,1,945.407986641
B0_FULL_SERIAL,14,2,8,2,949.343979359
B0_FULL_SERIAL,14,2,8,3,953.279972076
B0_FULL_SERIAL,14,2,8,4,957.216024399
B0_FULL_SERIAL,14,2,8,5,961.152017117
B0_FULL_SERIAL,14,2,8,6,965.088009834
B0_FULL_SERIAL,14,2,8,7,969.024002552
B0_FULL_SERIAL,15,2,8,0,925.087988377
B0_FULL_SERIAL,15,2,8,1,929.023981094
B0_FULL_SERIAL,15,2,8,2,932.928025723
B0_FULL_SERIAL,15,2,8,3,936.86401844
B0_FULL_SERIAL,15,2,8,4,940.832018852
B0_FULL_SERIAL,15,2,8,5,944.76801157
B0_FULL_SERIAL,15,2,8,6,948.704004288
B0_FULL_SERIAL,15,2,8,7,952.639997005
B0_FULL_SERIAL,16,2,8,0,909.344017506
B0_FULL_SERIAL,16,2,8,1,913.280010223
B0_FULL_SERIAL,16,2,8,2,917.248010635
B0_FULL_SERIAL,16,2,8,3,921.184003353
B0_FULL_SERIAL,16,2,8,4,925.119996071
B0_FULL_SERIAL,16,2,8,5,929.023981094
B0_FULL_SERIAL,16,2,8,6,932.959973812
B0_FULL_SERIAL,16,2,8,7,936.896026134
B0_FULL_SERIAL,17,2,8,0,1100.54397583
B0_FULL_SERIAL,17,2,8,1,1104.48002815
B0_FULL_SERIAL,17,2,8,2,1108.51204395
B0_FULL_SERIAL,17,2,8,3,1112.44797707
B0_FULL_SERIAL,17,2,8,4,1116.38402939
