scope,run_id,timestamp_utc,host,gpu_model,device,rank,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iteration_index,status,correctness,max_abs_error,max_rel_error,t_release_first_us,t_release_last_us,t_done_us,gemm_first_start_us,gemm_last_end_us,e2e_us,log_path,window
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:40Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,0,PASS,1,0,0,246.976003051,246.976003051,261.343985796,264.863997698,3936.0640049,3939.5198822,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:40Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,1,PASS,1,0,0,743.135988712,743.135988712,757.376015186,760.896027088,4435.10389328,4438.59195709,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:40Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,2,PASS,1,0,0,345.600008965,345.600008965,359.616011381,363.135993481,4032.63998032,4036.15999222,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:40Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,3,PASS,1,0,0,411.711990833,411.711990833,425.792008638,429.343998432,4099.00808334,4102.56004333,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,4,PASS,1,0,0,272.096008062,272.096008062,286.30399704,289.824008942,3962.62407303,3966.14408493,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,5,PASS,1,0,0,357.279986143,357.279986143,371.807992458,375.32800436,4046.30422592,4049.92008209,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,6,PASS,1,0,0,285.824000835,285.824000835,300.128012896,303.647994995,3976.03201866,3979.58397865,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,7,PASS,1,0,0,271.232008934,271.232008934,285.344004631,288.832008839,3962.46409416,3966.2399292,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,8,PASS,1,0,0,305.056005716,305.056005716,319.200009108,322.719991207,3994.17591095,3997.69592285,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
rank,stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2,2026-09-03T03:39:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,3,3,4,fp32,2048,4096,4096,AllGather-GEMM,4,8388608,NCCL,B0_FULL_SERIAL,DEFAULT,20,9,PASS,1,0,0,1746.11198902,1746.11198902,1760.57600975,1764.09602165,5433.79211426,5437.28017807,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S4_m512k4096n4096_q4w0_rep2/rank3.log,0
