case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_1M,put_signal,1,4,1,0,1048576,131.232,184.896,224.736,0,PASS
A2_put_signal_1M,put_signal,1,4,2,0,1048576,56.640,67.552,80.160,0,PASS
A2_put_signal_1M,put_signal,1,4,3,0,1048576,70.944,81.792,94.464,0,PASS
A2_put_signal_1M,put_signal,1,4,4,0,1048576,62.656,73.056,85.376,0,PASS
A2_put_signal_1M,put_signal,1,4,5,0,1048576,70.624,81.184,94.784,0,PASS
A2_put_signal_1M,put_signal,1,4,6,0,1048576,62.624,73.632,85.952,0,PASS
A2_put_signal_1M,put_signal,1,4,7,0,1048576,62.592,73.024,85.440,0,PASS
A2_put_signal_1M,put_signal,1,4,8,0,1048576,80.576,91.424,103.648,0,PASS
A2_put_signal_1M,put_signal,1,4,9,0,1048576,55.392,66.048,79.392,0,PASS
A2_put_signal_1M,put_signal,1,4,10,0,1048576,54.912,65.760,78.208,0,PASS
A2_put_signal_1M,put_signal,1,4,11,0,1048576,58.144,68.992,81.408,0,PASS
A2_put_signal_1M,put_signal,1,4,12,0,1048576,64.320,74.752,87.040,0,PASS
A2_put_signal_1M,put_signal,1,4,13,0,1048576,59.296,70.176,82.624,0,PASS
A2_put_signal_1M,put_signal,1,4,14,0,1048576,62.080,72.928,85.632,0,PASS
A2_put_signal_1M,put_signal,1,4,15,0,1048576,55.104,65.760,78.272,0,PASS
A2_put_signal_1M,put_signal,1,4,16,0,1048576,55.840,66.720,79.104,0,PASS
A2_put_signal_1M,put_signal,1,4,17,0,1048576,59.488,70.144,82.400,0,PASS
A2_put_signal_1M,put_signal,1,4,18,0,1048576,61.536,72.416,84.704,0,PASS
A2_put_signal_1M,put_signal,1,4,19,0,1048576,62.464,73.312,85.760,0,PASS
A2_put_signal_1M,put_signal,1,4,20,0,1048576,54.304,64.736,77.248,0,PASS
A2_put_signal_1M,put_signal,1,4,21,0,1048576,70.048,80.640,93.248,0,PASS
A2_put_signal_1M,put_signal,1,4,22,0,1048576,55.712,66.464,78.688,0,PASS
A2_put_signal_1M,put_signal,1,4,23,0,1048576,55.520,66.144,78.624,0,PASS
A2_put_signal_1M,put_signal,1,4,24,0,1048576,55.040,65.920,78.208,0,PASS
A2_put_signal_1M,put_signal,1,4,25,0,1048576,55.232,66.016,78.528,0,PASS
A2_put_signal_1M,put_signal,1,4,26,0,1048576,63.872,75.040,87.360,0,PASS
A2_put_signal_1M,put_signal,1,4,27,0,1048576,54.784,65.632,78.048,0,PASS
