case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_1M,put_signal,2,4,1,0,1048576,161.952,215.680,255.136,0,PASS
A2_put_signal_1M,put_signal,2,4,2,0,1048576,72.096,83.072,95.776,0,PASS
A2_put_signal_1M,put_signal,2,4,3,0,1048576,74.560,85.632,98.208,0,PASS
A2_put_signal_1M,put_signal,2,4,4,0,1048576,67.136,78.208,90.688,0,PASS
A2_put_signal_1M,put_signal,2,4,5,0,1048576,76.032,86.784,100.512,0,PASS
A2_put_signal_1M,put_signal,2,4,6,0,1048576,66.688,77.408,89.920,0,PASS
A2_put_signal_1M,put_signal,2,4,7,0,1048576,67.808,78.560,91.136,0,PASS
A2_put_signal_1M,put_signal,2,4,8,0,1048576,82.112,92.800,105.600,0,PASS
A2_put_signal_1M,put_signal,2,4,9,0,1048576,68.672,79.424,92.000,0,PASS
A2_put_signal_1M,put_signal,2,4,10,0,1048576,67.872,78.624,91.168,0,PASS
A2_put_signal_1M,put_signal,2,4,11,0,1048576,61.312,75.360,87.968,0,PASS
A2_put_signal_1M,put_signal,2,4,12,0,1048576,66.944,77.696,90.176,0,PASS
A2_put_signal_1M,put_signal,2,4,13,0,1048576,60.576,71.456,84.224,0,PASS
A2_put_signal_1M,put_signal,2,4,14,0,1048576,67.648,78.400,91.136,0,PASS
A2_put_signal_1M,put_signal,2,4,15,0,1048576,68.064,78.784,91.456,0,PASS
A2_put_signal_1M,put_signal,2,4,16,0,1048576,68.064,78.816,91.776,0,PASS
A2_put_signal_1M,put_signal,2,4,17,0,1048576,60.928,71.840,84.480,0,PASS
A2_put_signal_1M,put_signal,2,4,18,0,1048576,55.296,66.656,79.168,0,PASS
A2_put_signal_1M,put_signal,2,4,19,0,1048576,67.872,78.624,91.232,0,PASS
A2_put_signal_1M,put_signal,2,4,20,0,1048576,70.880,81.632,94.208,0,PASS
A2_put_signal_1M,put_signal,2,4,21,0,1048576,71.744,82.496,95.424,0,PASS
A2_put_signal_1M,put_signal,2,4,22,0,1048576,68.352,79.104,91.648,0,PASS
A2_put_signal_1M,put_signal,2,4,23,0,1048576,64.640,75.360,87.968,0,PASS
A2_put_signal_1M,put_signal,2,4,24,0,1048576,71.680,82.400,94.944,0,PASS
A2_put_signal_1M,put_signal,2,4,25,0,1048576,64.608,75.360,88.288,0,PASS
A2_put_signal_1M,put_signal,2,4,26,0,1048576,67.712,78.464,91.008,0,PASS
A2_put_signal_1M,put_signal,2,4,27,0,1048576,70.624,81.440,94.016,0,PASS
A2_put_signal_1M,put_signal,2,4,28,0,1048576,64.448,75.200,87.840,0,PASS
A2_put_signal_1M,put_signal,2,4,29,0,1048576,66.624,77.344,90.464,0,PASS
A2_put_signal_1M,put_signal,2,4,30,0,1048576,59.744,70.656,83.328,0,PASS
A2_put_signal_1M,put_signal,2,4,31,0,1048576,66.912,77.696,90.400,0,PASS
A2_put_signal_1M,put_signal,2,4,32,0,1048576,67.392,78.112,90.592,0,PASS
A2_put_signal_1M,put_signal,2,4,33,0,1048576,84.608,95.328,108.000,0,PASS
A2_put_signal_1M,put_signal,2,4,34,0,1048576,59.808,70.720,83.488,0,PASS
A2_put_signal_1M,put_signal,2,4,35,0,1048576,67.264,77.952,90.464,0,PASS
A2_put_signal_1M,put_signal,2,4,36,0,1048576,65.504,76.256,89.056,0,PASS
A2_put_signal_1M,put_signal,2,4,37,0,1048576,61.664,72.480,85.120,0,PASS
A2_put_signal_1M,put_signal,2,4,38,0,1048576,66.336,77.056,89.632,0,PASS
A2_put_signal_1M,put_signal,2,4,39,0,1048576,63.456,93.888,106.720,0,PASS
A2_put_signal_1M,put_signal,2,4,40,0,1048576,68.000,78.752,91.552,0,PASS
A2_put_signal_1M,put_signal,2,4,41,0,1048576,67.296,78.048,90.560,0,PASS
A2_put_signal_1M,put_signal,2,4,42,0,1048576,67.680,78.432,91.104,0,PASS
A2_put_signal_1M,put_signal,2,4,43,0,1048576,68.416,79.168,91.712,0,PASS
A2_put_signal_1M,put_signal,2,4,44,0,1048576,67.104,77.824,90.496,0,PASS
A2_put_signal_1M,put_signal,2,4,45,0,1048576,67.264,78.016,90.592,0,PASS
A2_put_signal_1M,put_signal,2,4,46,0,1048576,66.624,77.376,90.080,0,PASS
A2_put_signal_1M,put_signal,2,4,47,0,1048576,67.168,77.920,90.400,0,PASS
A2_put_signal_1M,put_signal,2,4,48,0,1048576,67.904,78.656,91.616,0,PASS
A2_put_signal_1M,put_signal,2,4,49,0,1048576,69.184,80.000,92.544,0,PASS
A2_put_signal_1M,put_signal,2,4,50,0,1048576,67.456,78.208,90.784,0,PASS
A2_put_signal_1M,put_signal,2,4,51,0,1048576,67.744,78.848,91.328,0,PASS
