case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A4_fcollect_4K_smoke,fcollect,3,4,1,0,4096,48718.910,48722.942,48815.105,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,2,0,4096,53.664,57.536,67.776,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,3,0,4096,29.056,32.928,43.232,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,4,0,4096,28.800,32.640,43.008,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,5,0,4096,28.800,32.960,43.424,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,6,0,4096,27.232,31.136,41.440,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,7,0,4096,28.160,32.032,41.152,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,8,0,4096,30.912,34.816,45.152,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,9,0,4096,28.384,32.256,42.496,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,10,0,4096,27.936,31.808,41.024,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,11,0,4096,28.064,31.904,42.080,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,12,0,4096,27.232,31.072,40.192,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,13,0,4096,26.368,30.208,40.608,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,14,0,4096,27.200,31.040,40.448,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,15,0,4096,26.880,30.752,40.032,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,16,0,4096,25.920,29.760,39.104,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,17,0,4096,27.744,31.584,41.664,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,18,0,4096,28.032,31.872,40.928,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,19,0,4096,26.176,30.016,39.264,0,PASS
A4_fcollect_4K_smoke,fcollect,3,4,20,0,4096,27.936,31.776,41.952,0,PASS
