case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A4_fcollect_4K_smoke,fcollect,1,4,1,0,4096,48784.416,48788.383,48809.727,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,2,0,4096,55.328,59.072,69.376,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,3,0,4096,28.896,32.896,42.080,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,4,0,4096,28.672,32.416,42.496,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,5,0,4096,28.384,32.160,42.656,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,6,0,4096,27.296,31.072,40.480,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,7,0,4096,28.064,31.840,41.120,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,8,0,4096,30.912,34.784,44.928,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,9,0,4096,27.648,31.456,41.792,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,10,0,4096,27.456,31.232,40.480,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,11,0,4096,27.584,31.392,40.672,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,12,0,4096,26.816,30.624,40.992,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,13,0,4096,26.784,30.560,40.640,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,14,0,4096,26.656,30.432,40.512,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,15,0,4096,26.592,30.368,39.552,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,16,0,4096,25.856,29.600,39.680,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,17,0,4096,27.456,31.616,41.824,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,18,0,4096,28.032,32.032,42.080,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,19,0,4096,26.560,30.400,39.744,0,PASS
A4_fcollect_4K_smoke,fcollect,1,4,20,0,4096,27.392,31.136,40.352,0,PASS
