case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A4_fcollect_4K_smoke,fcollect,0,4,1,0,4096,48796.448,48800.575,48822.399,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,2,0,4096,49.344,53.344,63.744,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,3,0,4096,29.344,33.152,42.272,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,4,0,4096,28.928,32.800,43.008,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,5,0,4096,29.152,33.056,43.424,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,6,0,4096,28.160,32.096,42.304,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,7,0,4096,28.800,32.672,42.176,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,8,0,4096,31.552,35.456,44.768,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,9,0,4096,28.096,31.968,42.592,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,10,0,4096,28.352,32.224,41.856,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,11,0,4096,27.648,31.808,41.152,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,12,0,4096,27.488,31.360,40.608,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,13,0,4096,28.000,31.872,42.176,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,14,0,4096,27.104,30.944,40.416,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,15,0,4096,26.944,30.816,40.224,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,16,0,4096,26.272,30.144,40.448,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,17,0,4096,28.032,31.904,41.856,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,18,0,4096,28.576,32.512,42.816,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,19,0,4096,27.392,31.328,40.544,0,PASS
A4_fcollect_4K_smoke,fcollect,0,4,20,0,4096,28.160,32.032,41.472,0,PASS
