run_id,timestamp_utc,host,gpu_model,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iterations,status,correctness,max_abs_error,max_rel_error,release_first_mean_us,release_first_p50_us,release_first_p95_us,release_last_mean_us,done_mean_us,done_p50_us,done_p95_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,log_path,window
preflight2gpu_m256_q8_w4,2026-09-02T08:50:39Z,cs-25097-447d4-server,NVIDIA GeForce RTX 4090,2,fp32,512,128,128,AllGather-GEMM,8,32768,NCCL,B0_FULL_SERIAL,UNSPECIFIED,3,5,PASS,1,0,0,57.5488001108,55.2960000932,69.6320012212,57.5488001108,59.5968008041,57.3440007865,71.6800019145,61.6448014975,67.8527995944,70.2463999391,68.6080008745,82.9439982772,results/preflight2gpu_m256_q8_w4/rank{rank}.log,4
preflight2gpu_m256_q8_w4,2026-09-02T08:50:39Z,cs-25097-447d4-server,NVIDIA GeForce RTX 4090,2,fp32,512,128,128,AllGather-GEMM,8,32768,NCCL,B1_SLICE_SERIAL,UNSPECIFIED,3,5,PASS,1,0,0,30.9119999409,32.7679999173,34.8160006106,243.699201941,257.215991616,261.119991541,266.175985336,32.9600006342,259.468796849,261.721599102,266.240000725,270.336002111,results/preflight2gpu_m256_q8_w4/rank{rank}.log,4
preflight2gpu_m256_q8_w4,2026-09-02T08:50:39Z,cs-25097-447d4-server,NVIDIA GeForce RTX 4090,2,fp32,512,128,128,AllGather-GEMM,8,32768,NCCL,B2_SLICE_EVENT_OVERLAP,UNSPECIFIED,3,5,PASS,1,0,0,34.6624001861,34.8160006106,46.0800006986,228.787198663,238.591998816,237.568005919,249.855995178,36.294400692,243.097603321,244.940802455,246.784001589,253.951996565,results/preflight2gpu_m256_q8_w4/rank{rank}.log,4
