run_id,timestamp_utc,host,gpu_model,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iterations,status,correctness,max_abs_error,max_rel_error,release_first_mean_us,release_first_p50_us,release_first_p95_us,release_last_mean_us,done_mean_us,done_p50_us,done_p95_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,log_path,window
w8_S5_q16_rep3,2026-09-03T04:59:41Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,16384,1024,4096,AllGather-GEMM,16,16777216,NCCL,B0_FULL_SERIAL,UNSPECIFIED,20,50,PASS,1,0,0,2063.59487772,1916.44799709,3050.11200905,2063.59487772,2124.65857267,1980.28802872,3106.94408417,2128.48000526,10473.1180763,10476.9177628,10852.9281616,11538.8803482,results/window_w8_supplement_20260903T045729Z/w8_S5_q16_rep3/rank{rank}.log,8
w8_S5_q16_rep3,2026-09-03T04:59:46Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,16384,1024,4096,AllGather-GEMM,16,16777216,NCCL,B1_SLICE_SERIAL,UNSPECIFIED,20,50,PASS,1,0,0,526.375677884,529.76000309,734.207987785,11974.3020821,11978.2585716,11966.4640427,12170.7515717,530.712961555,12581.2383842,12585.1706314,12574.8796463,12778.4643173,results/window_w8_supplement_20260903T045729Z/w8_S5_q16_rep3/rank{rank}.log,8
w8_S5_q16_rep3,2026-09-03T04:59:52Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,16384,1024,4096,AllGather-GEMM,16,16777216,NCCL,B2_SLICE_EVENT_OVERLAP,UNSPECIFIED,20,50,PASS,1,0,0,419.699839652,374.143987894,587.296009064,7886.02235794,7890.02684593,6867.77591705,9805.34362793,425.512316823,11121.6877174,11125.6217575,11062.7841949,11559.9040985,results/window_w8_supplement_20260903T045729Z/w8_S5_q16_rep3/rank{rank}.log,8
