strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,16,0,443.616002798
B0_FULL_SERIAL,0,1,16,1,447.167992592
B0_FULL_SERIAL,0,1,16,2,450.688004494
B0_FULL_SERIAL,0,1,16,3,454.304009676
B0_FULL_SERIAL,0,1,16,4,457.85599947
B0_FULL_SERIAL,0,1,16,5,461.344003677
B0_FULL_SERIAL,0,1,16,6,464.863985777
B0_FULL_SERIAL,0,1,16,7,468.383997679
B0_FULL_SERIAL,0,1,16,8,471.904009581
B0_FULL_SERIAL,0,1,16,9,475.42399168
B0_FULL_SERIAL,0,1,16,10,478.944003582
B0_FULL_SERIAL,0,1,16,11,482.719987631
B0_FULL_SERIAL,0,1,16,12,486.272007227
B0_FULL_SERIAL,0,1,16,13,489.791989326
B0_FULL_SERIAL,0,1,16,14,493.279993534
B0_FULL_SERIAL,0,1,16,15,496.800005436
B0_FULL_SERIAL,1,1,16,0,512.672007084
B0_FULL_SERIAL,1,1,16,1,516.22402668
B0_FULL_SERIAL,1,1,16,2,519.711971283
B0_FULL_SERIAL,1,1,16,3,523.263990879
B0_FULL_SERIAL,1,1,16,4,526.784002781
B0_FULL_SERIAL,1,1,16,5,530.304014683
B0_FULL_SERIAL,1,1,16,6,534.080028534
B0_FULL_SERIAL,1,1,16,7,537.599980831
B0_FULL_SERIAL,1,1,16,8,541.119992733
B0_FULL_SERIAL,1,1,16,9,544.640004635
B0_FULL_SERIAL,1,1,16,10,548.128008842
B0_FULL_SERIAL,1,1,16,11,551.680028439
B0_FULL_SERIAL,1,1,16,12,555.199980736
B0_FULL_SERIAL,1,1,16,13,558.719992638
B0_FULL_SERIAL,1,1,16,14,562.240004539
B0_FULL_SERIAL,1,1,16,15,565.984010696
B0_FULL_SERIAL,2,1,16,0,584.896028042
B0_FULL_SERIAL,2,1,16,1,588.57601881
B0_FULL_SERIAL,2,1,16,2,592.095971107
B0_FULL_SERIAL,2,1,16,3,595.647990704
B0_FULL_SERIAL,2,1,16,4,599.168002605
B0_FULL_SERIAL,2,1,16,5,602.656006813
B0_FULL_SERIAL,2,1,16,6,607.200026512
B0_FULL_SERIAL,2,1,16,7,610.719978809
B0_FULL_SERIAL,2,1,16,8,614.239990711
B0_FULL_SERIAL,2,1,16,9,617.760002613
B0_FULL_SERIAL,2,1,16,10,621.599972248
B0_FULL_SERIAL,2,1,16,11,625.11998415
B0_FULL_SERIAL,2,1,16,12,628.607988358
B0_FULL_SERIAL,2,1,16,13,632.128000259
B0_FULL_SERIAL,2,1,16,14,635.648012161
B0_FULL_SERIAL,2,1,16,15,639.168024063
B0_FULL_SERIAL,3,1,16,0,1774.49595928
B0_FULL_SERIAL,3,1,16,1,1778.01597118
B0_FULL_SERIAL,3,1,16,2,1781.53598309
B0_FULL_SERIAL,3,1,16,3,1785.05599499
B0_FULL_SERIAL,3,1,16,4,1788.57600689
B0_FULL_SERIAL,3,1,16,5,1792.09601879
B0_FULL_SERIAL,3,1,16,6,1795.58396339
B0_FULL_SERIAL,3,1,16,7,1799.13604259
B0_FULL_SERIAL,3,1,16,8,1802.6560545
B0_FULL_SERIAL,3,1,16,9,1806.17594719
B0_FULL_SERIAL,3,1,16,10,1809.69595909
B0_FULL_SERIAL,3,1,16,11,1813.21597099
B0_FULL_SERIAL,3,1,16,12,1816.95997715
B0_FULL_SERIAL,3,1,16,13,1820.47998905
B0_FULL_SERIAL,3,1,16,14,1824.00000095
B0_FULL_SERIAL,3,1,16,15,1827.52001286
B0_FULL_SERIAL,4,1,16,0,462.208002806
B0_FULL_SERIAL,4,1,16,1,466.015994549
B0_FULL_SERIAL,4,1,16,2,469.503998756
B0_FULL_SERIAL,4,1,16,3,473.024010658
