strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,16,0,440.959990025
B0_FULL_SERIAL,0,2,16,1,444.480001926
B0_FULL_SERIAL,0,2,16,2,448.03199172
B0_FULL_SERIAL,0,2,16,3,451.552003622
B0_FULL_SERIAL,0,2,16,4,455.071985722
B0_FULL_SERIAL,0,2,16,5,458.591997623
B0_FULL_SERIAL,0,2,16,6,462.431997061
B0_FULL_SERIAL,0,2,16,7,465.983986855
B0_FULL_SERIAL,0,2,16,8,469.503998756
B0_FULL_SERIAL,0,2,16,9,473.05598855
B0_FULL_SERIAL,0,2,16,10,476.576000452
B0_FULL_SERIAL,0,2,16,11,480.127990246
B0_FULL_SERIAL,0,2,16,12,483.615994453
B0_FULL_SERIAL,0,2,16,13,487.136006355
B0_FULL_SERIAL,0,2,16,14,490.655988455
B0_FULL_SERIAL,0,2,16,15,494.176000357
B0_FULL_SERIAL,1,2,16,0,600.383996964
B0_FULL_SERIAL,1,2,16,1,603.904008865
B0_FULL_SERIAL,1,2,16,2,607.456028461
B0_FULL_SERIAL,1,2,16,3,611.007988453
B0_FULL_SERIAL,1,2,16,4,614.528000355
B0_FULL_SERIAL,1,2,16,5,618.080019951
B0_FULL_SERIAL,1,2,16,6,621.631979942
B0_FULL_SERIAL,1,2,16,7,625.183999538
B0_FULL_SERIAL,1,2,16,8,628.70401144
B0_FULL_SERIAL,1,2,16,9,632.255971432
B0_FULL_SERIAL,1,2,16,10,636.063992977
B0_FULL_SERIAL,1,2,16,11,639.584004879
B0_FULL_SERIAL,1,2,16,12,643.136024475
B0_FULL_SERIAL,1,2,16,13,646.655976772
B0_FULL_SERIAL,1,2,16,14,650.175988674
B0_FULL_SERIAL,1,2,16,15,653.72800827
B0_FULL_SERIAL,2,2,16,0,551.231980324
B0_FULL_SERIAL,2,2,16,1,554.816007614
B0_FULL_SERIAL,2,2,16,2,558.336019516
B0_FULL_SERIAL,2,2,16,3,561.887979507
B0_FULL_SERIAL,2,2,16,4,565.472006798
B0_FULL_SERIAL,2,2,16,5,569.024026394
B0_FULL_SERIAL,2,2,16,6,572.575986385
B0_FULL_SERIAL,2,2,16,7,576.095998287
B0_FULL_SERIAL,2,2,16,8,579.648017883
B0_FULL_SERIAL,2,2,16,9,583.136022091
B0_FULL_SERIAL,2,2,16,10,586.655974388
B0_FULL_SERIAL,2,2,16,11,590.17598629
B0_FULL_SERIAL,2,2,16,12,593.695998192
B0_FULL_SERIAL,2,2,16,13,597.440004349
B0_FULL_SERIAL,2,2,16,14,600.992023945
B0_FULL_SERIAL,2,2,16,15,604.511976242
B0_FULL_SERIAL,3,2,16,0,1994.4319725
B0_FULL_SERIAL,3,2,16,1,1997.95198441
B0_FULL_SERIAL,3,2,16,2,2001.5039444
B0_FULL_SERIAL,3,2,16,3,2005.0239563
B0_FULL_SERIAL,3,2,16,4,2008.57591629
B0_FULL_SERIAL,3,2,16,5,2012.09592819
B0_FULL_SERIAL,3,2,16,6,2015.64788818
B0_FULL_SERIAL,3,2,16,7,2019.16790009
B0_FULL_SERIAL,3,2,16,8,2022.7200985
B0_FULL_SERIAL,3,2,16,9,2026.62396431
B0_FULL_SERIAL,3,2,16,10,2030.14397621
B0_FULL_SERIAL,3,2,16,11,2033.6959362
B0_FULL_SERIAL,3,2,16,12,2037.2159481
B0_FULL_SERIAL,3,2,16,13,2040.73596001
B0_FULL_SERIAL,3,2,16,14,2044.28792
B0_FULL_SERIAL,3,2,16,15,2047.77598381
B0_FULL_SERIAL,4,2,16,0,853.663980961
B0_FULL_SERIAL,4,2,16,1,857.151985168
B0_FULL_SERIAL,4,2,16,2,860.704004765
B0_FULL_SERIAL,4,2,16,3,864.256024361
B0_FULL_SERIAL,4,2,16,4,867.775976658
B0_FULL_SERIAL,4,2,16,5,871.327996254
B0_FULL_SERIAL,4,2,16,6,874.848008156
B0_FULL_SERIAL,4,2,16,7,878.560006618
B0_FULL_SERIAL,4,2,16,8,882.112026215
B0_FULL_SERIAL,4,2,16,9,885.631978512
B0_FULL_SERIAL,4,2,16,10,889.151990414
B0_FULL_SERIAL,4,2,16,11,892.672002316
B0_FULL_SERIAL,4,2,16,12,896.224021912
B0_FULL_SERIAL,4,2,16,13,899.743974209
B0_FULL_SERIAL,4,2,16,14,903.263986111
B0_FULL_SERIAL,4,2,16,15,906.783998013
B0_FULL_SERIAL,5,2,16,0,806.176006794
B0_FULL_SERIAL,5,2,16,1,810.239970684
B0_FULL_SERIAL,5,2,16,2,814.271986485
B0_FULL_SERIAL,5,2,16,3,818.207979202
B0_FULL_SERIAL,5,2,16,4,822.175979614
B0_FULL_SERIAL,5,2,16,5,826.111972332
B0_FULL_SERIAL,5,2,16,6,830.048024654
B0_FULL_SERIAL,5,2,16,7,833.984017372
B0_FULL_SERIAL,5,2,16,8,837.92001009
B0_FULL_SERIAL,5,2,16,9,841.856002808
B0_FULL_SERIAL,5,2,16,10,845.791995525
B0_FULL_SERIAL,5,2,16,11,849.695980549
B0_FULL_SERIAL,5,2,16,12,853.631973267
B0_FULL_SERIAL,5,2,16,13,857.568025589
B0_FULL_SERIAL,5,2,16,14,861.504018307
B0_FULL_SERIAL,5,2,16,15,865.440011024
B0_FULL_SERIAL,6,2,16,0,654.399991035
B0_FULL_SERIAL,6,2,16,1,658.46401453
B0_FULL_SERIAL,6,2,16,2,662.464022636
B0_FULL_SERIAL,6,2,16,3,666.463971138
B0_FULL_SERIAL,6,2,16,4,670.495986938
B0_FULL_SERIAL,6,2,16,5,674.495995045
B0_FULL_SERIAL,6,2,16,6,678.528010845
B0_FULL_SERIAL,6,2,16,7,682.591974735
B0_FULL_SERIAL,6,2,16,8,686.591982841
B0_FULL_SERIAL,6,2,16,9,690.527975559
B0_FULL_SERIAL,6,2,16,10,694.464027882
B0_FULL_SERIAL,6,2,16,11,698.400020599
B0_FULL_SERIAL,6,2,16,12,702.336013317
B0_FULL_SERIAL,6,2,16,13,706.272006035
B0_FULL_SERIAL,6,2,16,14,710.207998753
B0_FULL_SERIAL,6,2,16,15,714.14399147
B0_FULL_SERIAL,7,2,16,0,3548.03204536
B0_FULL_SERIAL,7,2,16,1,3552.00004578
B0_FULL_SERIAL,7,2,16,2,3555.96804619
B0_FULL_SERIAL,7,2,16,3,3559.90409851
B0_FULL_SERIAL,7,2,16,4,3563.87209892
B0_FULL_SERIAL,7,2,16,5,3567.80791283
B0_FULL_SERIAL,7,2,16,6,3571.77591324
B0_FULL_SERIAL,7,2,16,7,3575.71196556
B0_FULL_SERIAL,7,2,16,8,3579.64801788
B0_FULL_SERIAL,7,2,16,9,3583.58407021
B0_FULL_SERIAL,7,2,16,10,3587.51988411
B0_FULL_SERIAL,7,2,16,11,3591.42398834
B0_FULL_SERIAL,7,2,16,12,3595.36004066
B0_FULL_SERIAL,7,2,16,13,3599.29609299
B0_FULL_SERIAL,7,2,16,14,3603.23190689
B0_FULL_SERIAL,7,2,16,15,3607.13601112
B0_FULL_SERIAL,8,2,16,0,554.687976837
B0_FULL_SERIAL,8,2,16,1,558.560013771
B0_FULL_SERIAL,8,2,16,2,562.399983406
B0_FULL_SERIAL,8,2,16,3,566.304028034
B0_FULL_SERIAL,8,2,16,4,570.240020752
B0_FULL_SERIAL,8,2,16,5,574.144005775
B0_FULL_SERIAL,8,2,16,6,578.079998493
B0_FULL_SERIAL,8,2,16,7,581.983983517
B0_FULL_SERIAL,8,2,16,8,585.919976234
B0_FULL_SERIAL,8,2,16,9,589.856028557
B0_FULL_SERIAL,8,2,16,10,593.76001358
B0_FULL_SERIAL,8,2,16,11,597.696006298
B0_FULL_SERIAL,8,2,16,12,601.599991322
B0_FULL_SERIAL,8,2,16,13,605.920016766
B0_FULL_SERIAL,8,2,16,14,609.856009483
B0_FULL_SERIAL,8,2,16,15,613.792002201
B0_FULL_SERIAL,9,2,16,0,1328.35197449
B0_FULL_SERIAL,9,2,16,1,1332.28802681
B0_FULL_SERIAL,9,2,16,2,1336.15994453
B0_FULL_SERIAL,9,2,16,3,1340.09599686
B0_FULL_SERIAL,9,2,16,4,1344.03204918
B0_FULL_SERIAL,9,2,16,5,1347.96798229
B0_FULL_SERIAL,9,2,16,6,1351.90403461
B0_FULL_SERIAL,9,2,16,7,1355.83996773
B0_FULL_SERIAL,9,2,16,8,1359.77602005
B0_FULL_SERIAL,9,2,16,9,1363.71195316
B0_FULL_SERIAL,9,2,16,10,1367.64800549
B0_FULL_SERIAL,9,2,16,11,1371.58405781
B0_FULL_SERIAL,9,2,16,12,1375.55205822
B0_FULL_SERIAL,9,2,16,13,1379.48799133
B0_FULL_SERIAL,9,2,16,14,1383.42404366
B0_FULL_SERIAL,9,2,16,15,1387.35997677
B0_FULL_SERIAL,10,2,16,0,529.76000309
B0_FULL_SERIAL,10,2,16,1,533.695995808
B0_FULL_SERIAL,10,2,16,2,537.631988525
B0_FULL_SERIAL,10,2,16,3,541.567981243
B0_FULL_SERIAL,10,2,16,4,545.503973961
B0_FULL_SERIAL,10,2,16,5,549.440026283
B0_FULL_SERIAL,10,2,16,6,553.376019001
B0_FULL_SERIAL,10,2,16,7,557.312011719
B0_FULL_SERIAL,10,2,16,8,561.248004436
B0_FULL_SERIAL,10,2,16,9,565.183997154
B0_FULL_SERIAL,10,2,16,10,569.119989872
B0_FULL_SERIAL,10,2,16,11,573.05598259
B0_FULL_SERIAL,10,2,16,12,576.991975307
