strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,16,0,441.376000643
B0_FULL_SERIAL,0,0,16,1,444.86400485
B0_FULL_SERIAL,0,0,16,2,448.38398695
B0_FULL_SERIAL,0,0,16,3,451.903998852
B0_FULL_SERIAL,0,0,16,4,455.392003059
B0_FULL_SERIAL,0,0,16,5,458.911985159
B0_FULL_SERIAL,0,0,16,6,462.431997061
B0_FULL_SERIAL,0,0,16,7,465.920001268
B0_FULL_SERIAL,0,0,16,8,469.44001317
B0_FULL_SERIAL,0,0,16,9,472.95999527
B0_FULL_SERIAL,0,0,16,10,476.447999477
B0_FULL_SERIAL,0,0,16,11,479.903995991
B0_FULL_SERIAL,0,0,16,12,483.424007893
B0_FULL_SERIAL,0,0,16,13,486.943989992
B0_FULL_SERIAL,0,0,16,14,490.4319942
B0_FULL_SERIAL,0,0,16,15,493.952006102
B0_FULL_SERIAL,1,0,16,0,485.087990761
B0_FULL_SERIAL,1,0,16,1,488.608002663
B0_FULL_SERIAL,1,0,16,2,492.224007845
B0_FULL_SERIAL,1,0,16,3,495.712012053
B0_FULL_SERIAL,1,0,16,4,499.231994152
B0_FULL_SERIAL,1,0,16,5,502.752006054
B0_FULL_SERIAL,1,0,16,6,506.272017956
B0_FULL_SERIAL,1,0,16,7,509.791970253
B0_FULL_SERIAL,1,0,16,8,513.311982155
B0_FULL_SERIAL,1,0,16,9,516.799986362
B0_FULL_SERIAL,1,0,16,10,520.319998264
B0_FULL_SERIAL,1,0,16,11,523.840010166
B0_FULL_SERIAL,1,0,16,12,527.328014374
B0_FULL_SERIAL,1,0,16,13,530.879974365
B0_FULL_SERIAL,1,0,16,14,534.399986267
B0_FULL_SERIAL,1,0,16,15,537.919998169
B0_FULL_SERIAL,2,0,16,0,559.552013874
B0_FULL_SERIAL,2,0,16,1,563.072025776
B0_FULL_SERIAL,2,0,16,2,566.559970379
B0_FULL_SERIAL,2,0,16,3,570.240020752
B0_FULL_SERIAL,2,0,16,4,573.759973049
B0_FULL_SERIAL,2,0,16,5,577.279984951
B0_FULL_SERIAL,2,0,16,6,580.799996853
B0_FULL_SERIAL,2,0,16,7,584.28800106
B0_FULL_SERIAL,2,0,16,8,587.776005268
B0_FULL_SERIAL,2,0,16,9,591.29601717
B0_FULL_SERIAL,2,0,16,10,594.816029072
B0_FULL_SERIAL,2,0,16,11,598.335981369
B0_FULL_SERIAL,2,0,16,12,601.855993271
B0_FULL_SERIAL,2,0,16,13,605.376005173
B0_FULL_SERIAL,2,0,16,14,608.896017075
B0_FULL_SERIAL,2,0,16,15,612.384021282
B0_FULL_SERIAL,3,0,16,0,468.672007322
B0_FULL_SERIAL,3,0,16,1,472.384005785
B0_FULL_SERIAL,3,0,16,2,475.903987885
B0_FULL_SERIAL,3,0,16,3,479.423999786
B0_FULL_SERIAL,3,0,16,4,482.944011688
B0_FULL_SERIAL,3,0,16,5,486.463993788
B0_FULL_SERIAL,3,0,16,6,489.98400569
B0_FULL_SERIAL,3,0,16,7,493.503987789
B0_FULL_SERIAL,3,0,16,8,497.023999691
B0_FULL_SERIAL,3,0,16,9,500.544011593
B0_FULL_SERIAL,3,0,16,10,504.064023495
B0_FULL_SERIAL,3,0,16,11,507.552027702
B0_FULL_SERIAL,3,0,16,12,511.07198
B0_FULL_SERIAL,3,0,16,13,514.559984207
B0_FULL_SERIAL,3,0,16,14,518.112003803
B0_FULL_SERIAL,3,0,16,15,521.632015705
B0_FULL_SERIAL,4,0,16,0,460.960000753
B0_FULL_SERIAL,4,0,16,1,464.480012655
B0_FULL_SERIAL,4,0,16,2,467.999994755
B0_FULL_SERIAL,4,0,16,3,471.520006657
B0_FULL_SERIAL,4,0,16,4,475.008010864
B0_FULL_SERIAL,4,0,16,5,478.527992964
B0_FULL_SERIAL,4,0,16,6,482.048004866
