run_id,timestamp_utc,host,gpu_model,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iterations,status,correctness,max_abs_error,max_rel_error,release_first_mean_us,release_first_p50_us,release_first_p95_us,release_last_mean_us,done_mean_us,done_p50_us,done_p95_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,log_path,window
stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,2026-09-03T03:47:49Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,4096,16384,4096,AllGather-GEMM,4,16777216,NCCL,B0_FULL_SERIAL,DEFAULT,20,50,PASS,1,0,0,3490.40893316,1256.41596317,13511.8083954,3490.40893316,3506.07042611,1272.32003212,13527.5840759,3509.95395362,38278.8109589,38282.7192688,36688.5452271,48234.2071533,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1/rank{rank}.log,0
stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,2026-09-03T03:48:10Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,4096,16384,4096,AllGather-GEMM,4,16777216,NCCL,B1_SLICE_SERIAL,DEFAULT,20,50,PASS,1,0,0,1040.15232682,938.46398592,1426.88000202,28842.1678162,28846.1407852,28745.9201813,29230.5603027,1044.54656452,37913.9460754,37917.9162598,37806.0150146,38291.0079956,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1/rank{rank}.log,0
stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1,2026-09-03T03:48:31Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,4096,16384,4096,AllGather-GEMM,4,16777216,NCCL,B2_SLICE_EVENT_OVERLAP,DEFAULT,20,50,PASS,1,0,0,1427.50336915,1280.4479599,1807.93595314,10687.7081299,10691.8291855,10546.9121933,11080.8963776,1433.23646933,37905.4685974,37909.4334412,37773.5366821,38295.1049805,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_DEFAULT_S7_m1024k4096n16384_q4w0_rep1/rank{rank}.log,0
