run_id,timestamp_utc,status,rank_count,local_rows,M,N,K,q,warmup,iterations,backend,gpu_model,transport_hint,raw_rank_csv,raw_global_csv,summary_csv,rank_log_pattern,window
stage1_B_RS_ch4_S1_m4096k512n512_q16w0_rep1,2026-09-03T03:37:04Z,PASS,4,4096,16384,512,512,16,20,50,NCCL,NVIDIA A800-SXM4-80GB,RS_ch4,raw_rank{rank}.csv,raw_global_samples.csv,summary.csv,rank{rank}.log,0
