strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,4,0,852.895975113
B0_FULL_SERIAL,0,3,4,1,856.447994709
B0_FULL_SERIAL,0,3,4,2,860.095977783
B0_FULL_SERIAL,0,3,4,3,863.807976246
B0_FULL_SERIAL,1,3,4,0,1317.95203686
B0_FULL_SERIAL,1,3,4,1,1321.47204876
B0_FULL_SERIAL,1,3,4,2,1324.99194145
B0_FULL_SERIAL,1,3,4,3,1328.54402065
B0_FULL_SERIAL,2,3,4,0,1697.40796089
B0_FULL_SERIAL,2,3,4,1,1700.92797279
B0_FULL_SERIAL,2,3,4,2,1704.76794243
B0_FULL_SERIAL,2,3,4,3,1708.28795433
B0_FULL_SERIAL,3,3,4,0,1476.19199753
B0_FULL_SERIAL,3,3,4,1,1479.77602482
B0_FULL_SERIAL,3,3,4,2,1483.29603672
B0_FULL_SERIAL,3,3,4,3,1486.84799671
B0_FULL_SERIAL,4,3,4,0,1368.80004406
B0_FULL_SERIAL,4,3,4,1,1372.32005596
B0_FULL_SERIAL,4,3,4,2,1375.87201595
B0_FULL_SERIAL,4,3,4,3,1379.42397594
B0_FULL_SERIAL,5,3,4,0,1892.2560215
B0_FULL_SERIAL,5,3,4,1,1896.22402191
B0_FULL_SERIAL,5,3,4,2,1900.19202232
B0_FULL_SERIAL,5,3,4,3,1904.16002274
B0_FULL_SERIAL,6,3,4,0,1923.9679575
B0_FULL_SERIAL,6,3,4,1,1927.93595791
B0_FULL_SERIAL,6,3,4,2,1931.90395832
B0_FULL_SERIAL,6,3,4,3,1935.87195873
B0_FULL_SERIAL,7,3,4,0,1315.52004814
B0_FULL_SERIAL,7,3,4,1,1319.80800629
B0_FULL_SERIAL,7,3,4,2,1323.7760067
B0_FULL_SERIAL,7,3,4,3,1327.7759552
B0_FULL_SERIAL,8,3,4,0,1019.135952
B0_FULL_SERIAL,8,3,4,1,1023.13601971
B0_FULL_SERIAL,8,3,4,2,1027.10402012
B0_FULL_SERIAL,8,3,4,3,1031.07202053
B0_FULL_SERIAL,9,3,4,0,1670.78399658
B0_FULL_SERIAL,9,3,4,1,1675.04000664
B0_FULL_SERIAL,9,3,4,2,1678.97605896
B0_FULL_SERIAL,9,3,4,3,1683.32803249
B0_FULL_SERIAL,10,3,4,0,1654.047966
B0_FULL_SERIAL,10,3,4,1,1657.98401833
B0_FULL_SERIAL,10,3,4,2,1661.88800335
B0_FULL_SERIAL,10,3,4,3,1665.79198837
