strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,4,0,840.095996857
B0_FULL_SERIAL,0,2,4,1,843.616008759
B0_FULL_SERIAL,0,2,4,2,847.13602066
B0_FULL_SERIAL,0,2,4,3,850.655972958
B0_FULL_SERIAL,1,2,4,0,872.479975224
B0_FULL_SERIAL,1,2,4,1,875.999987125
B0_FULL_SERIAL,1,2,4,2,879.519999027
B0_FULL_SERIAL,1,2,4,3,883.072018623
B0_FULL_SERIAL,2,2,4,0,885.119974613
B0_FULL_SERIAL,2,2,4,1,888.575971127
B0_FULL_SERIAL,2,2,4,2,892.416000366
B0_FULL_SERIAL,2,2,4,3,895.968019962
B0_FULL_SERIAL,3,2,4,0,927.424013615
B0_FULL_SERIAL,3,2,4,1,930.944025517
B0_FULL_SERIAL,3,2,4,2,934.495985508
B0_FULL_SERIAL,3,2,4,3,938.01599741
B0_FULL_SERIAL,4,2,4,0,852.096021175
B0_FULL_SERIAL,4,2,4,1,855.647981167
B0_FULL_SERIAL,4,2,4,2,859.167993069
B0_FULL_SERIAL,4,2,4,3,862.720012665
B0_FULL_SERIAL,5,2,4,0,1138.14401627
B0_FULL_SERIAL,5,2,4,1,1142.04800129
B0_FULL_SERIAL,5,2,4,2,1145.98405361
B0_FULL_SERIAL,5,2,4,3,1149.91998672
B0_FULL_SERIAL,6,2,4,0,949.887990952
B0_FULL_SERIAL,6,2,4,1,953.823983669
B0_FULL_SERIAL,6,2,4,2,957.759976387
B0_FULL_SERIAL,6,2,4,3,961.696028709
B0_FULL_SERIAL,7,2,4,0,882.78400898
B0_FULL_SERIAL,7,2,4,1,886.687994003
B0_FULL_SERIAL,7,2,4,2,890.655994415
B0_FULL_SERIAL,7,2,4,3,894.591987133
B0_FULL_SERIAL,8,2,4,0,901.50398016
B0_FULL_SERIAL,8,2,4,1,905.408024788
B0_FULL_SERIAL,8,2,4,2,909.3760252
B0_FULL_SERIAL,8,2,4,3,913.312017918
B0_FULL_SERIAL,9,2,4,0,895.648002625
B0_FULL_SERIAL,9,2,4,1,899.583995342
B0_FULL_SERIAL,9,2,4,2,903.487980366
B0_FULL_SERIAL,9,2,4,3,907.423973083
B0_FULL_SERIAL,10,2,4,0,922.65599966
B0_FULL_SERIAL,10,2,4,1,926.751971245
B0_FULL_SERIAL,10,2,4,2,930.688023567
B0_FULL_SERIAL,10,2,4,3,934.624016285
B0_FULL_SERIAL,11,2,4,0,904.223978519
B0_FULL_SERIAL,11,2,4,1,908.159971237
B0_FULL_SERIAL,11,2,4,2,912.064015865
B0_FULL_SERIAL,11,2,4,3,916.000008583
B0_FULL_SERIAL,12,2,4,0,888.960003853
B0_FULL_SERIAL,12,2,4,1,892.831981182
B0_FULL_SERIAL,12,2,4,2,897.055983543
B0_FULL_SERIAL,12,2,4,3,900.991976261
B0_FULL_SERIAL,13,2,4,0,903.584003448
B0_FULL_SERIAL,13,2,4,1,907.487988472
B0_FULL_SERIAL,13,2,4,2,911.42398119
