strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,4,0,843.455970287
B0_FULL_SERIAL,0,1,4,1,846.943974495
B0_FULL_SERIAL,0,1,4,2,850.463986397
B0_FULL_SERIAL,0,1,4,3,853.983998299
B0_FULL_SERIAL,1,1,4,0,879.296004772
B0_FULL_SERIAL,1,1,4,1,882.816016674
B0_FULL_SERIAL,1,1,4,2,886.336028576
B0_FULL_SERIAL,1,1,4,3,889.98401165
B0_FULL_SERIAL,2,1,4,0,1119.35997009
B0_FULL_SERIAL,2,1,4,1,1122.87998199
B0_FULL_SERIAL,2,1,4,2,1126.36804581
B0_FULL_SERIAL,2,1,4,3,1130.04803658
B0_FULL_SERIAL,3,1,4,0,874.656021595
B0_FULL_SERIAL,3,1,4,1,878.112018108
B0_FULL_SERIAL,3,1,4,2,881.631970406
B0_FULL_SERIAL,3,1,4,3,885.280013084
B0_FULL_SERIAL,4,1,4,0,884.447991848
B0_FULL_SERIAL,4,1,4,1,887.96800375
B0_FULL_SERIAL,4,1,4,2,891.488015652
B0_FULL_SERIAL,4,1,4,3,895.039975643
B0_FULL_SERIAL,5,1,4,0,950.432002544
B0_FULL_SERIAL,5,1,4,1,954.367995262
B0_FULL_SERIAL,5,1,4,2,958.271980286
B0_FULL_SERIAL,5,1,4,3,962.207973003
B0_FULL_SERIAL,6,1,4,0,924.351990223
B0_FULL_SERIAL,6,1,4,1,928.287982941
B0_FULL_SERIAL,6,1,4,2,932.223975658
B0_FULL_SERIAL,6,1,4,3,936.128020287
B0_FULL_SERIAL,7,1,4,0,1069.53597069
B0_FULL_SERIAL,7,1,4,1,1073.5360384
B0_FULL_SERIAL,7,1,4,2,1077.50403881
B0_FULL_SERIAL,7,1,4,3,1081.43997192
B0_FULL_SERIAL,8,1,4,0,999.903976917
B0_FULL_SERIAL,8,1,4,1,1003.87203693
B0_FULL_SERIAL,8,1,4,2,1007.84003735
B0_FULL_SERIAL,8,1,4,3,1011.87205315
B0_FULL_SERIAL,9,1,4,0,1194.07999516
B0_FULL_SERIAL,9,1,4,1,1198.11201096
B0_FULL_SERIAL,9,1,4,2,1202.36802101
B0_FULL_SERIAL,9,1,4,3,1206.36796951
B0_FULL_SERIAL,10,1,4,0,975.040018559
B0_FULL_SERIAL,10,1,4,1,979.00801897
B0_FULL_SERIAL,10,1,4,2,983.008027077
B0_FULL_SERIAL,10,1,4,3,987.039983273
B0_FULL_SERIAL,11,1,4,0,936.064004898
B0_FULL_SERIAL,11,1,4,1,939.999997616
B0_FULL_SERIAL,11,1,4,2,943.903982639
B0_FULL_SERIAL,11,1,4,3,947.839975357
B0_FULL_SERIAL,12,1,4,0,948.607981205
B0_FULL_SERIAL,12,1,4,1,952.863991261
B0_FULL_SERIAL,12,1,4,2,956.767976284
B0_FULL_SERIAL,12,1,4,3,960.704028606
B0_FULL_SERIAL,13,1,4,0,952.895998955
B0_FULL_SERIAL,13,1,4,1,956.831991673
B0_FULL_SERIAL,13,1,4,2,960.959970951
B0_FULL_SERIAL,13,1,4,3,964.896023273
B0_FULL_SERIAL,14,1,4,0,920.960009098
B0_FULL_SERIAL,14,1,4,1,925.472021103
B0_FULL_SERIAL,14,1,4,2,929.66401577
B0_FULL_SERIAL,14,1,4,3,933.600008488
B0_FULL_SERIAL,15,1,4,0,936.959981918
B0_FULL_SERIAL,15,1,4,1,940.959990025
B0_FULL_SERIAL,15,1,4,2,944.895982742
B0_FULL_SERIAL,15,1,4,3,948.960006237
B0_FULL_SERIAL,16,1,4,0,948.448002338
B0_FULL_SERIAL,16,1,4,1,952.351987362
B0_FULL_SERIAL,16,1,4,2,956.28798008
B0_FULL_SERIAL,16,1,4,3,960.192024708
B0_FULL_SERIAL,17,1,4,0,989.376008511
B0_FULL_SERIAL,17,1,4,1,993.344008923
B0_FULL_SERIAL,17,1,4,2,997.344017029
B0_FULL_SERIAL,17,1,4,3,1001.27995014
B0_FULL_SERIAL,18,1,4,0,946.208000183
B0_FULL_SERIAL,18,1,4,1,950.143992901
B0_FULL_SERIAL,18,1,4,2,954.144001007
B0_FULL_SERIAL,18,1,4,3,958.144009113
B0_FULL_SERIAL,19,1,4,0,2617.24805832
B0_FULL_SERIAL,19,1,4,1,2621.53601646
B0_FULL_SERIAL,19,1,4,2,2625.43988228
B0_FULL_SERIAL,19,1,4,3,2629.3759346
B0_FULL_SERIAL,20,1,4,0,933.184027672
B0_FULL_SERIAL,20,1,4,1,937.12002039
B0_FULL_SERIAL,20,1,4,2,941.024005413
B0_FULL_SERIAL,20,1,4,3,944.927990437
B0_FULL_SERIAL,21,1,4,0,949.599981308
B0_FULL_SERIAL,21,1,4,1,953.535974026
B0_FULL_SERIAL,21,1,4,2,957.440018654
B0_FULL_SERIAL,21,1,4,3,961.344003677
B0_FULL_SERIAL,22,1,4,0,936.991989613
B0_FULL_SERIAL,22,1,4,1,940.991997719
B0_FULL_SERIAL,22,1,4,2,944.959998131
B0_FULL_SERIAL,22,1,4,3,948.863983154
B0_FULL_SERIAL,23,1,4,0,947.04002142
B0_FULL_SERIAL,23,1,4,1,950.944006443
B0_FULL_SERIAL,23,1,4,2,954.847991467
B0_FULL_SERIAL,23,1,4,3,958.783984184
B0_FULL_SERIAL,24,1,4,0,943.871974945
B0_FULL_SERIAL,24,1,4,1,947.776019573
B0_FULL_SERIAL,24,1,4,2,951.712012291
B0_FULL_SERIAL,24,1,4,3,955.615997314
B0_FULL_SERIAL,25,1,4,0,915.935993195
B0_FULL_SERIAL,25,1,4,1,919.871985912
B0_FULL_SERIAL,25,1,4,2,923.775970936
B0_FULL_SERIAL,25,1,4,3,927.712023258
B0_FULL_SERIAL,26,1,4,0,942.560017109
B0_FULL_SERIAL,26,1,4,1,946.496009827
