strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,8,0,1609.50398445
B0_FULL_SERIAL,0,0,8,1,1613.02399635
B0_FULL_SERIAL,0,0,8,2,1616.51194096
B0_FULL_SERIAL,0,0,8,3,1620.03195286
B0_FULL_SERIAL,0,0,8,4,1623.67999554
B0_FULL_SERIAL,0,0,8,5,1627.20000744
B0_FULL_SERIAL,0,0,8,6,1630.68795204
B0_FULL_SERIAL,0,0,8,7,1634.20796394
B0_FULL_SERIAL,1,0,8,0,1628.47995758
B0_FULL_SERIAL,1,0,8,1,1631.99996948
B0_FULL_SERIAL,1,0,8,2,1635.51998138
B0_FULL_SERIAL,1,0,8,3,1639.0080452
B0_FULL_SERIAL,1,0,8,4,1642.5280571
B0_FULL_SERIAL,1,0,8,5,1646.04794979
B0_FULL_SERIAL,1,0,8,6,1649.56796169
B0_FULL_SERIAL,1,0,8,7,1653.08797359
B0_FULL_SERIAL,2,0,8,0,1630.20801544
B0_FULL_SERIAL,2,0,8,1,1634.01603699
B0_FULL_SERIAL,2,0,8,2,1637.53604889
B0_FULL_SERIAL,2,0,8,3,1641.02399349
B0_FULL_SERIAL,2,0,8,4,1644.54400539
B0_FULL_SERIAL,2,0,8,5,1648.0640173
B0_FULL_SERIAL,2,0,8,6,1651.5519619
B0_FULL_SERIAL,2,0,8,7,1655.0719738
B0_FULL_SERIAL,3,0,8,0,1613.63196373
B0_FULL_SERIAL,3,0,8,1,1617.15197563
B0_FULL_SERIAL,3,0,8,2,1620.67198753
B0_FULL_SERIAL,3,0,8,3,1624.19199944
B0_FULL_SERIAL,3,0,8,4,1628.00002098
B0_FULL_SERIAL,3,0,8,5,1631.48796558
B0_FULL_SERIAL,3,0,8,6,1635.00797749
B0_FULL_SERIAL,3,0,8,7,1638.52798939
B0_FULL_SERIAL,4,0,8,0,1629.11999226
B0_FULL_SERIAL,4,0,8,1,1632.64000416
B0_FULL_SERIAL,4,0,8,2,1636.16001606
B0_FULL_SERIAL,4,0,8,3,1639.68002796
B0_FULL_SERIAL,4,0,8,4,1643.23198795
B0_FULL_SERIAL,4,0,8,5,1646.72005177
B0_FULL_SERIAL,4,0,8,6,1650.23994446
B0_FULL_SERIAL,4,0,8,7,1653.75995636
B0_FULL_SERIAL,5,0,8,0,1653.12004089
B0_FULL_SERIAL,5,0,8,1,1656.6400528
B0_FULL_SERIAL,5,0,8,2,1660.15994549
B0_FULL_SERIAL,5,0,8,3,1664.06404972
B0_FULL_SERIAL,5,0,8,4,1667.58394241
B0_FULL_SERIAL,5,0,8,5,1671.10395432
B0_FULL_SERIAL,5,0,8,6,1674.62396622
B0_FULL_SERIAL,5,0,8,7,1678.11203003
B0_FULL_SERIAL,6,0,8,0,1647.32801914
B0_FULL_SERIAL,6,0,8,1,1650.81596375
