run_id,timestamp_utc,host,gpu_model,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iterations,status,correctness,max_abs_error,max_rel_error,release_first_mean_us,release_first_p50_us,release_first_p95_us,release_last_mean_us,done_mean_us,done_p50_us,done_p95_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,log_path,window
preflight2,2026-09-03T01:50:54Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,2,fp32,256,128,128,AllGather-GEMM,4,32768,NCCL,B0_FULL_SERIAL,UNSPECIFIED,3,5,PASS,1,0,0,41.9904004782,39.0719994903,56.4480014145,41.9904004782,57.779198885,54.7839999199,72.0959976315,61.721598357,75.8400008082,79.8400014639,76.5760019422,94.1760018468,results/preflight2gpu_20260903T015051Z/rank{rank}.log,2
preflight2,2026-09-03T01:50:54Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,2,fp32,256,128,128,AllGather-GEMM,4,32768,NCCL,B1_SLICE_SERIAL,UNSPECIFIED,3,5,PASS,1,0,0,36.7807999253,37.1519997716,39.2000004649,155.091199279,163.609600067,166.784003377,170.016005635,41.1711990833,176.876798272,180.787199736,182.656005025,185.727998614,results/preflight2gpu_20260903T015051Z/rank{rank}.log,2
preflight2,2026-09-03T01:50:54Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,2,fp32,256,128,128,AllGather-GEMM,4,32768,NCCL,B2_SLICE_EVENT_OVERLAP,UNSPECIFIED,3,5,PASS,1,0,0,37.5871993601,36.6079993546,46.4319996536,149.740800261,157.395198941,155.551999807,166.46400094,41.8880008161,171.961599588,175.878399611,171.808004379,191.136002541,results/preflight2gpu_20260903T015051Z/rank{rank}.log,2
