strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,8,0,241.183996201
B0_FULL_SERIAL,0,3,8,1,244.703993201
B0_FULL_SERIAL,0,3,8,2,248.224005103
B0_FULL_SERIAL,0,3,8,3,251.744002104
B0_FULL_SERIAL,0,3,8,4,255.264014006
B0_FULL_SERIAL,0,3,8,5,258.783996105
B0_FULL_SERIAL,0,3,8,6,262.560009956
B0_FULL_SERIAL,0,3,8,7,266.079992056
B0_FULL_SERIAL,1,3,8,0,290.432006121
B0_FULL_SERIAL,1,3,8,1,293.95198822
B0_FULL_SERIAL,1,3,8,2,297.504007816
B0_FULL_SERIAL,1,3,8,3,301.023989916
B0_FULL_SERIAL,1,3,8,4,304.895997047
B0_FULL_SERIAL,1,3,8,5,308.416008949
B0_FULL_SERIAL,1,3,8,6,311.904013157
B0_FULL_SERIAL,1,3,8,7,315.423995256
B0_FULL_SERIAL,2,3,8,0,286.848008633
B0_FULL_SERIAL,2,3,8,1,290.432006121
B0_FULL_SERIAL,2,3,8,2,293.95198822
B0_FULL_SERIAL,2,3,8,3,297.791987658
B0_FULL_SERIAL,2,3,8,4,301.311999559
B0_FULL_SERIAL,2,3,8,5,304.832011461
B0_FULL_SERIAL,2,3,8,6,308.384001255
B0_FULL_SERIAL,2,3,8,7,311.904013157
B0_FULL_SERIAL,3,3,8,0,277.503997087
B0_FULL_SERIAL,3,3,8,1,281.024008989
B0_FULL_SERIAL,3,3,8,2,284.895986319
B0_FULL_SERIAL,3,3,8,3,288.41599822
B0_FULL_SERIAL,3,3,8,4,291.936010122
B0_FULL_SERIAL,3,3,8,5,295.455992222
B0_FULL_SERIAL,3,3,8,6,299.008011818
B0_FULL_SERIAL,3,3,8,7,302.527993917
B0_FULL_SERIAL,4,3,8,0,277.471989393
B0_FULL_SERIAL,4,3,8,1,280.959993601
B0_FULL_SERIAL,4,3,8,2,284.512013197
B0_FULL_SERIAL,4,3,8,3,288.031995296
B0_FULL_SERIAL,4,3,8,4,291.519999504
B0_FULL_SERIAL,4,3,8,5,295.071989298
B0_FULL_SERIAL,4,3,8,6,298.5920012
B0_FULL_SERIAL,4,3,8,7,302.112013102
B0_FULL_SERIAL,5,3,8,0,279.19998765
B0_FULL_SERIAL,5,3,8,1,282.752007246
B0_FULL_SERIAL,5,3,8,2,286.271989346
B0_FULL_SERIAL,5,3,8,3,289.792001247
B0_FULL_SERIAL,5,3,8,4,293.312013149
B0_FULL_SERIAL,5,3,8,5,296.831995249
B0_FULL_SERIAL,5,3,8,6,300.384014845
B0_FULL_SERIAL,5,3,8,7,303.903996944
B0_FULL_SERIAL,6,3,8,0,277.824014425
B0_FULL_SERIAL,6,3,8,1,281.727999449
B0_FULL_SERIAL,6,3,8,2,285.248011351
B0_FULL_SERIAL,6,3,8,3,288.76799345
B0_FULL_SERIAL,6,3,8,4,292.288005352
B0_FULL_SERIAL,6,3,8,5,295.807987452
B0_FULL_SERIAL,6,3,8,6,299.327999353
B0_FULL_SERIAL,6,3,8,7,302.816003561
B0_FULL_SERIAL,7,3,8,0,687.391996384
B0_FULL_SERIAL,7,3,8,1,691.103994846
B0_FULL_SERIAL,7,3,8,2,694.624006748
B0_FULL_SERIAL,7,3,8,3,698.176026344
B0_FULL_SERIAL,7,3,8,4,701.695978642
B0_FULL_SERIAL,7,3,8,5,705.215990543
B0_FULL_SERIAL,7,3,8,6,708.768010139
B0_FULL_SERIAL,7,3,8,7,712.607979774
B0_FULL_SERIAL,8,3,8,0,4064.09597397
B0_FULL_SERIAL,8,3,8,1,4067.58403778
B0_FULL_SERIAL,8,3,8,2,4071.10404968
B0_FULL_SERIAL,8,3,8,3,4074.62406158
B0_FULL_SERIAL,8,3,8,4,4078.23991776
B0_FULL_SERIAL,8,3,8,5,4081.92014694
B0_FULL_SERIAL,8,3,8,6,4085.47210693
B0_FULL_SERIAL,8,3,8,7,4088.99211884
B0_FULL_SERIAL,9,3,8,0,282.496005297
B0_FULL_SERIAL,9,3,8,1,286.015987396
B0_FULL_SERIAL,9,3,8,2,289.535999298
B0_FULL_SERIAL,9,3,8,3,293.184012175
B0_FULL_SERIAL,9,3,8,4,296.703994274
B0_FULL_SERIAL,9,3,8,5,300.25601387
B0_FULL_SERIAL,9,3,8,6,303.77599597
B0_FULL_SERIAL,9,3,8,7,307.296007872
B0_FULL_SERIAL,10,3,8,0,742.815971375
B0_FULL_SERIAL,10,3,8,1,746.367990971
B0_FULL_SERIAL,10,3,8,2,749.888002872
B0_FULL_SERIAL,10,3,8,3,753.408014774
B0_FULL_SERIAL,10,3,8,4,756.959974766
B0_FULL_SERIAL,10,3,8,5,760.479986668
B0_FULL_SERIAL,10,3,8,6,763.999998569
B0_FULL_SERIAL,10,3,8,7,767.552018166
B0_FULL_SERIAL,11,3,8,0,274.01599288
B0_FULL_SERIAL,11,3,8,1,277.503997087
B0_FULL_SERIAL,11,3,8,2,281.024008989
B0_FULL_SERIAL,11,3,8,3,284.864008427
B0_FULL_SERIAL,11,3,8,4,288.383990526
B0_FULL_SERIAL,11,3,8,5,291.936010122
B0_FULL_SERIAL,11,3,8,6,295.455992222
B0_FULL_SERIAL,11,3,8,7,299.008011818
B0_FULL_SERIAL,12,3,8,0,275.903999805
B0_FULL_SERIAL,12,3,8,1,279.392004013
B0_FULL_SERIAL,12,3,8,2,282.911986113
B0_FULL_SERIAL,12,3,8,3,286.431998014
B0_FULL_SERIAL,12,3,8,4,289.983987808
B0_FULL_SERIAL,12,3,8,5,293.50399971
B0_FULL_SERIAL,12,3,8,6,297.024011612
B0_FULL_SERIAL,12,3,8,7,300.671994686
B0_FULL_SERIAL,13,3,8,0,351.487994194
B0_FULL_SERIAL,13,3,8,1,355.04001379
B0_FULL_SERIAL,13,3,8,2,358.624011278
B0_FULL_SERIAL,13,3,8,3,362.464010715
B0_FULL_SERIAL,13,3,8,4,366.016000509
B0_FULL_SERIAL,13,3,8,5,369.536012411
B0_FULL_SERIAL,13,3,8,6,373.023986816
B0_FULL_SERIAL,13,3,8,7,376.576006413
B0_FULL_SERIAL,14,3,8,0,394.751995802
B0_FULL_SERIAL,14,3,8,1,398.368000984
B0_FULL_SERIAL,14,3,8,2,401.888012886
B0_FULL_SERIAL,14,3,8,3,405.44000268
B0_FULL_SERIAL,14,3,8,4,408.960014582
B0_FULL_SERIAL,14,3,8,5,412.479996681
B0_FULL_SERIAL,14,3,8,6,416.000008583
B0_FULL_SERIAL,14,3,8,7,419.519990683
B0_FULL_SERIAL,15,3,8,0,277.855992317
B0_FULL_SERIAL,15,3,8,1,281.408011913
B0_FULL_SERIAL,15,3,8,2,284.927994013
B0_FULL_SERIAL,15,3,8,3,288.448005915
B0_FULL_SERIAL,15,3,8,4,291.967988014
B0_FULL_SERIAL,15,3,8,5,295.711994171
B0_FULL_SERIAL,15,3,8,6,299.232006073
B0_FULL_SERIAL,15,3,8,7,302.751988173
B0_FULL_SERIAL,16,3,8,0,272.960007191
B0_FULL_SERIAL,16,3,8,1,276.672005653
B0_FULL_SERIAL,16,3,8,2,280.223995447
B0_FULL_SERIAL,16,3,8,3,283.744007349
B0_FULL_SERIAL,16,3,8,4,287.295997143
B0_FULL_SERIAL,16,3,8,5,291.103988886
B0_FULL_SERIAL,16,3,8,6,294.624000788
B0_FULL_SERIAL,16,3,8,7,298.175990582
B0_FULL_SERIAL,17,3,8,0,273.247987032
B0_FULL_SERIAL,17,3,8,1,276.767998934
B0_FULL_SERIAL,17,3,8,2,280.288010836
B0_FULL_SERIAL,17,3,8,3,283.807992935
B0_FULL_SERIAL,17,3,8,4,287.328004837
B0_FULL_SERIAL,17,3,8,5,290.847986937
B0_FULL_SERIAL,17,3,8,6,294.400006533
B0_FULL_SERIAL,17,3,8,7,297.919988632
B0_FULL_SERIAL,18,3,8,0,288.576006889
B0_FULL_SERIAL,18,3,8,1,292.064011097
B0_FULL_SERIAL,18,3,8,2,295.616000891
B0_FULL_SERIAL,18,3,8,3,299.136012793
B0_FULL_SERIAL,18,3,8,4,302.655994892
B0_FULL_SERIAL,18,3,8,5,306.176006794
B0_FULL_SERIAL,18,3,8,6,309.664011002
B0_FULL_SERIAL,18,3,8,7,313.216000795
B0_FULL_SERIAL,19,3,8,0,351.615995169
B0_FULL_SERIAL,19,3,8,1,355.264008045
B0_FULL_SERIAL,19,3,8,2,358.783990145
B0_FULL_SERIAL,19,3,8,3,362.655997276
B0_FULL_SERIAL,19,3,8,4,366.20798707
B0_FULL_SERIAL,19,3,8,5,369.727998972
B0_FULL_SERIAL,19,3,8,6,373.248010874
B0_FULL_SERIAL,19,3,8,7,376.767992973
B0_FULL_SERIAL,20,3,8,0,558.752000332
B0_FULL_SERIAL,20,3,8,1,562.272012234
B0_FULL_SERIAL,20,3,8,2,565.792024136
B0_FULL_SERIAL,20,3,8,3,569.311976433
B0_FULL_SERIAL,20,3,8,4,572.831988335
B0_FULL_SERIAL,20,3,8,5,576.352000237
B0_FULL_SERIAL,20,3,8,6,579.872012138
B0_FULL_SERIAL,20,3,8,7,583.39202404
B0_FULL_SERIAL,21,3,8,0,372.768014669
B0_FULL_SERIAL,21,3,8,1,376.224011183
B0_FULL_SERIAL,21,3,8,2,379.680007696
B0_FULL_SERIAL,21,3,8,3,383.199989796
B0_FULL_SERIAL,21,3,8,4,386.720001698
B0_FULL_SERIAL,21,3,8,5,390.240013599
B0_FULL_SERIAL,21,3,8,6,393.759995699
B0_FULL_SERIAL,21,3,8,7,397.280007601
B0_FULL_SERIAL,22,3,8,0,357.183992863
B0_FULL_SERIAL,22,3,8,1,360.736012459
B0_FULL_SERIAL,22,3,8,2,364.223986864
B0_FULL_SERIAL,22,3,8,3,367.935985327
B0_FULL_SERIAL,22,3,8,4,371.423989534
B0_FULL_SERIAL,22,3,8,5,374.97600913
B0_FULL_SERIAL,22,3,8,6,378.49599123
B0_FULL_SERIAL,22,3,8,7,382.016003132
B0_FULL_SERIAL,23,3,8,0,358.016014099
B0_FULL_SERIAL,23,3,8,1,361.535996199
B0_FULL_SERIAL,23,3,8,2,365.056008101
B0_FULL_SERIAL,23,3,8,3,368.5759902
B0_FULL_SERIAL,23,3,8,4,372.352004051
B0_FULL_SERIAL,23,3,8,5,375.903993845
B0_FULL_SERIAL,23,3,8,6,379.391998053
B0_FULL_SERIAL,23,3,8,7,382.912009954
B0_FULL_SERIAL,24,3,8,0,308.447986841
B0_FULL_SERIAL,24,3,8,1,311.967998743
B0_FULL_SERIAL,24,3,8,2,315.456002951
B0_FULL_SERIAL,24,3,8,3,319.231987
B0_FULL_SERIAL,24,3,8,4,322.751998901
B0_FULL_SERIAL,24,3,8,5,326.272010803
B0_FULL_SERIAL,24,3,8,6,329.824000597
B0_FULL_SERIAL,24,3,8,7,333.344012499
B0_FULL_SERIAL,25,3,8,0,350.591987371
B0_FULL_SERIAL,25,3,8,1,354.111999273
B0_FULL_SERIAL,25,3,8,2,357.600003481
B0_FULL_SERIAL,25,3,8,3,361.11998558
B0_FULL_SERIAL,25,3,8,4,364.639997482
B0_FULL_SERIAL,25,3,8,5,368.160009384
B0_FULL_SERIAL,25,3,8,6,371.679991484
B0_FULL_SERIAL,25,3,8,7,375.200003386
B0_FULL_SERIAL,26,3,8,0,273.184001446
B0_FULL_SERIAL,26,3,8,1,276.704013348
B0_FULL_SERIAL,26,3,8,2,280.223995447
B0_FULL_SERIAL,26,3,8,3,283.744007349
