strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,8,0,243.136003613
B0_FULL_SERIAL,0,1,8,1,246.656000614
B0_FULL_SERIAL,0,1,8,2,250.176012516
B0_FULL_SERIAL,0,1,8,3,253.695994616
B0_FULL_SERIAL,0,1,8,4,257.407993078
B0_FULL_SERIAL,0,1,8,5,260.895997286
B0_FULL_SERIAL,0,1,8,6,264.416009188
B0_FULL_SERIAL,0,1,8,7,267.967998981
B0_FULL_SERIAL,1,1,8,0,285.728007555
B0_FULL_SERIAL,1,1,8,1,289.344012737
B0_FULL_SERIAL,1,1,8,2,292.831987143
B0_FULL_SERIAL,1,1,8,3,296.351999044
B0_FULL_SERIAL,1,1,8,4,299.903988838
B0_FULL_SERIAL,1,1,8,5,303.42400074
B0_FULL_SERIAL,1,1,8,6,306.944012642
B0_FULL_SERIAL,1,1,8,7,310.496002436
B0_FULL_SERIAL,2,1,8,0,297.823995352
B0_FULL_SERIAL,2,1,8,1,301.279991865
B0_FULL_SERIAL,2,1,8,2,304.735988379
B0_FULL_SERIAL,2,1,8,3,308.384001255
B0_FULL_SERIAL,2,1,8,4,311.872005463
B0_FULL_SERIAL,2,1,8,5,315.36000967
B0_FULL_SERIAL,2,1,8,6,318.911999464
B0_FULL_SERIAL,2,1,8,7,322.463989258
B0_FULL_SERIAL,3,1,8,0,280.384004116
B0_FULL_SERIAL,3,1,8,1,283.93599391
B0_FULL_SERIAL,3,1,8,2,287.680000067
B0_FULL_SERIAL,3,1,8,3,291.168004274
B0_FULL_SERIAL,3,1,8,4,294.687986374
B0_FULL_SERIAL,3,1,8,5,298.207998276
B0_FULL_SERIAL,3,1,8,6,301.728010178
B0_FULL_SERIAL,3,1,8,7,305.247992277
B0_FULL_SERIAL,4,1,8,0,285.759985447
B0_FULL_SERIAL,4,1,8,1,289.279997349
B0_FULL_SERIAL,4,1,8,2,292.800009251
B0_FULL_SERIAL,4,1,8,3,296.31999135
B0_FULL_SERIAL,4,1,8,4,300.096005201
B0_FULL_SERIAL,4,1,8,5,303.615987301
B0_FULL_SERIAL,4,1,8,6,307.135999203
B0_FULL_SERIAL,4,1,8,7,310.656011105
B0_FULL_SERIAL,5,1,8,0,286.687999964
B0_FULL_SERIAL,5,1,8,1,290.176004171
B0_FULL_SERIAL,5,1,8,2,293.695986271
B0_FULL_SERIAL,5,1,8,3,297.215998173
B0_FULL_SERIAL,5,1,8,4,300.736010075
B0_FULL_SERIAL,5,1,8,5,304.255992174
B0_FULL_SERIAL,5,1,8,6,307.776004076
B0_FULL_SERIAL,5,1,8,7,311.711996794
B0_FULL_SERIAL,6,1,8,0,282.591998577
B0_FULL_SERIAL,6,1,8,1,286.336004734
B0_FULL_SERIAL,6,1,8,2,289.855986834
B0_FULL_SERIAL,6,1,8,3,293.375998735
B0_FULL_SERIAL,6,1,8,4,296.896010637
B0_FULL_SERIAL,6,1,8,5,300.415992737
B0_FULL_SERIAL,6,1,8,6,303.936004639
B0_FULL_SERIAL,6,1,8,7,307.455986738
B0_FULL_SERIAL,7,1,8,0,688.319981098
B0_FULL_SERIAL,7,1,8,1,692.224025726
B0_FULL_SERIAL,7,1,8,2,695.743978024
B0_FULL_SERIAL,7,1,8,3,699.263989925
B0_FULL_SERIAL,7,1,8,4,702.784001827
B0_FULL_SERIAL,7,1,8,5,706.336021423
B0_FULL_SERIAL,7,1,8,6,709.855973721
B0_FULL_SERIAL,7,1,8,7,713.375985622
B0_FULL_SERIAL,8,1,8,0,435.039997101
B0_FULL_SERIAL,8,1,8,1,438.623994589
B0_FULL_SERIAL,8,1,8,2,442.49600172
B0_FULL_SERIAL,8,1,8,3,446.016013622
B0_FULL_SERIAL,8,1,8,4,449.535995722
