N,q,isolated_ranking_top3,isolated_winner_label,isolated_best_us,e2e_ranking_top3,e2e_winner_label,e2e_best_us,iso_winner_family,e2e_winner_family,substrate_reversal_flag,comm_C2_vs_C0_iso_pct,r1_C2_vs_C0_e2e_pct,rccl_config_flag
2048,8,fc_fcollect_only_c0_default:465 < dc_pushsig_only_c0_default:748 < comm_only_c0_default:754,fc_fcollect_only_c0_default,465.344,d0_fcollect_serial_c0_default:4116 < r0_full_serial_c0_default:4116 < r1_event_overlap_c2_ring_simple_ch8:4427,d0_fcollect_serial_c0_default,4115.712,DUSHMEM,DUSHMEM,CONSISTENT,-21.493,0.655,CONSISTENT
