case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_4K_smoke,put_signal,1,4,1,0,4096,127.328,221.536,257.632,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,2,0,4096,39.168,50.304,58.720,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,3,0,4096,32.800,44.160,52.544,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,4,0,4096,31.232,42.080,50.880,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,5,0,4096,33.728,45.120,54.784,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,6,0,4096,31.008,42.400,51.104,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,7,0,4096,32.480,43.328,52.000,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,8,0,4096,31.680,43.008,51.616,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,9,0,4096,31.136,41.984,50.496,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,10,0,4096,33.280,44.448,52.832,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,11,0,4096,33.504,44.864,53.376,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,12,0,4096,30.912,41.856,50.432,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,13,0,4096,32.448,43.744,52.832,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,14,0,4096,31.136,42.432,51.040,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,15,0,4096,31.488,42.336,50.944,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,16,0,4096,30.816,42.080,50.592,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,17,0,4096,30.720,41.824,50.272,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,18,0,4096,30.432,41.536,49.952,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,19,0,4096,44.128,55.488,63.904,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,20,0,4096,31.296,42.112,50.624,0,PASS
