case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A4_fcollect_64M,fcollect,1,4,1,0,67108864,50458.080,50462.654,50791.969,0,PASS
A4_fcollect_64M,fcollect,1,4,2,0,67108864,1742.112,1746.016,2064.096,0,PASS
A4_fcollect_64M,fcollect,1,4,3,0,67108864,1750.976,1755.200,2072.352,0,PASS
A4_fcollect_64M,fcollect,1,4,4,0,67108864,1756.640,1760.384,2071.936,0,PASS
A4_fcollect_64M,fcollect,1,4,5,0,67108864,1731.552,1734.880,2046.432,0,PASS
A4_fcollect_64M,fcollect,1,4,6,0,67108864,1731.264,1734.624,2046.336,0,PASS
A4_fcollect_64M,fcollect,1,4,7,0,67108864,1725.280,1728.640,2039.808,0,PASS
A4_fcollect_64M,fcollect,1,4,8,0,67108864,1728.672,1732.032,2043.712,0,PASS
A4_fcollect_64M,fcollect,1,4,9,0,67108864,1720.160,1723.520,2034.400,0,PASS
A4_fcollect_64M,fcollect,1,4,10,0,67108864,1724.704,1728.064,2039.616,0,PASS
A4_fcollect_64M,fcollect,1,4,11,0,67108864,1717.568,1720.928,2032.032,0,PASS
A4_fcollect_64M,fcollect,1,4,12,0,67108864,1724.864,1728.192,2039.552,0,PASS
A4_fcollect_64M,fcollect,1,4,13,0,67108864,1730.784,1734.112,2045.728,0,PASS
A4_fcollect_64M,fcollect,1,4,14,0,67108864,1720.288,1723.712,2035.328,0,PASS
A4_fcollect_64M,fcollect,1,4,15,0,67108864,1730.016,1733.344,2044.128,0,PASS
A4_fcollect_64M,fcollect,1,4,16,0,67108864,1716.352,1719.744,2030.784,0,PASS
A4_fcollect_64M,fcollect,1,4,17,0,67108864,1730.720,1734.048,2045.632,0,PASS
A4_fcollect_64M,fcollect,1,4,18,0,67108864,1723.808,1727.136,2038.208,0,PASS
A4_fcollect_64M,fcollect,1,4,19,0,67108864,1723.584,1726.976,2038.112,0,PASS
A4_fcollect_64M,fcollect,1,4,20,0,67108864,1731.488,1734.816,2046.016,0,PASS
A4_fcollect_64M,fcollect,1,4,21,0,67108864,1724.000,1727.360,2038.528,0,PASS
A4_fcollect_64M,fcollect,1,4,22,0,67108864,1712.928,1716.256,2027.488,0,PASS
A4_fcollect_64M,fcollect,1,4,23,0,67108864,1726.112,1729.664,2040.864,0,PASS
A4_fcollect_64M,fcollect,1,4,24,0,67108864,1729.856,1733.280,2044.704,0,PASS
A4_fcollect_64M,fcollect,1,4,25,0,67108864,1723.232,1726.624,2037.984,0,PASS
A4_fcollect_64M,fcollect,1,4,26,0,67108864,1725.952,1729.312,2040.512,0,PASS
A4_fcollect_64M,fcollect,1,4,27,0,67108864,1723.520,1726.848,2038.048,0,PASS
A4_fcollect_64M,fcollect,1,4,28,0,67108864,1727.424,1730.752,2042.144,0,PASS
A4_fcollect_64M,fcollect,1,4,29,0,67108864,1728.864,1732.128,2043.392,0,PASS
A4_fcollect_64M,fcollect,1,4,30,0,67108864,1721.024,1724.384,2035.552,0,PASS
A4_fcollect_64M,fcollect,1,4,31,0,67108864,1734.112,1737.440,2048.320,0,PASS
A4_fcollect_64M,fcollect,1,4,32,0,67108864,1727.168,1730.528,2041.920,0,PASS
A4_fcollect_64M,fcollect,1,4,33,0,67108864,1718.720,1722.080,2032.960,0,PASS
A4_fcollect_64M,fcollect,1,4,34,0,67108864,1730.944,1734.272,2045.920,0,PASS
A4_fcollect_64M,fcollect,1,4,35,0,67108864,1724.800,1728.160,2039.232,0,PASS
A4_fcollect_64M,fcollect,1,4,36,0,67108864,1724.704,1728.224,2039.584,0,PASS
A4_fcollect_64M,fcollect,1,4,37,0,67108864,1720.800,1724.160,2035.328,0,PASS
A4_fcollect_64M,fcollect,1,4,38,0,67108864,1722.624,1726.272,2037.152,0,PASS
A4_fcollect_64M,fcollect,1,4,39,0,67108864,1732.096,1735.456,2046.880,0,PASS
A4_fcollect_64M,fcollect,1,4,40,0,67108864,1725.760,1729.088,2040.416,0,PASS
A4_fcollect_64M,fcollect,1,4,41,0,67108864,1715.488,1718.912,2030.112,0,PASS
A4_fcollect_64M,fcollect,1,4,42,0,67108864,1732.128,1735.488,2046.688,0,PASS
A4_fcollect_64M,fcollect,1,4,43,0,67108864,1733.408,1736.768,2048.608,0,PASS
A4_fcollect_64M,fcollect,1,4,44,0,67108864,1723.456,1726.816,2038.144,0,PASS
A4_fcollect_64M,fcollect,1,4,45,0,67108864,1724.672,1728.032,2039.392,0,PASS
A4_fcollect_64M,fcollect,1,4,46,0,67108864,1727.136,1730.496,2042.176,0,PASS
A4_fcollect_64M,fcollect,1,4,47,0,67108864,1740.576,1743.936,2055.392,0,PASS
A4_fcollect_64M,fcollect,1,4,48,0,67108864,1731.264,1734.592,2045.760,0,PASS
A4_fcollect_64M,fcollect,1,4,49,0,67108864,4061.568,4064.928,4376.160,0,PASS
A4_fcollect_64M,fcollect,1,4,50,0,67108864,1716.672,1720.032,2030.944,0,PASS
A4_fcollect_64M,fcollect,1,4,51,0,67108864,1731.552,1735.072,2046.208,0,PASS
A4_fcollect_64M,fcollect,1,4,52,0,67108864,1727.360,1730.688,2042.080,0,PASS
A4_fcollect_64M,fcollect,1,4,53,0,67108864,1732.544,1735.968,2047.744,0,PASS
A4_fcollect_64M,fcollect,1,4,54,0,67108864,1727.808,1731.104,2042.464,0,PASS
A4_fcollect_64M,fcollect,1,4,55,0,67108864,1731.424,1734.848,2045.792,0,PASS
A4_fcollect_64M,fcollect,1,4,56,0,67108864,1722.368,1725.696,2036.736,0,PASS
A4_fcollect_64M,fcollect,1,4,57,0,67108864,1724.256,1727.680,2038.912,0,PASS
A4_fcollect_64M,fcollect,1,4,58,0,67108864,1730.944,1734.304,2045.760,0,PASS
A4_fcollect_64M,fcollect,1,4,59,0,67108864,1735.264,1738.592,2049.984,0,PASS
A4_fcollect_64M,fcollect,1,4,60,0,67108864,1720.960,1724.320,2035.488,0,PASS
A4_fcollect_64M,fcollect,1,4,61,0,67108864,1721.152,1724.480,2035.584,0,PASS
A4_fcollect_64M,fcollect,1,4,62,0,67108864,1718.912,1722.240,2033.440,0,PASS
A4_fcollect_64M,fcollect,1,4,63,0,67108864,1726.112,1729.440,2040.544,0,PASS
A4_fcollect_64M,fcollect,1,4,64,0,67108864,1725.952,1729.248,2040.768,0,PASS
A4_fcollect_64M,fcollect,1,4,65,0,67108864,1732.416,1735.840,2046.880,0,PASS
A4_fcollect_64M,fcollect,1,4,66,0,67108864,1712.960,1716.320,2027.680,0,PASS
A4_fcollect_64M,fcollect,1,4,67,0,67108864,1720.672,1724.000,2035.744,0,PASS
A4_fcollect_64M,fcollect,1,4,68,0,67108864,1723.744,1727.072,2038.432,0,PASS
A4_fcollect_64M,fcollect,1,4,69,0,67108864,1730.368,1733.696,2044.864,0,PASS
A4_fcollect_64M,fcollect,1,4,70,0,67108864,1732.608,1736.032,2047.392,0,PASS
A4_fcollect_64M,fcollect,1,4,71,0,67108864,1732.256,1735.584,2046.944,0,PASS
A4_fcollect_64M,fcollect,1,4,72,0,67108864,1729.376,1732.704,2043.776,0,PASS
A4_fcollect_64M,fcollect,1,4,73,0,67108864,1723.808,1727.136,2038.400,0,PASS
A4_fcollect_64M,fcollect,1,4,74,0,67108864,1721.120,1724.448,2035.616,0,PASS
A4_fcollect_64M,fcollect,1,4,75,0,67108864,1727.744,1731.072,2042.944,0,PASS
A4_fcollect_64M,fcollect,1,4,76,0,67108864,1718.368,1721.696,2032.896,0,PASS
A4_fcollect_64M,fcollect,1,4,77,0,67108864,1718.080,1721.408,2032.544,0,PASS
A4_fcollect_64M,fcollect,1,4,78,0,67108864,1725.632,1728.960,2040.384,0,PASS
A4_fcollect_64M,fcollect,1,4,79,0,67108864,1726.048,1729.344,2041.120,0,PASS
A4_fcollect_64M,fcollect,1,4,80,0,67108864,1729.152,1732.512,2044.032,0,PASS
A4_fcollect_64M,fcollect,1,4,81,0,67108864,1719.744,1723.040,2034.048,0,PASS
A4_fcollect_64M,fcollect,1,4,82,0,67108864,1713.760,1717.088,2028.608,0,PASS
