case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A4_fcollect_64M,fcollect,0,4,1,0,67108864,50451.714,50456.448,50787.106,0,PASS
A4_fcollect_64M,fcollect,0,4,2,0,67108864,1741.216,1745.088,2062.720,0,PASS
A4_fcollect_64M,fcollect,0,4,3,0,67108864,1749.888,1753.792,2071.200,0,PASS
A4_fcollect_64M,fcollect,0,4,4,0,67108864,1747.424,1750.912,2062.112,0,PASS
A4_fcollect_64M,fcollect,0,4,5,0,67108864,1722.592,1726.080,2037.504,0,PASS
A4_fcollect_64M,fcollect,0,4,6,0,67108864,1725.664,1729.120,2040.576,0,PASS
A4_fcollect_64M,fcollect,0,4,7,0,67108864,1734.368,1737.856,2049.600,0,PASS
A4_fcollect_64M,fcollect,0,4,8,0,67108864,1735.520,1739.008,2050.560,0,PASS
A4_fcollect_64M,fcollect,0,4,9,0,67108864,1718.592,1722.400,2033.664,0,PASS
A4_fcollect_64M,fcollect,0,4,10,0,67108864,1731.136,1734.624,2046.240,0,PASS
A4_fcollect_64M,fcollect,0,4,11,0,67108864,1708.864,1712.352,2024.128,0,PASS
A4_fcollect_64M,fcollect,0,4,12,0,67108864,1712.960,1716.448,2028.000,0,PASS
A4_fcollect_64M,fcollect,0,4,13,0,67108864,1721.696,1725.184,2036.672,0,PASS
A4_fcollect_64M,fcollect,0,4,14,0,67108864,1726.016,1729.504,2040.704,0,PASS
A4_fcollect_64M,fcollect,0,4,15,0,67108864,1725.440,1728.928,2040.448,0,PASS
A4_fcollect_64M,fcollect,0,4,16,0,67108864,1727.072,1730.592,2042.368,0,PASS
A4_fcollect_64M,fcollect,0,4,17,0,67108864,1731.808,1735.360,2047.072,0,PASS
A4_fcollect_64M,fcollect,0,4,18,0,67108864,1727.616,1731.104,2042.688,0,PASS
A4_fcollect_64M,fcollect,0,4,19,0,67108864,1728.544,1732.032,2043.808,0,PASS
A4_fcollect_64M,fcollect,0,4,20,0,67108864,1724.992,1728.448,2039.680,0,PASS
A4_fcollect_64M,fcollect,0,4,21,0,67108864,1714.880,1718.560,2029.984,0,PASS
A4_fcollect_64M,fcollect,0,4,22,0,67108864,1716.192,1719.648,2030.976,0,PASS
A4_fcollect_64M,fcollect,0,4,23,0,67108864,1719.648,1723.136,2034.528,0,PASS
A4_fcollect_64M,fcollect,0,4,24,0,67108864,1728.064,1731.520,2043.136,0,PASS
A4_fcollect_64M,fcollect,0,4,25,0,67108864,1721.568,1725.056,2036.352,0,PASS
A4_fcollect_64M,fcollect,0,4,26,0,67108864,1722.176,1725.632,2037.120,0,PASS
A4_fcollect_64M,fcollect,0,4,27,0,67108864,1720.000,1723.744,2035.232,0,PASS
A4_fcollect_64M,fcollect,0,4,28,0,67108864,1721.856,1725.312,2037.248,0,PASS
A4_fcollect_64M,fcollect,0,4,29,0,67108864,1729.888,1733.376,2044.544,0,PASS
A4_fcollect_64M,fcollect,0,4,30,0,67108864,1730.656,1734.112,2045.952,0,PASS
A4_fcollect_64M,fcollect,0,4,31,0,67108864,1732.128,1735.584,2047.360,0,PASS
A4_fcollect_64M,fcollect,0,4,32,0,67108864,1717.248,1720.736,2031.744,0,PASS
A4_fcollect_64M,fcollect,0,4,33,0,67108864,1712.512,1716.000,2027.232,0,PASS
A4_fcollect_64M,fcollect,0,4,34,0,67108864,1729.568,1733.344,2044.832,0,PASS
A4_fcollect_64M,fcollect,0,4,35,0,67108864,1719.872,1723.360,2034.688,0,PASS
