case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A3_credit_slot2_64K_smoke,put_signal,1,4,1,0,65536,110.848,252.096,440.096,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,2,1,65536,51.712,63.296,90.752,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,3,0,65536,38.560,49.952,75.552,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,4,1,65536,34.400,45.792,70.784,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,5,0,65536,36.608,47.936,73.504,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,6,1,65536,34.112,45.472,70.336,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,7,0,65536,34.176,45.568,70.720,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,8,1,65536,33.952,45.376,70.752,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,9,0,65536,33.952,45.312,70.336,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,10,1,65536,34.176,45.568,70.880,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,11,0,65536,36.928,48.704,73.600,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,12,1,65536,37.088,48.448,73.632,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,13,0,65536,36.224,47.584,72.768,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,14,1,65536,34.208,45.600,70.496,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,15,0,65536,37.344,48.832,74.656,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,16,1,65536,33.888,45.280,70.304,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,17,0,65536,34.400,45.792,70.784,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,18,1,65536,36.448,47.776,73.088,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,19,0,65536,37.216,48.608,74.176,0,PASS
A3_credit_slot2_64K_smoke,put_signal,1,4,20,1,65536,45.312,56.448,81.728,0,PASS
