case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A3_credit_slot2_64K_smoke,put_signal,3,4,1,0,65536,134.944,302.176,723.200,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,2,1,65536,61.088,72.960,101.024,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,3,0,65536,36.448,48.064,74.976,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,4,1,65536,35.168,46.528,73.792,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,5,0,65536,34.112,45.696,72.224,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,6,1,65536,35.648,47.104,75.104,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,7,0,65536,34.304,46.208,73.920,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,8,1,65536,35.328,46.720,74.432,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,9,0,65536,34.432,46.048,72.960,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,10,1,65536,34.336,45.728,71.904,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,11,0,65536,34.624,46.528,77.792,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,12,1,65536,38.944,50.624,77.792,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,13,0,65536,34.080,47.264,73.632,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,14,1,65536,35.072,46.464,72.448,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,15,0,65536,35.008,46.656,73.120,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,16,1,65536,35.520,47.424,74.016,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,17,0,65536,37.376,48.992,75.168,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,18,1,65536,34.784,47.424,74.592,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,19,0,65536,34.752,48.096,74.944,0,PASS
A3_credit_slot2_64K_smoke,put_signal,3,4,20,1,65536,35.616,47.008,73.984,0,PASS
