case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_4K_smoke,put_signal,3,4,1,0,4096,96.864,244.000,263.872,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,2,0,4096,39.008,50.304,58.912,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,3,0,4096,31.904,42.752,51.328,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,4,0,4096,30.144,40.928,49.632,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,5,0,4096,31.168,42.016,51.520,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,6,0,4096,30.016,40.864,49.536,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,7,0,4096,33.632,44.480,52.960,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,8,0,4096,32.288,43.136,51.840,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,9,0,4096,34.112,44.960,53.696,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,10,0,4096,30.592,41.472,50.240,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,11,0,4096,31.584,42.496,51.136,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,12,0,4096,33.088,43.904,52.832,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,13,0,4096,30.752,41.568,50.240,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,14,0,4096,32.832,43.680,52.224,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,15,0,4096,30.976,41.760,50.496,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,16,0,4096,31.456,42.272,50.848,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,17,0,4096,31.200,42.048,50.784,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,18,0,4096,46.368,57.184,65.952,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,19,0,4096,31.008,41.792,50.496,0,PASS
A2_put_signal_4K_smoke,put_signal,3,4,20,0,4096,31.040,41.888,50.528,0,PASS
