case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_4K_smoke,put_signal,1,4,1,0,4096,101.888,171.296,203.040,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,2,0,4096,36.288,47.680,56.512,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,3,0,4096,32.320,43.456,52.096,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,4,0,4096,36.320,47.456,56.064,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,5,0,4096,30.656,41.760,51.360,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,6,0,4096,30.464,41.568,50.240,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,7,0,4096,31.648,42.752,51.360,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,8,0,4096,32.960,44.128,52.864,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,9,0,4096,30.976,42.080,50.688,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,10,0,4096,31.328,42.464,51.136,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,11,0,4096,30.336,41.472,50.208,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,12,0,4096,34.112,45.376,53.920,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,13,0,4096,30.464,41.600,50.272,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,14,0,4096,30.848,41.952,50.752,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,15,0,4096,30.752,41.920,50.656,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,16,0,4096,31.200,42.336,51.456,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,17,0,4096,30.624,41.760,50.304,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,18,0,4096,32.704,43.840,52.576,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,19,0,4096,30.720,41.856,50.592,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,20,0,4096,30.304,41.664,50.336,0,PASS
