run_id,timestamp_utc,host,gpu_model,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iterations,status,correctness,max_abs_error,max_rel_error,release_first_mean_us,release_first_p50_us,release_first_p95_us,release_last_mean_us,done_mean_us,done_p50_us,done_p95_us,gemm_first_mean_us,gemm_last_mean_us,e2e_mean_us,e2e_p50_us,e2e_p95_us,log_path,window
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3,2026-09-03T03:47:15Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,2048,4096,4096,AllGather-GEMM,16,2097152,NCCL,B0_FULL_SERIAL,RS_ch8,20,50,PASS,1,0,0,522.561279237,447.360008955,856.000006199,522.561279237,581.17631793,506.016016006,912.864029408,584.842239618,4522.92285919,4526.57853127,4207.42416382,5208.19187164,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3/rank{rank}.log,0
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3,2026-09-03T03:47:18Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,2048,4096,4096,AllGather-GEMM,16,2097152,NCCL,B1_SLICE_SERIAL,RS_ch8,20,50,PASS,1,0,0,375.345920324,318.751990795,525.888025761,6581.80283546,6585.75426102,6531.07213974,6716.06397629,379.742718339,6915.88288307,6919.81758118,6867.61617661,7048.31981659,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3/rank{rank}.log,0
stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3,2026-09-03T03:47:21Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,4,fp32,2048,4096,4096,AllGather-GEMM,16,2097152,NCCL,B2_SLICE_EVENT_OVERLAP,RS_ch8,20,50,PASS,1,0,0,428.64127785,408.639997244,655.712008476,2051.63519621,2055.70751429,2009.47189331,2561.79189682,434.464637637,6032.76545525,6036.69569016,6026.14402771,6254.52804565,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_B_RS_ch8_S4_m512k4096n4096_q16w0_rep3/rank{rank}.log,0
