strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,2,0,239.743992686
B0_FULL_SERIAL,0,0,2,1,243.647992611
B0_FULL_SERIAL,1,0,2,0,270.815998316
B0_FULL_SERIAL,1,0,2,1,274.336010218
B0_FULL_SERIAL,2,0,2,0,302.112013102
B0_FULL_SERIAL,2,0,2,1,305.631995201
B0_FULL_SERIAL,3,0,2,0,267.807990313
B0_FULL_SERIAL,3,0,2,1,271.328002214
B0_FULL_SERIAL,4,0,2,0,281.280010939
B0_FULL_SERIAL,4,0,2,1,284.895986319
B0_FULL_SERIAL,5,0,2,0,266.207993031
B0_FULL_SERIAL,5,0,2,1,269.632011652
B0_FULL_SERIAL,6,0,2,0,273.023992777
B0_FULL_SERIAL,6,0,2,1,276.511996984
B0_FULL_SERIAL,7,0,2,0,277.247995138
B0_FULL_SERIAL,7,0,2,1,281.024008989
B0_FULL_SERIAL,8,0,2,0,267.360001802
B0_FULL_SERIAL,8,0,2,1,270.880013704
B0_FULL_SERIAL,9,0,2,0,281.56799078
B0_FULL_SERIAL,9,0,2,1,285.120010376
B0_FULL_SERIAL,10,0,2,0,260.863989592
B0_FULL_SERIAL,10,0,2,1,264.384001493
B0_FULL_SERIAL,11,0,2,0,269.120007753
B0_FULL_SERIAL,11,0,2,1,272.639989853
B0_FULL_SERIAL,12,0,2,0,269.407987595
B0_FULL_SERIAL,12,0,2,1,273.023992777
B0_FULL_SERIAL,13,0,2,0,281.888008118
B0_FULL_SERIAL,13,0,2,1,285.439997911
B0_FULL_SERIAL,14,0,2,0,291.648000479
B0_FULL_SERIAL,14,0,2,1,295.168012381
B0_FULL_SERIAL,15,0,2,0,273.56800437
B0_FULL_SERIAL,15,0,2,1,277.087986469
B0_FULL_SERIAL,16,0,2,0,277.855992317
B0_FULL_SERIAL,16,0,2,1,281.376004219
B0_FULL_SERIAL,17,0,2,0,269.695997238
B0_FULL_SERIAL,17,0,2,1,273.21600914
B0_FULL_SERIAL,18,0,2,0,263.359993696
B0_FULL_SERIAL,18,0,2,1,266.912013292
B0_FULL_SERIAL,19,0,2,0,260.224014521
B0_FULL_SERIAL,19,0,2,1,263.74399662
B0_FULL_SERIAL,20,0,2,0,262.080013752
B0_FULL_SERIAL,20,0,2,1,265.599995852
B0_FULL_SERIAL,21,0,2,0,288.928002119
B0_FULL_SERIAL,21,0,2,1,292.607992887
B0_FULL_SERIAL,22,0,2,0,304.416000843
B0_FULL_SERIAL,22,0,2,1,307.936012745
B0_FULL_SERIAL,23,0,2,0,271.104007959
B0_FULL_SERIAL,23,0,2,1,274.623990059
B0_FULL_SERIAL,24,0,2,0,263.327986002
B0_FULL_SERIAL,24,0,2,1,267.040014267
B0_FULL_SERIAL,25,0,2,0,269.535988569
B0_FULL_SERIAL,25,0,2,1,273.088008165
B0_FULL_SERIAL,26,0,2,0,277.792006731
B0_FULL_SERIAL,26,0,2,1,281.311988831
B0_FULL_SERIAL,27,0,2,0,267.935991287
B0_FULL_SERIAL,27,0,2,1,271.456003189
B0_FULL_SERIAL,28,0,2,0,260.639995337
B0_FULL_SERIAL,28,0,2,1,264.064013958
B0_FULL_SERIAL,29,0,2,0,262.272000313
B0_FULL_SERIAL,29,0,2,1,265.855997801
B0_FULL_SERIAL,30,0,2,0,260.192006826
B0_FULL_SERIAL,30,0,2,1,263.680011034
B0_FULL_SERIAL,31,0,2,0,290.015995502
B0_FULL_SERIAL,31,0,2,1,293.536007404
B0_FULL_SERIAL,32,0,2,0,259.328007698
B0_FULL_SERIAL,32,0,2,1,262.784004211
B0_FULL_SERIAL,33,0,2,0,267.935991287
B0_FULL_SERIAL,33,0,2,1,271.423995495
B0_FULL_SERIAL,34,0,2,0,289.151996374
B0_FULL_SERIAL,34,0,2,1,293.0560112
B0_FULL_SERIAL,35,0,2,0,287.232011557
B0_FULL_SERIAL,35,0,2,1,291.13599658
B0_FULL_SERIAL,36,0,2,0,283.840000629
B0_FULL_SERIAL,36,0,2,1,287.775993347
B0_FULL_SERIAL,37,0,2,0,275.487989187
B0_FULL_SERIAL,37,0,2,1,279.392004013
B0_FULL_SERIAL,38,0,2,0,286.75198555
B0_FULL_SERIAL,38,0,2,1,290.816009045
B0_FULL_SERIAL,39,0,2,0,281.311988831
B0_FULL_SERIAL,39,0,2,1,285.216003656
B0_FULL_SERIAL,40,0,2,0,276.448011398
B0_FULL_SERIAL,40,0,2,1,280.384004116
B0_FULL_SERIAL,41,0,2,0,276.576012373
B0_FULL_SERIAL,41,0,2,1,280.512005091
B0_FULL_SERIAL,42,0,2,0,301.728010178
B0_FULL_SERIAL,42,0,2,1,305.664002895
B0_FULL_SERIAL,43,0,2,0,316.096007824
B0_FULL_SERIAL,43,0,2,1,320.032000542
B0_FULL_SERIAL,44,0,2,0,306.23999238
B0_FULL_SERIAL,44,0,2,1,310.240000486
B0_FULL_SERIAL,45,0,2,0,283.008009195
B0_FULL_SERIAL,45,0,2,1,286.944001913
B0_FULL_SERIAL,46,0,2,0,275.040000677
B0_FULL_SERIAL,46,0,2,1,279.008001089
B0_FULL_SERIAL,47,0,2,0,279.648005962
B0_FULL_SERIAL,47,0,2,1,283.4880054
B0_FULL_SERIAL,48,0,2,0,274.048000574
B0_FULL_SERIAL,48,0,2,1,277.983993292
B0_FULL_SERIAL,49,0,2,0,286.911994219
B0_FULL_SERIAL,49,0,2,1,290.816009045
B1_SLICE_SERIAL,0,0,2,0,217.12000668
B1_SLICE_SERIAL,0,0,2,1,2705.18398285
B1_SLICE_SERIAL,1,0,2,0,239.711999893
B1_SLICE_SERIAL,1,0,2,1,2736.86408997
B1_SLICE_SERIAL,2,0,2,0,200.576007366
B1_SLICE_SERIAL,2,0,2,1,2703.23204994
B1_SLICE_SERIAL,3,0,2,0,201.887995005
B1_SLICE_SERIAL,3,0,2,1,2688.51208687
B1_SLICE_SERIAL,4,0,2,0,231.711998582
B1_SLICE_SERIAL,4,0,2,1,2732.48004913
B1_SLICE_SERIAL,5,0,2,0,184.223994613
B1_SLICE_SERIAL,5,0,2,1,2690.36793709
B1_SLICE_SERIAL,6,0,2,0,180.288001895
B1_SLICE_SERIAL,6,0,2,1,2684.60798264
B1_SLICE_SERIAL,7,0,2,0,182.272002101
B1_SLICE_SERIAL,7,0,2,1,2680.41610718
B1_SLICE_SERIAL,8,0,2,0,182.52800405
B1_SLICE_SERIAL,8,0,2,1,2690.84811211
B1_SLICE_SERIAL,9,0,2,0,182.080000639
B1_SLICE_SERIAL,9,0,2,1,2687.00790405
B1_SLICE_SERIAL,10,0,2,0,213.95200491
B1_SLICE_SERIAL,10,0,2,1,2716.16005898
B1_SLICE_SERIAL,11,0,2,0,195.488005877
B1_SLICE_SERIAL,11,0,2,1,2692.44790077
B1_SLICE_SERIAL,12,0,2,0,194.496005774
B1_SLICE_SERIAL,12,0,2,1,2695.8398819
B1_SLICE_SERIAL,13,0,2,0,198.59200716
B1_SLICE_SERIAL,13,0,2,1,2701.63202286
B1_SLICE_SERIAL,14,0,2,0,205.18399775
B1_SLICE_SERIAL,14,0,2,1,2693.72797012
B1_SLICE_SERIAL,15,0,2,0,189.824000001
B1_SLICE_SERIAL,15,0,2,1,2687.23201752
B1_SLICE_SERIAL,16,0,2,0,204.960003495
