strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,2,0,249.824002385
B0_FULL_SERIAL,0,3,2,1,253.343999386
B0_FULL_SERIAL,1,3,2,0,1760.89596748
B0_FULL_SERIAL,1,3,2,1,1764.44804668
B0_FULL_SERIAL,2,3,2,0,932.511985302
B0_FULL_SERIAL,2,3,2,1,936.064004898
B0_FULL_SERIAL,3,3,2,0,870.015978813
B0_FULL_SERIAL,3,3,2,1,874.368011951
B0_FULL_SERIAL,4,3,2,0,830.335974693
B0_FULL_SERIAL,4,3,2,1,833.887994289
B0_FULL_SERIAL,5,3,2,0,779.55198288
B0_FULL_SERIAL,5,3,2,1,783.392012119
B0_FULL_SERIAL,6,3,2,0,940.03200531
B0_FULL_SERIAL,6,3,2,1,943.552017212
B0_FULL_SERIAL,7,3,2,0,557.663977146
B0_FULL_SERIAL,7,3,2,1,561.183989048
B0_FULL_SERIAL,8,3,2,0,858.304023743
B0_FULL_SERIAL,8,3,2,1,861.79202795
B0_FULL_SERIAL,9,3,2,0,725.18402338
B0_FULL_SERIAL,9,3,2,1,728.672027588
B0_FULL_SERIAL,10,3,2,0,877.183973789
B0_FULL_SERIAL,10,3,2,1,880.703985691
B0_FULL_SERIAL,11,3,2,0,671.967983246
B0_FULL_SERIAL,11,3,2,1,675.743997097
B0_FULL_SERIAL,12,3,2,0,840.511977673
B0_FULL_SERIAL,12,3,2,1,844.031989574
B0_FULL_SERIAL,13,3,2,0,852.352023125
B0_FULL_SERIAL,13,3,2,1,855.871975422
B0_FULL_SERIAL,14,3,2,0,773.887991905
B0_FULL_SERIAL,14,3,2,1,777.728021145
B0_FULL_SERIAL,15,3,2,0,856.927990913
B0_FULL_SERIAL,15,3,2,1,860.448002815
B0_FULL_SERIAL,16,3,2,0,791.616022587
B0_FULL_SERIAL,16,3,2,1,795.135974884
B0_FULL_SERIAL,17,3,2,0,731.616020203
B0_FULL_SERIAL,17,3,2,1,735.1359725
B0_FULL_SERIAL,18,3,2,0,839.071989059
B0_FULL_SERIAL,18,3,2,1,842.592000961
B0_FULL_SERIAL,19,3,2,0,852.447986603
B0_FULL_SERIAL,19,3,2,1,855.967998505
B0_FULL_SERIAL,20,3,2,0,1002.36797333
B0_FULL_SERIAL,20,3,2,1,1005.88798523
B0_FULL_SERIAL,21,3,2,0,874.975979328
B0_FULL_SERIAL,21,3,2,1,878.463983536
B0_FULL_SERIAL,22,3,2,0,309.376001358
B0_FULL_SERIAL,22,3,2,1,312.927991152
B0_FULL_SERIAL,23,3,2,0,1008.15999508
B0_FULL_SERIAL,23,3,2,1,1011.71195507
B0_FULL_SERIAL,24,3,2,0,961.600005627
B0_FULL_SERIAL,24,3,2,1,965.152025223
B0_FULL_SERIAL,25,3,2,0,768.127977848
B0_FULL_SERIAL,25,3,2,1,771.744012833
B0_FULL_SERIAL,26,3,2,0,969.151973724
B0_FULL_SERIAL,26,3,2,1,972.671985626
B0_FULL_SERIAL,27,3,2,0,775.424003601
B0_FULL_SERIAL,27,3,2,1,778.976023197
B0_FULL_SERIAL,28,3,2,0,831.232011318
B0_FULL_SERIAL,28,3,2,1,834.75202322
B0_FULL_SERIAL,29,3,2,0,691.424012184
B0_FULL_SERIAL,29,3,2,1,694.944024086
B0_FULL_SERIAL,30,3,2,0,881.503999233
B0_FULL_SERIAL,30,3,2,1,884.992003441
B0_FULL_SERIAL,31,3,2,0,806.432008743
B0_FULL_SERIAL,31,3,2,1,809.952020645
B0_FULL_SERIAL,32,3,2,0,795.871973038
B0_FULL_SERIAL,32,3,2,1,799.712002277
B0_FULL_SERIAL,33,3,2,0,809.535980225
B0_FULL_SERIAL,33,3,2,1,813.055992126
B0_FULL_SERIAL,34,3,2,0,844.511985779
B0_FULL_SERIAL,34,3,2,1,848.031997681
B0_FULL_SERIAL,35,3,2,0,908.288002014
B0_FULL_SERIAL,35,3,2,1,912.191987038
B0_FULL_SERIAL,36,3,2,0,779.807984829
B0_FULL_SERIAL,36,3,2,1,783.743977547
B0_FULL_SERIAL,37,3,2,0,798.943996429
B0_FULL_SERIAL,37,3,2,1,802.911996841
