strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,8,0,260.255992413
B0_FULL_SERIAL,0,2,8,1,264.160007238
B0_FULL_SERIAL,0,2,8,2,268.095999956
B0_FULL_SERIAL,0,2,8,3,272.064000368
B0_FULL_SERIAL,0,2,8,4,275.967985392
B0_FULL_SERIAL,0,2,8,5,279.904007912
B0_FULL_SERIAL,0,2,8,6,283.840000629
B0_FULL_SERIAL,0,2,8,7,287.775993347
B0_FULL_SERIAL,1,2,8,0,678.336024284
B0_FULL_SERIAL,1,2,8,1,682.208001614
B0_FULL_SERIAL,1,2,8,2,686.079978943
B0_FULL_SERIAL,1,2,8,3,690.047979355
B0_FULL_SERIAL,1,2,8,4,693.920016289
B0_FULL_SERIAL,1,2,8,5,697.856009007
B0_FULL_SERIAL,1,2,8,6,701.727986336
B0_FULL_SERIAL,1,2,8,7,705.663979053
B0_FULL_SERIAL,2,2,8,0,419.903993607
B0_FULL_SERIAL,2,2,8,1,423.552006483
B0_FULL_SERIAL,2,2,8,2,427.103996277
B0_FULL_SERIAL,2,2,8,3,430.91198802
B0_FULL_SERIAL,2,2,8,4,434.560000896
B0_FULL_SERIAL,2,2,8,5,438.176006079
B0_FULL_SERIAL,2,2,8,6,441.823989153
B0_FULL_SERIAL,2,2,8,7,445.472002029
B0_FULL_SERIAL,3,2,8,0,426.943987608
B0_FULL_SERIAL,3,2,8,1,430.624008179
B0_FULL_SERIAL,3,2,8,2,434.336006641
B0_FULL_SERIAL,3,2,8,3,438.01599741
B0_FULL_SERIAL,3,2,8,4,441.664010286
B0_FULL_SERIAL,3,2,8,5,445.695996284
B0_FULL_SERIAL,3,2,8,6,449.344009161
B0_FULL_SERIAL,3,2,8,7,452.991992235
B0_FULL_SERIAL,4,2,8,0,416.895985603
B0_FULL_SERIAL,4,2,8,1,420.511990786
B0_FULL_SERIAL,4,2,8,2,424.160003662
B0_FULL_SERIAL,4,2,8,3,427.807986736
B0_FULL_SERIAL,4,2,8,4,431.455999613
B0_FULL_SERIAL,4,2,8,5,435.104012489
B0_FULL_SERIAL,4,2,8,6,438.751995564
B0_FULL_SERIAL,4,2,8,7,442.40000844
B0_FULL_SERIAL,5,2,8,0,346.208006144
B0_FULL_SERIAL,5,2,8,1,350.176006556
B0_FULL_SERIAL,5,2,8,2,353.82398963
B0_FULL_SERIAL,5,2,8,3,357.504010201
B0_FULL_SERIAL,5,2,8,4,361.151993275
B0_FULL_SERIAL,5,2,8,5,364.800006151
B0_FULL_SERIAL,5,2,8,6,368.416011333
B0_FULL_SERIAL,5,2,8,7,371.968001127
B0_FULL_SERIAL,6,2,8,0,416.671991348
B0_FULL_SERIAL,6,2,8,1,420.415997505
B0_FULL_SERIAL,6,2,8,2,424.064010382
B0_FULL_SERIAL,6,2,8,3,427.74400115
B0_FULL_SERIAL,6,2,8,4,431.392014027
B0_FULL_SERIAL,6,2,8,5,435.039997101
B0_FULL_SERIAL,6,2,8,6,438.688009977
B0_FULL_SERIAL,6,2,8,7,442.335993052
B0_FULL_SERIAL,7,2,8,0,420.832008123
B0_FULL_SERIAL,7,2,8,1,424.479991198
B0_FULL_SERIAL,7,2,8,2,428.128004074
B0_FULL_SERIAL,7,2,8,3,431.775987148
B0_FULL_SERIAL,7,2,8,4,435.64799428
B0_FULL_SERIAL,7,2,8,5,439.296007156
B0_FULL_SERIAL,7,2,8,6,442.943990231
B0_FULL_SERIAL,7,2,8,7,446.592003107
B0_FULL_SERIAL,8,2,8,0,424.032002687
B0_FULL_SERIAL,8,2,8,1,427.679985762
B0_FULL_SERIAL,8,2,8,2,431.360006332
B0_FULL_SERIAL,8,2,8,3,435.039997101
B0_FULL_SERIAL,8,2,8,4,438.719987869
B0_FULL_SERIAL,8,2,8,5,442.368000746
B0_FULL_SERIAL,8,2,8,6,446.016013622
B0_FULL_SERIAL,8,2,8,7,449.663996696
B0_FULL_SERIAL,9,2,8,0,393.792003393
B0_FULL_SERIAL,9,2,8,1,397.471994162
B0_FULL_SERIAL,9,2,8,2,401.05599165
B0_FULL_SERIAL,9,2,8,3,404.767990112
B0_FULL_SERIAL,9,2,8,4,408.416002989
B0_FULL_SERIAL,9,2,8,5,412.063986063
B0_FULL_SERIAL,9,2,8,6,415.71199894
B0_FULL_SERIAL,9,2,8,7,419.360011816
B0_FULL_SERIAL,10,2,8,0,428.384006023
B0_FULL_SERIAL,10,2,8,1,431.935995817
B0_FULL_SERIAL,10,2,8,2,435.519993305
B0_FULL_SERIAL,10,2,8,3,439.200013876
B0_FULL_SERIAL,10,2,8,4,442.84799695
B0_FULL_SERIAL,10,2,8,5,446.496009827
B0_FULL_SERIAL,10,2,8,6,450.143992901
B0_FULL_SERIAL,10,2,8,7,454.048007727
B0_FULL_SERIAL,11,2,8,0,374.175995588
B0_FULL_SERIAL,11,2,8,1,377.824008465
B0_FULL_SERIAL,11,2,8,2,381.471991539
B0_FULL_SERIAL,11,2,8,3,385.087996721
B0_FULL_SERIAL,11,2,8,4,388.704001904
B0_FULL_SERIAL,11,2,8,5,392.35201478
B0_FULL_SERIAL,11,2,8,6,395.999997854
B0_FULL_SERIAL,11,2,8,7,399.648010731
B0_FULL_SERIAL,12,2,8,0,394.847989082
B0_FULL_SERIAL,12,2,8,1,398.496001959
B0_FULL_SERIAL,12,2,8,2,402.303993702
B0_FULL_SERIAL,12,2,8,3,405.952006578
B0_FULL_SERIAL,12,2,8,4,409.599989653
B0_FULL_SERIAL,12,2,8,5,413.280010223
B0_FULL_SERIAL,12,2,8,6,416.927993298
B0_FULL_SERIAL,12,2,8,7,420.576006174
B0_FULL_SERIAL,13,2,8,0,397.823989391
B0_FULL_SERIAL,13,2,8,1,401.472002268
B0_FULL_SERIAL,13,2,8,2,405.08800745
B0_FULL_SERIAL,13,2,8,3,408.735990524
B0_FULL_SERIAL,13,2,8,4,412.384003401
B0_FULL_SERIAL,13,2,8,5,416.063994169
B0_FULL_SERIAL,13,2,8,6,419.712007046
B0_FULL_SERIAL,13,2,8,7,423.391997814
B0_FULL_SERIAL,14,2,8,0,579.519987106
B0_FULL_SERIAL,14,2,8,1,583.168029785
B0_FULL_SERIAL,14,2,8,2,586.816012859
B0_FULL_SERIAL,14,2,8,3,590.463995934
B0_FULL_SERIAL,14,2,8,4,594.111979008
B0_FULL_SERIAL,14,2,8,5,597.760021687
B0_FULL_SERIAL,14,2,8,6,601.408004761
B0_FULL_SERIAL,14,2,8,7,605.055987835
B0_FULL_SERIAL,15,2,8,0,378.944009542
B0_FULL_SERIAL,15,2,8,1,382.591992617
B0_FULL_SERIAL,15,2,8,2,386.240005493
B0_FULL_SERIAL,15,2,8,3,390.08000493
B0_FULL_SERIAL,15,2,8,4,393.727988005
B0_FULL_SERIAL,15,2,8,5,397.376000881
B0_FULL_SERIAL,15,2,8,6,401.05599165
B0_FULL_SERIAL,15,2,8,7,404.704004526
B0_FULL_SERIAL,16,2,8,0,421.696007252
B0_FULL_SERIAL,16,2,8,1,425.343990326
B0_FULL_SERIAL,16,2,8,2,428.992003202
B0_FULL_SERIAL,16,2,8,3,432.639986277
B0_FULL_SERIAL,16,2,8,4,436.287999153
B0_FULL_SERIAL,16,2,8,5,439.93601203
B0_FULL_SERIAL,16,2,8,6,443.583995104
B0_FULL_SERIAL,16,2,8,7,447.519987822
B0_FULL_SERIAL,17,2,8,0,395.263999701
B0_FULL_SERIAL,17,2,8,1,398.912012577
B0_FULL_SERIAL,17,2,8,2,402.559995651
B0_FULL_SERIAL,17,2,8,3,406.208008528
B0_FULL_SERIAL,17,2,8,4,409.855991602
B0_FULL_SERIAL,17,2,8,5,413.536012173
B0_FULL_SERIAL,17,2,8,6,417.183995247
B0_FULL_SERIAL,17,2,8,7,420.832008123
B0_FULL_SERIAL,18,2,8,0,380.095988512
B0_FULL_SERIAL,18,2,8,1,383.776009083
B0_FULL_SERIAL,18,2,8,2,387.455999851
B0_FULL_SERIAL,18,2,8,3,391.104012728
B0_FULL_SERIAL,18,2,8,4,394.944012165
B0_FULL_SERIAL,18,2,8,5,398.591995239
B0_FULL_SERIAL,18,2,8,6,402.271986008
B0_FULL_SERIAL,18,2,8,7,405.919998884
B0_FULL_SERIAL,19,2,8,0,408.576011658
B0_FULL_SERIAL,19,2,8,1,412.223994732
B0_FULL_SERIAL,19,2,8,2,415.872007608
B0_FULL_SERIAL,19,2,8,3,419.519990683
B0_FULL_SERIAL,19,2,8,4,423.168003559
B0_FULL_SERIAL,19,2,8,5,426.815986633
B0_FULL_SERIAL,19,2,8,6,430.46399951
B0_FULL_SERIAL,19,2,8,7,434.112012386
B0_FULL_SERIAL,20,2,8,0,401.567995548
B0_FULL_SERIAL,20,2,8,1,405.216008425
B0_FULL_SERIAL,20,2,8,2,408.863991499
B0_FULL_SERIAL,20,2,8,3,412.512004375
B0_FULL_SERIAL,20,2,8,4,416.15998745
B0_FULL_SERIAL,20,2,8,5,419.808000326
B0_FULL_SERIAL,20,2,8,6,423.456013203
B0_FULL_SERIAL,20,2,8,7,427.103996277
B0_FULL_SERIAL,21,2,8,0,397.056013346
B0_FULL_SERIAL,21,2,8,1,400.70399642
B0_FULL_SERIAL,21,2,8,2,404.480010271
B0_FULL_SERIAL,21,2,8,3,408.25599432
B0_FULL_SERIAL,21,2,8,4,411.904007196
B0_FULL_SERIAL,21,2,8,5,415.551990271
B0_FULL_SERIAL,21,2,8,6,419.200003147
B0_FULL_SERIAL,21,2,8,7,422.91200161
B0_FULL_SERIAL,22,2,8,0,407.039999962
B0_FULL_SERIAL,22,2,8,1,410.688012838
B0_FULL_SERIAL,22,2,8,2,414.335995913
B0_FULL_SERIAL,22,2,8,3,417.984008789
B0_FULL_SERIAL,22,2,8,4,421.631991863
B0_FULL_SERIAL,22,2,8,5,425.28000474
B0_FULL_SERIAL,22,2,8,6,428.959995508
B0_FULL_SERIAL,22,2,8,7,432.608008385
B0_FULL_SERIAL,23,2,8,0,359.295994043
B0_FULL_SERIAL,23,2,8,1,362.976014614
B0_FULL_SERIAL,23,2,8,2,366.623997688
B0_FULL_SERIAL,23,2,8,3,370.303988457
B0_FULL_SERIAL,23,2,8,4,373.952001333
B0_FULL_SERIAL,23,2,8,5,377.60001421
B0_FULL_SERIAL,23,2,8,6,381.343990564
B0_FULL_SERIAL,23,2,8,7,385.024011135
B0_FULL_SERIAL,24,2,8,0,410.207986832
B0_FULL_SERIAL,24,2,8,1,413.855999708
B0_FULL_SERIAL,24,2,8,2,417.504012585
B0_FULL_SERIAL,24,2,8,3,421.184003353
B0_FULL_SERIAL,24,2,8,4,424.831986427
B0_FULL_SERIAL,24,2,8,5,428.512006998
B0_FULL_SERIAL,24,2,8,6,432.159990072
B0_FULL_SERIAL,24,2,8,7,435.99998951
B0_FULL_SERIAL,25,2,8,0,412.575989962
B0_FULL_SERIAL,25,2,8,1,416.256010532
B0_FULL_SERIAL,25,2,8,2,419.903993607
B0_FULL_SERIAL,25,2,8,3,423.519998789
