strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,8,0,260.479986668
B0_FULL_SERIAL,0,0,8,1,264.351993799
B0_FULL_SERIAL,0,0,8,2,268.224000931
B0_FULL_SERIAL,0,0,8,3,272.127985954
B0_FULL_SERIAL,0,0,8,4,276.03200078
B0_FULL_SERIAL,0,0,8,5,279.935985804
B0_FULL_SERIAL,0,0,8,6,283.872008324
B0_FULL_SERIAL,0,0,8,7,287.775993347
B0_FULL_SERIAL,1,0,8,0,293.440014124
B0_FULL_SERIAL,1,0,8,1,297.343999147
B0_FULL_SERIAL,1,0,8,2,301.248013973
B0_FULL_SERIAL,1,0,8,3,305.184006691
B0_FULL_SERIAL,1,0,8,4,309.056013823
B0_FULL_SERIAL,1,0,8,5,312.99200654
B0_FULL_SERIAL,1,0,8,6,316.895991564
B0_FULL_SERIAL,1,0,8,7,320.80000639
B0_FULL_SERIAL,2,0,8,0,305.664002895
B0_FULL_SERIAL,2,0,8,1,309.184014797
B0_FULL_SERIAL,2,0,8,2,312.703996897
B0_FULL_SERIAL,2,0,8,3,316.255986691
B0_FULL_SERIAL,2,0,8,4,319.743990898
B0_FULL_SERIAL,2,0,8,5,323.2640028
B0_FULL_SERIAL,2,0,8,6,326.784014702
B0_FULL_SERIAL,2,0,8,7,330.271989107
B0_FULL_SERIAL,3,0,8,0,281.343996525
B0_FULL_SERIAL,3,0,8,1,284.799993038
B0_FULL_SERIAL,3,0,8,2,288.511991501
B0_FULL_SERIAL,3,0,8,3,292.032003403
B0_FULL_SERIAL,3,0,8,4,295.551985502
B0_FULL_SERIAL,3,0,8,5,299.071997404
B0_FULL_SERIAL,3,0,8,6,302.527993917
B0_FULL_SERIAL,3,0,8,7,306.015998125
B0_FULL_SERIAL,4,0,8,0,279.040008783
B0_FULL_SERIAL,4,0,8,1,282.559990883
B0_FULL_SERIAL,4,0,8,2,286.04799509
B0_FULL_SERIAL,4,0,8,3,289.568006992
B0_FULL_SERIAL,4,0,8,4,293.087989092
B0_FULL_SERIAL,4,0,8,5,296.575993299
B0_FULL_SERIAL,4,0,8,6,300.096005201
