case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_4K_smoke,put_signal,1,4,1,0,4096,111.136,202.656,241.120,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,2,0,4096,37.792,49.056,57.344,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,3,0,4096,32.960,43.936,52.768,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,4,0,4096,31.232,42.208,50.848,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,5,0,4096,31.424,42.368,51.744,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,6,0,4096,30.304,41.312,49.920,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,7,0,4096,31.520,42.496,51.072,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,8,0,4096,32.160,43.168,51.776,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,9,0,4096,31.072,42.080,50.752,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,10,0,4096,30.848,41.792,50.752,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,11,0,4096,32.544,43.552,52.128,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,12,0,4096,31.104,42.080,50.688,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,13,0,4096,30.720,41.696,50.336,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,14,0,4096,30.944,41.920,50.368,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,15,0,4096,32.416,43.392,52.032,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,16,0,4096,30.464,41.408,49.952,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,17,0,4096,31.008,42.016,50.624,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,18,0,4096,30.688,41.760,50.752,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,19,0,4096,30.688,41.696,50.400,0,PASS
A2_put_signal_4K_smoke,put_signal,1,4,20,0,4096,30.048,40.992,49.600,0,PASS
