strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,16,0,250.624001026
B0_FULL_SERIAL,0,0,16,1,254.112005234
B0_FULL_SERIAL,0,0,16,2,257.631987333
B0_FULL_SERIAL,0,0,16,3,261.151999235
B0_FULL_SERIAL,0,0,16,4,264.640003443
B0_FULL_SERIAL,0,0,16,5,268.159985542
B0_FULL_SERIAL,0,0,16,6,271.679997444
B0_FULL_SERIAL,0,0,16,7,275.168001652
B0_FULL_SERIAL,0,0,16,8,278.719991446
B0_FULL_SERIAL,0,0,16,9,282.240003347
B0_FULL_SERIAL,0,0,16,10,285.791993141
B0_FULL_SERIAL,0,0,16,11,289.344012737
B0_FULL_SERIAL,0,0,16,12,292.863994837
B0_FULL_SERIAL,0,0,16,13,296.351999044
B0_FULL_SERIAL,0,0,16,14,299.872010946
B0_FULL_SERIAL,0,0,16,15,303.743988276
B0_FULL_SERIAL,1,0,16,0,285.759985447
B0_FULL_SERIAL,1,0,16,1,289.375990629
B0_FULL_SERIAL,1,0,16,2,292.863994837
B0_FULL_SERIAL,1,0,16,3,296.384006739
B0_FULL_SERIAL,1,0,16,4,299.903988838
B0_FULL_SERIAL,1,0,16,5,303.42400074
B0_FULL_SERIAL,1,0,16,6,306.912004948
B0_FULL_SERIAL,1,0,16,7,310.431987047
B0_FULL_SERIAL,1,0,16,8,313.951998949
B0_FULL_SERIAL,1,0,16,9,317.472010851
B0_FULL_SERIAL,1,0,16,10,320.99199295
B0_FULL_SERIAL,1,0,16,11,324.512004852
B0_FULL_SERIAL,1,0,16,12,328.031986952
B0_FULL_SERIAL,1,0,16,13,331.551998854
B0_FULL_SERIAL,1,0,16,14,335.040003061
B0_FULL_SERIAL,1,0,16,15,338.559985161
B0_FULL_SERIAL,2,0,16,0,289.216011763
B0_FULL_SERIAL,2,0,16,1,292.768001556
B0_FULL_SERIAL,2,0,16,2,296.288013458
B0_FULL_SERIAL,2,0,16,3,299.807995558
B0_FULL_SERIAL,2,0,16,4,303.32800746
