strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,3,16,0,254.655987024
B0_FULL_SERIAL,0,3,16,1,258.175998926
B0_FULL_SERIAL,0,3,16,2,261.792004108
B0_FULL_SERIAL,0,3,16,3,265.504002571
B0_FULL_SERIAL,0,3,16,4,269.055992365
B0_FULL_SERIAL,0,3,16,5,272.576004267
B0_FULL_SERIAL,0,3,16,6,276.095986366
B0_FULL_SERIAL,0,3,16,7,279.648005962
B0_FULL_SERIAL,0,3,16,8,283.167988062
B0_FULL_SERIAL,0,3,16,9,287.007987499
B0_FULL_SERIAL,0,3,16,10,290.527999401
B0_FULL_SERIAL,0,3,16,11,294.048011303
B0_FULL_SERIAL,0,3,16,12,297.567993402
B0_FULL_SERIAL,0,3,16,13,301.088005304
B0_FULL_SERIAL,0,3,16,14,304.607987404
B0_FULL_SERIAL,0,3,16,15,308.160007
B0_FULL_SERIAL,1,3,16,0,421.023994684
B0_FULL_SERIAL,1,3,16,1,424.607992172
B0_FULL_SERIAL,1,3,16,2,428.128004074
B0_FULL_SERIAL,1,3,16,3,431.584000587
B0_FULL_SERIAL,1,3,16,4,435.039997101
B0_FULL_SERIAL,1,3,16,5,438.591986895
B0_FULL_SERIAL,1,3,16,6,442.079991102
B0_FULL_SERIAL,1,3,16,7,445.600003004
B0_FULL_SERIAL,1,3,16,8,449.119985104
B0_FULL_SERIAL,1,3,16,9,452.639997005
B0_FULL_SERIAL,1,3,16,10,456.160008907
B0_FULL_SERIAL,1,3,16,11,459.679991007
B0_FULL_SERIAL,1,3,16,12,463.200002909
B0_FULL_SERIAL,1,3,16,13,466.720014811
B0_FULL_SERIAL,1,3,16,14,470.23999691
B0_FULL_SERIAL,1,3,16,15,473.760008812
B0_FULL_SERIAL,2,3,16,0,410.62399745
B0_FULL_SERIAL,2,3,16,1,414.144009352
B0_FULL_SERIAL,2,3,16,2,417.695999146
B0_FULL_SERIAL,2,3,16,3,421.216011047
B0_FULL_SERIAL,2,3,16,4,424.735993147
B0_FULL_SERIAL,2,3,16,5,428.256005049
B0_FULL_SERIAL,2,3,16,6,431.712001562
B0_FULL_SERIAL,2,3,16,7,435.167998075
B0_FULL_SERIAL,2,3,16,8,438.623994589
B0_FULL_SERIAL,2,3,16,9,442.079991102
B0_FULL_SERIAL,2,3,16,10,445.600003004
B0_FULL_SERIAL,2,3,16,11,449.119985104
B0_FULL_SERIAL,2,3,16,12,452.639997005
B0_FULL_SERIAL,2,3,16,13,456.191986799
B0_FULL_SERIAL,2,3,16,14,459.711998701
B0_FULL_SERIAL,2,3,16,15,463.232010603
B0_FULL_SERIAL,3,3,16,0,352.991998196
B0_FULL_SERIAL,3,3,16,1,356.543987989
B0_FULL_SERIAL,3,3,16,2,360.096007586
B0_FULL_SERIAL,3,3,16,3,363.615989685
B0_FULL_SERIAL,3,3,16,4,367.136001587
B0_FULL_SERIAL,3,3,16,5,370.687991381
B0_FULL_SERIAL,3,3,16,6,374.175995588
B0_FULL_SERIAL,3,3,16,7,377.69600749
B0_FULL_SERIAL,3,3,16,8,381.471991539
B0_FULL_SERIAL,3,3,16,9,384.992003441
B0_FULL_SERIAL,3,3,16,10,388.51198554
B0_FULL_SERIAL,3,3,16,11,392.064005136
B0_FULL_SERIAL,3,3,16,12,395.583987236
B0_FULL_SERIAL,3,3,16,13,399.103999138
B0_FULL_SERIAL,3,3,16,14,402.62401104
B0_FULL_SERIAL,3,3,16,15,406.143993139
B0_FULL_SERIAL,4,3,16,0,339.967995882
B0_FULL_SERIAL,4,3,16,1,343.488007784
B0_FULL_SERIAL,4,3,16,2,347.007989883
B0_FULL_SERIAL,4,3,16,3,350.56000948
B0_FULL_SERIAL,4,3,16,4,354.079991579
B0_FULL_SERIAL,4,3,16,5,357.567995787
B0_FULL_SERIAL,4,3,16,6,361.11998558
B0_FULL_SERIAL,4,3,16,7,364.639997482
B0_FULL_SERIAL,4,3,16,8,368.160009384
B0_FULL_SERIAL,4,3,16,9,372.063994408
B0_FULL_SERIAL,4,3,16,10,375.58400631
B0_FULL_SERIAL,4,3,16,11,379.103988409
B0_FULL_SERIAL,4,3,16,12,382.591992617
B0_FULL_SERIAL,4,3,16,13,386.04798913
B0_FULL_SERIAL,4,3,16,14,389.503985643
B0_FULL_SERIAL,4,3,16,15,392.960011959
B0_FULL_SERIAL,5,3,16,0,346.240013838
B0_FULL_SERIAL,5,3,16,1,349.759995937
B0_FULL_SERIAL,5,3,16,2,353.439986706
B0_FULL_SERIAL,5,3,16,3,356.992006302
B0_FULL_SERIAL,5,3,16,4,360.511988401
B0_FULL_SERIAL,5,3,16,5,364.032000303
B0_FULL_SERIAL,5,3,16,6,367.583990097
B0_FULL_SERIAL,5,3,16,7,371.136009693
B0_FULL_SERIAL,5,3,16,8,374.655991793
B0_FULL_SERIAL,5,3,16,9,378.464013338
B0_FULL_SERIAL,5,3,16,10,381.983995438
B0_FULL_SERIAL,5,3,16,11,385.504007339
B0_FULL_SERIAL,5,3,16,12,389.023989439
B0_FULL_SERIAL,5,3,16,13,392.544001341
B0_FULL_SERIAL,5,3,16,14,396.064013243
B0_FULL_SERIAL,5,3,16,15,399.583995342
B0_FULL_SERIAL,6,3,16,0,333.151996136
B0_FULL_SERIAL,6,3,16,1,336.703985929
B0_FULL_SERIAL,6,3,16,2,340.223997831
B0_FULL_SERIAL,6,3,16,3,343.744009733
B0_FULL_SERIAL,6,3,16,4,347.487986088
B0_FULL_SERIAL,6,3,16,5,351.00799799
B0_FULL_SERIAL,6,3,16,6,354.496002197
B0_FULL_SERIAL,6,3,16,7,358.047991991
B0_FULL_SERIAL,6,3,16,8,361.568003893
B0_FULL_SERIAL,6,3,16,9,365.119993687
B0_FULL_SERIAL,6,3,16,10,368.640005589
B0_FULL_SERIAL,6,3,16,11,372.159987688
B0_FULL_SERIAL,6,3,16,12,375.712007284
B0_FULL_SERIAL,6,3,16,13,379.231989384
B0_FULL_SERIAL,6,3,16,14,382.752001286
B0_FULL_SERIAL,6,3,16,15,386.592000723
B0_FULL_SERIAL,7,3,16,0,518.848001957
B0_FULL_SERIAL,7,3,16,1,522.368013859
B0_FULL_SERIAL,7,3,16,2,525.856018066
B0_FULL_SERIAL,7,3,16,3,529.375970364
B0_FULL_SERIAL,7,3,16,4,532.895982265
B0_FULL_SERIAL,7,3,16,5,536.415994167
B0_FULL_SERIAL,7,3,16,6,540.12799263
B0_FULL_SERIAL,7,3,16,7,543.680012226
B0_FULL_SERIAL,7,3,16,8,547.231972218
B0_FULL_SERIAL,7,3,16,9,550.751984119
B0_FULL_SERIAL,7,3,16,10,554.271996021
B0_FULL_SERIAL,7,3,16,11,557.792007923
B0_FULL_SERIAL,7,3,16,12,561.312019825
B0_FULL_SERIAL,7,3,16,13,564.831972122
B0_FULL_SERIAL,7,3,16,14,568.351984024
B0_FULL_SERIAL,7,3,16,15,571.871995926
B0_FULL_SERIAL,8,3,16,0,415.744006634
B0_FULL_SERIAL,8,3,16,1,419.488012791
B0_FULL_SERIAL,8,3,16,2,423.040002584
B0_FULL_SERIAL,8,3,16,3,426.591992378
B0_FULL_SERIAL,8,3,16,4,430.11200428
B0_FULL_SERIAL,8,3,16,5,433.856010437
B0_FULL_SERIAL,8,3,16,6,437.375992537
B0_FULL_SERIAL,8,3,16,7,440.896004438
B0_FULL_SERIAL,8,3,16,8,444.415986538
B0_FULL_SERIAL,8,3,16,9,447.93599844
B0_FULL_SERIAL,8,3,16,10,451.456010342
B0_FULL_SERIAL,8,3,16,11,454.944014549
B0_FULL_SERIAL,8,3,16,12,458.880007267
B0_FULL_SERIAL,8,3,16,13,462.399989367
B0_FULL_SERIAL,8,3,16,14,465.920001268
B0_FULL_SERIAL,8,3,16,15,469.408005476
B0_FULL_SERIAL,9,3,16,0,343.295991421
B0_FULL_SERIAL,9,3,16,1,346.816003323
B0_FULL_SERIAL,9,3,16,2,350.335985422
B0_FULL_SERIAL,9,3,16,3,353.855997324
B0_FULL_SERIAL,9,3,16,4,357.407987118
B0_FULL_SERIAL,9,3,16,5,360.895991325
B0_FULL_SERIAL,9,3,16,6,364.767998457
B0_FULL_SERIAL,9,3,16,7,368.288010359
B0_FULL_SERIAL,9,3,16,8,371.807992458
B0_FULL_SERIAL,9,3,16,9,375.32800436
B0_FULL_SERIAL,9,3,16,10,378.84798646
B0_FULL_SERIAL,9,3,16,11,382.367998362
B0_FULL_SERIAL,9,3,16,12,385.888010263
B0_FULL_SERIAL,9,3,16,13,389.407992363
B0_FULL_SERIAL,9,3,16,14,392.960011959
B0_FULL_SERIAL,9,3,16,15,396.479994059
B0_FULL_SERIAL,10,3,16,0,387.61600852
B0_FULL_SERIAL,10,3,16,1,391.13599062
B0_FULL_SERIAL,10,3,16,2,394.688010216
B0_FULL_SERIAL,10,3,16,3,398.207992315
B0_FULL_SERIAL,10,3,16,4,401.728004217
B0_FULL_SERIAL,10,3,16,5,405.279994011
B0_FULL_SERIAL,10,3,16,6,408.832013607
B0_FULL_SERIAL,10,3,16,7,412.384003401
B0_FULL_SERIAL,10,3,16,8,416.096001863
B0_FULL_SERIAL,10,3,16,9,419.616013765
B0_FULL_SERIAL,10,3,16,10,423.135995865
B0_FULL_SERIAL,10,3,16,11,426.656007767
B0_FULL_SERIAL,10,3,16,12,430.175989866
B0_FULL_SERIAL,10,3,16,13,433.696001768
B0_FULL_SERIAL,10,3,16,14,437.21601367
B0_FULL_SERIAL,10,3,16,15,441.152006388
B0_FULL_SERIAL,11,3,16,0,341.152012348
B0_FULL_SERIAL,11,3,16,1,344.671994448
B0_FULL_SERIAL,11,3,16,2,348.19200635
B0_FULL_SERIAL,11,3,16,3,351.711988449
B0_FULL_SERIAL,11,3,16,4,355.232000351
B0_FULL_SERIAL,11,3,16,5,359.263986349
B0_FULL_SERIAL,11,3,16,6,362.848013639
B0_FULL_SERIAL,11,3,16,7,366.335988045
B0_FULL_SERIAL,11,3,16,8,369.855999947
B0_FULL_SERIAL,11,3,16,9,373.376011848
B0_FULL_SERIAL,11,3,16,10,376.895993948
B0_FULL_SERIAL,11,3,16,11,380.448013544
B0_FULL_SERIAL,11,3,16,12,383.967995644
B0_FULL_SERIAL,11,3,16,13,387.488007545
B0_FULL_SERIAL,11,3,16,14,391.007989645
