strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,0,4,0,240.799993277
B0_FULL_SERIAL,0,0,4,1,244.320005178
B0_FULL_SERIAL,0,0,4,2,247.871994972
B0_FULL_SERIAL,0,0,4,3,251.424014568
B0_FULL_SERIAL,1,0,4,0,272.383987904
B0_FULL_SERIAL,1,0,4,1,275.9360075
B0_FULL_SERIAL,1,0,4,2,279.424011707
B0_FULL_SERIAL,1,0,4,3,282.911986113
B0_FULL_SERIAL,2,0,4,0,270.624011755
B0_FULL_SERIAL,2,0,4,1,274.143993855
B0_FULL_SERIAL,2,0,4,2,277.888000011
B0_FULL_SERIAL,2,0,4,3,281.376004219
B0_FULL_SERIAL,3,0,4,0,269.791990519
B0_FULL_SERIAL,3,0,4,1,273.31200242
B0_FULL_SERIAL,3,0,4,2,276.832014322
B0_FULL_SERIAL,3,0,4,3,280.319988728
B0_FULL_SERIAL,4,0,4,0,272.064000368
B0_FULL_SERIAL,4,0,4,1,275.552004576
B0_FULL_SERIAL,4,0,4,2,279.071986675
B0_FULL_SERIAL,4,0,4,3,282.848000526
B0_FULL_SERIAL,5,0,4,0,270.240008831
B0_FULL_SERIAL,5,0,4,1,273.759990931
B0_FULL_SERIAL,5,0,4,2,277.312010527
B0_FULL_SERIAL,5,0,4,3,280.831992626
B0_FULL_SERIAL,6,0,4,0,271.360009909
B0_FULL_SERIAL,6,0,4,1,274.879992008
B0_FULL_SERIAL,6,0,4,2,278.367996216
B0_FULL_SERIAL,6,0,4,3,281.888008118
B0_FULL_SERIAL,7,0,4,0,255.104005337
B0_FULL_SERIAL,7,0,4,1,258.623987436
B0_FULL_SERIAL,7,0,4,2,262.143999338
B0_FULL_SERIAL,7,0,4,3,265.632003546
B0_FULL_SERIAL,8,0,4,0,281.087994576
B0_FULL_SERIAL,8,0,4,1,284.640014172
B0_FULL_SERIAL,8,0,4,2,288.159996271
B0_FULL_SERIAL,8,0,4,3,291.648000479
B0_FULL_SERIAL,9,0,4,0,278.784006834
B0_FULL_SERIAL,9,0,4,1,282.303988934
B0_FULL_SERIAL,9,0,4,2,285.824000835
B0_FULL_SERIAL,9,0,4,3,289.344012737
B0_FULL_SERIAL,10,0,4,0,266.880005598
B0_FULL_SERIAL,10,0,4,1,270.399987698
B0_FULL_SERIAL,10,0,4,2,273.919999599
B0_FULL_SERIAL,10,0,4,3,277.440011501
B0_FULL_SERIAL,11,0,4,0,272.671997547
B0_FULL_SERIAL,11,0,4,1,276.127994061
B0_FULL_SERIAL,11,0,4,2,279.552012682
