strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,1,4,0,243.967995048
B0_FULL_SERIAL,0,1,4,1,247.519999743
B0_FULL_SERIAL,0,1,4,2,251.103997231
B0_FULL_SERIAL,0,1,4,3,254.624009132
B0_FULL_SERIAL,1,1,4,0,280.640006065
B0_FULL_SERIAL,1,1,4,1,284.159988165
B0_FULL_SERIAL,1,1,4,2,287.680000067
B0_FULL_SERIAL,1,1,4,3,291.200011969
B0_FULL_SERIAL,2,1,4,0,285.632014275
B0_FULL_SERIAL,2,1,4,1,289.344012737
B0_FULL_SERIAL,2,1,4,2,292.831987143
B0_FULL_SERIAL,2,1,4,3,296.31999135
B0_FULL_SERIAL,3,1,4,0,282.880008221
B0_FULL_SERIAL,3,1,4,1,286.687999964
B0_FULL_SERIAL,3,1,4,2,290.208011866
B0_FULL_SERIAL,3,1,4,3,293.727993965
B0_FULL_SERIAL,4,1,4,0,283.167988062
B0_FULL_SERIAL,4,1,4,1,286.816000938
B0_FULL_SERIAL,4,1,4,2,290.399998426
B0_FULL_SERIAL,4,1,4,3,293.920010328
B0_FULL_SERIAL,5,1,4,0,386.911988258
B0_FULL_SERIAL,5,1,4,1,390.43200016
B0_FULL_SERIAL,5,1,4,2,394.015997648
B0_FULL_SERIAL,5,1,4,3,397.439986467
B0_FULL_SERIAL,6,1,4,0,286.496013403
B0_FULL_SERIAL,6,1,4,1,290.015995502
B0_FULL_SERIAL,6,1,4,2,293.536007404
B0_FULL_SERIAL,6,1,4,3,297.024011612
B0_FULL_SERIAL,7,1,4,0,343.264013529
B0_FULL_SERIAL,7,1,4,1,346.848011017
B0_FULL_SERIAL,7,1,4,2,350.367993116
B0_FULL_SERIAL,7,1,4,3,353.855997324
B0_FULL_SERIAL,8,1,4,0,280.735999346
B0_FULL_SERIAL,8,1,4,1,284.256011248
B0_FULL_SERIAL,8,1,4,2,287.775993347
B0_FULL_SERIAL,8,1,4,3,291.296005249
B0_FULL_SERIAL,9,1,4,0,285.055994987
B0_FULL_SERIAL,9,1,4,1,288.576006889
B0_FULL_SERIAL,9,1,4,2,292.095988989
B0_FULL_SERIAL,9,1,4,3,295.583993196
B0_FULL_SERIAL,10,1,4,0,385.919988155
B0_FULL_SERIAL,10,1,4,1,389.600008726
B0_FULL_SERIAL,10,1,4,2,393.119990826
B0_FULL_SERIAL,10,1,4,3,396.575987339
B0_FULL_SERIAL,11,1,4,0,286.687999964
B0_FULL_SERIAL,11,1,4,1,290.399998426
B0_FULL_SERIAL,11,1,4,2,293.920010328
B0_FULL_SERIAL,11,1,4,3,297.408014536
B0_FULL_SERIAL,12,1,4,0,373.952001333
B0_FULL_SERIAL,12,1,4,1,377.407997847
B0_FULL_SERIAL,12,1,4,2,381.056010723
B0_FULL_SERIAL,12,1,4,3,384.575992823
B0_FULL_SERIAL,13,1,4,0,373.376011848
B0_FULL_SERIAL,13,1,4,1,376.895993948
B0_FULL_SERIAL,13,1,4,2,380.735993385
B0_FULL_SERIAL,13,1,4,3,384.256005287
B0_FULL_SERIAL,14,1,4,0,276.800006628
B0_FULL_SERIAL,14,1,4,1,280.319988728
B0_FULL_SERIAL,14,1,4,2,283.840000629
B0_FULL_SERIAL,14,1,4,3,287.295997143
B0_FULL_SERIAL,15,1,4,0,370.656013489
B0_FULL_SERIAL,15,1,4,1,374.175995588
B0_FULL_SERIAL,15,1,4,2,377.69600749
B0_FULL_SERIAL,15,1,4,3,381.21598959
B0_FULL_SERIAL,16,1,4,0,327.455997467
B0_FULL_SERIAL,16,1,4,1,331.104010344
B0_FULL_SERIAL,16,1,4,2,334.592014551
B0_FULL_SERIAL,16,1,4,3,338.048011065
B0_FULL_SERIAL,17,1,4,0,371.776014566
B0_FULL_SERIAL,17,1,4,1,375.23201108
B0_FULL_SERIAL,17,1,4,2,378.751993179
B0_FULL_SERIAL,17,1,4,3,382.272005081
B0_FULL_SERIAL,18,1,4,0,309.695988894
B0_FULL_SERIAL,18,1,4,1,313.24800849
B0_FULL_SERIAL,18,1,4,2,316.767990589
B0_FULL_SERIAL,18,1,4,3,320.320010185
B0_FULL_SERIAL,19,1,4,0,378.111988306
B0_FULL_SERIAL,19,1,4,1,381.632000208
B0_FULL_SERIAL,19,1,4,2,385.24800539
B0_FULL_SERIAL,19,1,4,3,388.736009598
B0_FULL_SERIAL,20,1,4,0,275.903999805
B0_FULL_SERIAL,20,1,4,1,279.455989599
B0_FULL_SERIAL,20,1,4,2,282.943993807
B0_FULL_SERIAL,20,1,4,3,286.496013403
B0_FULL_SERIAL,21,1,4,0,390.623986721
B0_FULL_SERIAL,21,1,4,1,394.176006317
B0_FULL_SERIAL,21,1,4,2,397.664010525
B0_FULL_SERIAL,21,1,4,3,401.183992624
B0_FULL_SERIAL,22,1,4,0,282.112002373
B0_FULL_SERIAL,22,1,4,1,285.663992167
B0_FULL_SERIAL,22,1,4,2,289.11998868
B0_FULL_SERIAL,22,1,4,3,292.640000582
