strategy,iteration,rank,q,slice,t_release_us
B0_FULL_SERIAL,0,2,4,0,441.087990999
B0_FULL_SERIAL,0,2,4,1,444.608002901
B0_FULL_SERIAL,0,2,4,2,448.224008083
B0_FULL_SERIAL,0,2,4,3,451.712012291
B0_FULL_SERIAL,1,2,4,0,506.240010262
B0_FULL_SERIAL,1,2,4,1,509.791970253
B0_FULL_SERIAL,1,2,4,2,513.311982155
B0_FULL_SERIAL,1,2,4,3,516.864001751
B0_FULL_SERIAL,2,2,4,0,911.584019661
B0_FULL_SERIAL,2,2,4,1,915.135979652
B0_FULL_SERIAL,2,2,4,2,918.655991554
B0_FULL_SERIAL,2,2,4,3,922.176003456
B0_FULL_SERIAL,3,2,4,0,517.696022987
B0_FULL_SERIAL,3,2,4,1,521.152019501
B0_FULL_SERIAL,3,2,4,2,524.640023708
B0_FULL_SERIAL,3,2,4,3,528.1919837
B0_FULL_SERIAL,4,2,4,0,530.560016632
B0_FULL_SERIAL,4,2,4,1,534.911990166
B0_FULL_SERIAL,4,2,4,2,538.432002068
B0_FULL_SERIAL,4,2,4,3,541.984021664
B0_FULL_SERIAL,5,2,4,0,564.224004745
B0_FULL_SERIAL,5,2,4,1,568.159997463
B0_FULL_SERIAL,5,2,4,2,572.063982487
B0_FULL_SERIAL,5,2,4,3,575.999975204
B0_FULL_SERIAL,6,2,4,0,498.048007488
B0_FULL_SERIAL,6,2,4,1,502.304017544
B0_FULL_SERIAL,6,2,4,2,506.240010262
B0_FULL_SERIAL,6,2,4,3,510.208010674
B0_FULL_SERIAL,7,2,4,0,513.023972511
B0_FULL_SERIAL,7,2,4,1,516.960024834
B0_FULL_SERIAL,7,2,4,2,520.896017551
B0_FULL_SERIAL,7,2,4,3,524.832010269
B0_FULL_SERIAL,8,2,4,0,532.992005348
B0_FULL_SERIAL,8,2,4,1,536.992013454
B0_FULL_SERIAL,8,2,4,2,540.992021561
B0_FULL_SERIAL,8,2,4,3,544.960021973
B0_FULL_SERIAL,9,2,4,0,3459.42401886
B0_FULL_SERIAL,9,2,4,1,3463.32788467
B0_FULL_SERIAL,9,2,4,2,3467.263937
B0_FULL_SERIAL,9,2,4,3,3471.19998932
B0_FULL_SERIAL,10,2,4,0,1306.72001839
B0_FULL_SERIAL,10,2,4,1,1310.71996689
B0_FULL_SERIAL,10,2,4,2,1314.7200346
B0_FULL_SERIAL,10,2,4,3,1318.7520504
B0_FULL_SERIAL,11,2,4,0,829.439997673
B0_FULL_SERIAL,11,2,4,1,833.343982697
B0_FULL_SERIAL,11,2,4,2,837.279975414
B0_FULL_SERIAL,11,2,4,3,841.216027737
B0_FULL_SERIAL,12,2,4,0,1493.98398399
B0_FULL_SERIAL,12,2,4,1,1497.92003632
B0_FULL_SERIAL,12,2,4,2,1501.88803673
B0_FULL_SERIAL,12,2,4,3,1505.82396984
B0_FULL_SERIAL,13,2,4,0,1795.45605183
B0_FULL_SERIAL,13,2,4,1,1799.39198494
B0_FULL_SERIAL,13,2,4,2,1803.32803726
B0_FULL_SERIAL,13,2,4,3,1807.26397038
B0_FULL_SERIAL,14,2,4,0,10249.0558624
B0_FULL_SERIAL,14,2,4,1,10252.9916763
B0_FULL_SERIAL,14,2,4,2,10256.896019
B0_FULL_SERIAL,14,2,4,3,10260.8318329
B0_FULL_SERIAL,15,2,4,0,755.872011185
B0_FULL_SERIAL,15,2,4,1,759.808003902
B0_FULL_SERIAL,15,2,4,2,763.74399662
B0_FULL_SERIAL,15,2,4,3,767.679989338
B0_FULL_SERIAL,16,2,4,0,1776.51202679
B0_FULL_SERIAL,16,2,4,1,1780.4479599
B0_FULL_SERIAL,16,2,4,2,1784.4799757
B0_FULL_SERIAL,16,2,4,3,1788.41602802
B0_FULL_SERIAL,17,2,4,0,882.752001286
B0_FULL_SERIAL,17,2,4,1,886.687994003
B0_FULL_SERIAL,17,2,4,2,890.623986721
