scope,run_id,timestamp_utc,host,gpu_model,device,rank,rank_count,dtype,M,N,K,collective,q,slice_bytes,backend,strategy,transport_hint,warmup,iteration_index,status,correctness,max_abs_error,max_rel_error,t_release_first_us,t_release_last_us,t_done_us,gemm_first_start_us,gemm_last_end_us,e2e_us,log_path,window
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:24Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,0,PASS,1,0,0,846.368014812,846.368014812,853.407979012,856.927990913,29754.0798187,29757.6007843,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:24Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,1,PASS,1,0,0,1072.54397869,1072.54397869,1079.64801788,1083.19997787,29777.9521942,29781.5036774,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:25Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,2,PASS,1,0,0,6581.34412766,6581.34412766,6588.51194382,6592.06390381,35284.8968506,35288.4483337,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:25Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,3,PASS,1,0,0,3885.53595543,3885.53595543,3892.8000927,3896.3201046,32579.1358948,32582.6873779,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:26Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,4,PASS,1,0,0,3945.05596161,3945.05596161,3952.09598541,3955.61599731,32637.9203796,32641.4413452,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:26Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,5,PASS,1,0,0,2795.90392113,2795.90392113,2804.51202393,2808.51197243,38273.5366821,38277.4391174,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:26Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,6,PASS,1,0,0,3556.67209625,3556.67209625,3564.51201439,3568.41611862,39127.2621155,39131.1988831,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:27Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,7,PASS,1,0,0,3136.57593727,3136.57593727,3144.44804192,3148.38409424,38713.760376,38717.7276611,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:27Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,8,PASS,1,0,0,2991.42408371,2991.42408371,2999.29594994,3003.20005417,38562.335968,38566.2384033,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
global_max,stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1,2026-09-03T03:08:28Z,cs-ec021-cfaa2-server,NVIDIA A800-SXM4-80GB,0,0,4,fp32,8192,8192,4096,AllGather-GEMM,2,67108864,NCCL,B0_FULL_SERIAL,DEFAULT,20,9,PASS,1,0,0,3433.66408348,3433.66408348,3441.5678978,3445.50395012,38997.8866577,39002.2087097,/root/second_nvidia/ag-gemm-bench/results/stage1_20260903T015055Z/stage1_A_DEFAULT_S8_m2048k4096n8192_q2w0_rep1/rank{rank}.log,0
