case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_quiet_4K_smoke,put_signal,2,4,1,0,4096,483.616,578.752,656.608,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,2,0,4096,50.912,62.080,71.456,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,3,0,4096,40.576,51.392,60.064,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,4,0,4096,42.912,53.824,62.560,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,5,0,4096,41.216,52.128,61.952,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,6,0,4096,39.104,49.984,58.688,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,7,0,4096,42.528,53.440,62.208,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,8,0,4096,41.504,52.384,61.088,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,9,0,4096,40.704,51.616,60.224,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,10,0,4096,41.696,52.384,60.864,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,11,0,4096,46.080,56.992,65.568,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,12,0,4096,39.488,50.432,58.976,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,13,0,4096,45.408,56.320,64.864,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,14,0,4096,41.664,52.576,61.184,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,15,0,4096,40.128,50.848,59.520,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,16,0,4096,42.048,53.024,62.112,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,17,0,4096,42.016,52.928,61.472,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,18,0,4096,42.048,52.736,61.376,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,19,0,4096,40.000,50.944,59.584,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,2,4,20,0,4096,42.720,53.632,62.368,0,PASS
