case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_quiet_4K_smoke,put_signal,1,4,1,0,4096,324.320,370.720,407.168,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,2,0,4096,42.656,53.760,62.080,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,3,0,4096,36.512,47.296,55.680,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,4,0,4096,38.080,48.896,57.440,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,5,0,4096,35.808,46.592,56.032,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,6,0,4096,37.664,48.448,56.768,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,7,0,4096,36.192,46.976,55.488,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,8,0,4096,36.096,46.944,55.392,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,9,0,4096,43.392,54.112,62.496,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,10,0,4096,35.968,46.720,55.232,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,11,0,4096,35.872,46.624,55.072,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,12,0,4096,36.928,47.648,56.128,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,13,0,4096,35.712,46.528,55.040,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,14,0,4096,36.000,46.784,55.392,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,15,0,4096,38.912,49.696,58.176,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,16,0,4096,35.648,46.432,54.784,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,17,0,4096,36.224,46.976,55.488,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,18,0,4096,37.792,48.544,57.312,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,19,0,4096,35.872,46.688,55.136,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,1,4,20,0,4096,36.128,46.912,55.360,0,PASS
