case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_quiet_4K_smoke,put_signal,3,4,1,0,4096,465.696,565.568,631.648,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,2,0,4096,56.928,67.840,76.384,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,3,0,4096,43.200,54.144,63.168,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,4,0,4096,43.328,54.464,63.200,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,5,0,4096,41.312,52.192,61.792,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,6,0,4096,41.760,52.960,61.792,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,7,0,4096,41.792,52.736,61.792,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,8,0,4096,45.504,56.640,65.280,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,9,0,4096,41.408,52.352,61.056,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,10,0,4096,41.344,52.288,61.120,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,11,0,4096,40.416,51.392,60.192,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,12,0,4096,41.664,52.832,61.536,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,13,0,4096,46.688,57.632,66.368,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,14,0,4096,43.296,54.240,63.200,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,15,0,4096,40.128,51.008,59.872,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,16,0,4096,42.912,54.080,62.848,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,17,0,4096,41.696,52.608,61.440,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,18,0,4096,40.160,51.232,59.840,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,19,0,4096,39.872,50.720,59.392,0,PASS
A2_put_signal_quiet_4K_smoke,put_signal,3,4,20,0,4096,41.760,52.896,61.600,0,PASS
