case_id,mode,rank,npes,epoch,slot,payload_bytes,issue_to_comm_stream_complete_us,issue_to_release_us,issue_to_checked_us,checksum_mismatches,iteration_status
A2_put_signal_64M,put_signal,3,4,1,0,67108864,2381.984,2419.904,2742.816,0,PASS
A2_put_signal_64M,put_signal,3,4,2,0,67108864,2292.448,2333.984,2647.360,0,PASS
A2_put_signal_64M,put_signal,3,4,3,0,67108864,2297.792,2335.040,2648.480,0,PASS
A2_put_signal_64M,put_signal,3,4,4,0,67108864,2318.144,2334.752,2648.288,0,PASS
A2_put_signal_64M,put_signal,3,4,5,0,67108864,2328.064,2341.120,2654.432,0,PASS
A2_put_signal_64M,put_signal,3,4,6,0,67108864,2317.120,2330.304,2643.712,0,PASS
A2_put_signal_64M,put_signal,3,4,7,0,67108864,2345.472,2357.088,2669.920,0,PASS
A2_put_signal_64M,put_signal,3,4,8,0,67108864,2347.488,2359.552,2672.992,0,PASS
A2_put_signal_64M,put_signal,3,4,9,0,67108864,2308.960,2331.424,2645.216,0,PASS
A2_put_signal_64M,put_signal,3,4,10,0,67108864,2332.800,2344.832,2658.144,0,PASS
A2_put_signal_64M,put_signal,3,4,11,0,67108864,2333.760,2345.824,2658.848,0,PASS
A2_put_signal_64M,put_signal,3,4,12,0,67108864,2319.520,2337.696,2651.104,0,PASS
A2_put_signal_64M,put_signal,3,4,13,0,67108864,2316.128,2331.744,2645.408,0,PASS
A2_put_signal_64M,put_signal,3,4,14,0,67108864,2315.616,2337.248,2650.784,0,PASS
A2_put_signal_64M,put_signal,3,4,15,0,67108864,2315.552,2327.904,2641.312,0,PASS
A2_put_signal_64M,put_signal,3,4,16,0,67108864,2326.144,2344.256,2657.600,0,PASS
A2_put_signal_64M,put_signal,3,4,17,0,67108864,2310.400,2338.784,2652.160,0,PASS
A2_put_signal_64M,put_signal,3,4,18,0,67108864,2342.560,2354.688,2668.160,0,PASS
A2_put_signal_64M,put_signal,3,4,19,0,67108864,2348.384,2365.216,2678.496,0,PASS
A2_put_signal_64M,put_signal,3,4,20,0,67108864,2329.152,2340.960,2654.464,0,PASS
A2_put_signal_64M,put_signal,3,4,21,0,67108864,2312.160,2334.944,2648.448,0,PASS
A2_put_signal_64M,put_signal,3,4,22,0,67108864,2329.408,2341.440,2654.496,0,PASS
A2_put_signal_64M,put_signal,3,4,23,0,67108864,2320.640,2340.064,2653.504,0,PASS
A2_put_signal_64M,put_signal,3,4,24,0,67108864,2326.528,2338.560,2651.392,0,PASS
A2_put_signal_64M,put_signal,3,4,25,0,67108864,2341.408,2354.432,2667.936,0,PASS
A2_put_signal_64M,put_signal,3,4,26,0,67108864,2322.464,2334.496,2647.904,0,PASS
A2_put_signal_64M,put_signal,3,4,27,0,67108864,2328.928,2342.592,2655.840,0,PASS
A2_put_signal_64M,put_signal,3,4,28,0,67108864,2326.496,2338.624,2651.904,0,PASS
A2_put_signal_64M,put_signal,3,4,29,0,67108864,2328.800,2341.888,2655.040,0,PASS
A2_put_signal_64M,put_signal,3,4,30,0,67108864,2327.264,2339.296,2652.256,0,PASS
A2_put_signal_64M,put_signal,3,4,31,0,67108864,2323.648,2335.680,2648.576,0,PASS
A2_put_signal_64M,put_signal,3,4,32,0,67108864,2328.032,2340.384,2653.536,0,PASS
A2_put_signal_64M,put_signal,3,4,33,0,67108864,2319.168,2332.192,2645.568,0,PASS
A2_put_signal_64M,put_signal,3,4,34,0,67108864,2321.248,2333.568,2646.880,0,PASS
A2_put_signal_64M,put_signal,3,4,35,0,67108864,2359.296,2371.200,2684.800,0,PASS
A2_put_signal_64M,put_signal,3,4,36,0,67108864,2360.704,2372.544,2685.888,0,PASS
A2_put_signal_64M,put_signal,3,4,37,0,67108864,2331.584,2344.608,2658.112,0,PASS
A2_put_signal_64M,put_signal,3,4,38,0,67108864,2324.928,2339.936,2653.216,0,PASS
A2_put_signal_64M,put_signal,3,4,39,0,67108864,2323.520,2335.552,2648.960,0,PASS
A2_put_signal_64M,put_signal,3,4,40,0,67108864,2322.496,2334.784,2648.384,0,PASS
A2_put_signal_64M,put_signal,3,4,41,0,67108864,2321.888,2335.072,2648.544,0,PASS
A2_put_signal_64M,put_signal,3,4,42,0,67108864,2326.080,2338.080,2651.552,0,PASS
A2_put_signal_64M,put_signal,3,4,43,0,67108864,2345.440,2357.824,2670.848,0,PASS
A2_put_signal_64M,put_signal,3,4,44,0,67108864,2319.712,2333.664,2647.040,0,PASS
A2_put_signal_64M,put_signal,3,4,45,0,67108864,2322.848,2338.496,2651.616,0,PASS
A2_put_signal_64M,put_signal,3,4,46,0,67108864,2300.736,2337.792,2651.072,0,PASS
A2_put_signal_64M,put_signal,3,4,47,0,67108864,2331.904,2349.120,2662.592,0,PASS
A2_put_signal_64M,put_signal,3,4,48,0,67108864,2319.296,2337.440,2650.496,0,PASS
A2_put_signal_64M,put_signal,3,4,49,0,67108864,2329.728,2342.784,2655.744,0,PASS
A2_put_signal_64M,put_signal,3,4,50,0,67108864,2324.064,2336.064,2649.376,0,PASS
A2_put_signal_64M,put_signal,3,4,51,0,67108864,2318.208,2330.368,2643.616,0,PASS
A2_put_signal_64M,put_signal,3,4,52,0,67108864,2324.032,2335.968,2649.280,0,PASS
A2_put_signal_64M,put_signal,3,4,53,0,67108864,2356.160,2372.736,2686.528,0,PASS
A2_put_signal_64M,put_signal,3,4,54,0,67108864,2349.856,2367.872,2681.280,0,PASS
A2_put_signal_64M,put_signal,3,4,55,0,67108864,2313.792,2325.920,2639.328,0,PASS
A2_put_signal_64M,put_signal,3,4,56,0,67108864,2311.648,2338.592,2652.704,0,PASS
A2_put_signal_64M,put_signal,3,4,57,0,67108864,2331.488,2344.288,2657.280,0,PASS
A2_put_signal_64M,put_signal,3,4,58,0,67108864,2315.872,2332.992,2646.400,0,PASS
A2_put_signal_64M,put_signal,3,4,59,0,67108864,2317.376,2329.504,2642.944,0,PASS
A2_put_signal_64M,put_signal,3,4,60,0,67108864,2309.216,2332.800,2645.920,0,PASS
A2_put_signal_64M,put_signal,3,4,61,0,67108864,2334.944,2348.032,2661.248,0,PASS
A2_put_signal_64M,put_signal,3,4,62,0,67108864,2324.800,2336.800,2650.240,0,PASS
A2_put_signal_64M,put_signal,3,4,63,0,67108864,2320.544,2332.384,2645.600,0,PASS
A2_put_signal_64M,put_signal,3,4,64,0,67108864,2316.640,2339.488,2652.576,0,PASS
A2_put_signal_64M,put_signal,3,4,65,0,67108864,2319.712,2332.800,2646.144,0,PASS
A2_put_signal_64M,put_signal,3,4,66,0,67108864,2338.048,2350.144,2663.488,0,PASS
A2_put_signal_64M,put_signal,3,4,67,0,67108864,2329.056,2341.248,2654.464,0,PASS
A2_put_signal_64M,put_signal,3,4,68,0,67108864,2324.096,2336.320,2649.568,0,PASS
A2_put_signal_64M,put_signal,3,4,69,0,67108864,2320.864,2333.984,2647.584,0,PASS
A2_put_signal_64M,put_signal,3,4,70,0,67108864,2312.928,2335.136,2648.736,0,PASS
A2_put_signal_64M,put_signal,3,4,71,0,67108864,2357.248,2369.344,2682.496,0,PASS
A2_put_signal_64M,put_signal,3,4,72,0,67108864,2317.504,2334.624,2648.384,0,PASS
A2_put_signal_64M,put_signal,3,4,73,0,67108864,2345.344,2360.512,2673.408,0,PASS
A2_put_signal_64M,put_signal,3,4,74,0,67108864,2303.904,2329.024,2642.368,0,PASS
A2_put_signal_64M,put_signal,3,4,75,0,67108864,2325.216,2337.120,2650.816,0,PASS
A2_put_signal_64M,put_signal,3,4,76,0,67108864,2328.352,2345.792,2659.424,0,PASS
A2_put_signal_64M,put_signal,3,4,77,0,67108864,2331.840,2344.864,2657.792,0,PASS
A2_put_signal_64M,put_signal,3,4,78,0,67108864,2325.888,2337.920,2650.880,0,PASS
A2_put_signal_64M,put_signal,3,4,79,0,67108864,2328.384,2348.672,2661.984,0,PASS
A2_put_signal_64M,put_signal,3,4,80,0,67108864,2302.688,2337.056,2650.336,0,PASS
A2_put_signal_64M,put_signal,3,4,81,0,67108864,2317.696,2330.784,2644.096,0,PASS
A2_put_signal_64M,put_signal,3,4,82,0,67108864,2312.416,2335.776,2649.376,0,PASS
A2_put_signal_64M,put_signal,3,4,83,0,67108864,2323.136,2335.264,2648.416,0,PASS
A2_put_signal_64M,put_signal,3,4,84,0,67108864,2324.640,2336.480,2649.632,0,PASS
A2_put_signal_64M,put_signal,3,4,85,0,67108864,2324.896,2339.328,2652.672,0,PASS
A2_put_signal_64M,put_signal,3,4,86,0,67108864,2316.736,2329.152,2642.976,0,PASS
A2_put_signal_64M,put_signal,3,4,87,0,67108864,2334.752,2346.720,2660.224,0,PASS
A2_put_signal_64M,put_signal,3,4,88,0,67108864,2327.744,2339.840,2653.216,0,PASS
A2_put_signal_64M,put_signal,3,4,89,0,67108864,2358.016,2371.136,2684.544,0,PASS
A2_put_signal_64M,put_signal,3,4,90,0,67108864,2324.640,2340.032,2653.632,0,PASS
A2_put_signal_64M,put_signal,3,4,91,0,67108864,2349.984,2374.304,2687.744,0,PASS
A2_put_signal_64M,put_signal,3,4,92,0,67108864,2322.496,2337.088,2650.624,0,PASS
A2_put_signal_64M,put_signal,3,4,93,0,67108864,2324.928,2338.240,2651.552,0,PASS
A2_put_signal_64M,put_signal,3,4,94,0,67108864,2289.056,2331.712,2644.896,0,PASS
A2_put_signal_64M,put_signal,3,4,95,0,67108864,2316.448,2337.824,2651.328,0,PASS
A2_put_signal_64M,put_signal,3,4,96,0,67108864,2321.632,2333.536,2646.592,0,PASS
A2_put_signal_64M,put_signal,3,4,97,0,67108864,2329.152,2342.496,2656.096,0,PASS
A2_put_signal_64M,put_signal,3,4,98,0,67108864,2306.720,2332.704,2645.760,0,PASS
A2_put_signal_64M,put_signal,3,4,99,0,67108864,2314.464,2339.040,2652.224,0,PASS
